month	ct_avg_前复权价格	人均持股
2013-12	0.84	5789	
2014-03	0.7	6097	
2014-06	0.69	8266	
2014-09	0.83	8741	
2014-12	1.02	10318	
2015-03	1.05	9819	
2015-06	1.88	5522	
2015-09	1.2	8005	
2015-12	1.2	10666	
2016-03	0.86	10877	
2016-06	0.83	11113	
2016-09	0.87	11845	
2016-12	0.9	54827	
2017-03	0.93	56020	
2017-06	0.93	59910	
2017-09	0.92	62216	
2017-12	0.92	66810	
2018-03	0.96	55192	
2018-06	0.84	71360	
2018-09	0.88	73777	
2018-12	0.81	74371	
2019-03	0.86	74385	
2019-06	0.82	75536	
2019-09	0.74	74022	
2019-12	0.72	75598	
2020-03	0.63	77392	
2020-06	0.65	79358	
2020-09	0.74	85085	
2020-12	0.71	82156	
2021-03	0.71	80051	
2021-06	0.7	79429	
2021-09	0.81	75006	
2021-12	0.81	83366	
2022-03	0.72	83913	
2022-06	0.72	83064	
2022-09	0.71	87311	
2022-12	0.7	88776	
2023-03	0.78	95681	
2023-06	1.03	100438	
2023-09	0.9	102205	
2023-12	0.96	103188	
2024-03	1.23	113369	
2024-06	1.42	116726	
2024-09	1.28	114665	
