month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2002-06	0.61	-62.5	
2002-07	0.68	-49.88	
2002-08	0.65	-50.36	
2002-09	0.61	-71.07	
2002-10	0.56	-89.39	
2002-11	0.52	-90.26	
2002-12	0.49	-90.67	
2003-01	0.5	-84.69	
2003-02	0.54	-63.15	
2003-03	0.52	-64.97	
2003-04	0.5	-77.89	
2003-05	0.46	-87.26	
2003-06	0.47	-84.86	
2003-07	0.46	-84.94	
2003-08	0.49	-62.58	
2003-09	0.49	-42.74	
2003-10	0.45	-74.5	
2003-11	0.4	-86.92	
2003-12	0.41	-85.6	
2004-01	0.4	-85.1	
2004-02	0.45	-50.4	
2004-03	0.45	-36.84	
2004-04	0.46	-8.6	
2004-05	0.42	-49.5	
2004-06	0.39	-70.78	
2004-07	0.35	-83.97	
2004-08	0.34	-87.74	
2004-09	0.36	-75.49	
2004-10	0.32	-83.31	
2004-11	0.31	-85.51	
2004-12	0.31	-89.83	
2005-01	0.28	-92.68	
2005-02	0.26	-92.72	
2005-03	0.25	-92.39	
2005-04	0.21	-94.94	
2005-05	0.18	-96.38	
2005-06	0.19	-85.88	
2005-07	0.16	-94.52	
2005-08	0.19	-73.95	
2005-09	0.21	-45.98	
2005-10	0.19	-49.72	
2005-11	0.19	-60.59	
2005-12	0.2	-37.3	
2006-01	0.21	1.28	
2006-02	0.23	27.05	
2006-03	0.24	40.57	
2006-04	0.25	51.43	
2006-05	0.26	63.84	
2006-06	0.28	73.05	
2006-07	0.32	86.35	
2006-08	0.34	88.97	
2006-09	0.34	89.07	
2006-10	0.36	92.23	
2006-11	0.35	80.16	
2006-12	0.42	94.13	
2007-01	0.58	98.44	
2007-02	0.64	96.37	
2007-03	0.8	98.22	
2007-04	0.96	99.15	
2007-05	1.48	99.65	
2007-06	1.77	96.34	
2007-07	1.77	91.07	
2007-08	1.77	85.79	
2007-09	2.07	93.84	
2007-10	1.59	61.91	
2007-11	1.44	32.95	
2007-12	1.66	39.82	
2008-01	1.73	50.53	
2008-02	1.46	-3.45	
2008-03	1.55	-1.15	
2008-04	1.11	-39.67	
2008-05	1.13	-53.88	
2008-06	0.81	-79.2	
2008-07	0.84	-77.41	
2008-08	0.72	-86.05	
2008-09	0.59	-91.87	
2008-10	0.47	-96.56	
2008-11	0.47	-89.11	
2008-12	0.53	-76.63	
2009-01	0.52	-73.45	
2009-02	0.67	-37.14	
2009-03	0.64	-23.9	
2009-04	0.72	5.23	
2009-05	0.78	24.06	
2009-06	0.83	42.57	
2009-07	0.97	54.81	
2009-08	0.96	58.04	
2009-09	0.89	49.27	
2009-10	0.92	49	
2009-11	1.04	77.38	
2009-12	1.04	81.17	
2010-01	1	72.1	
2010-02	0.92	40.42	
2010-03	0.96	39.36	
2010-04	1.01	58.8	
2010-05	0.91	31.21	
2010-06	0.8	-33.55	
2010-07	0.72	-58.77	
2010-08	0.77	-61.44	
2010-09	0.73	-79.42	
2010-10	0.77	-66.85	
2010-11	0.79	-47.44	
2010-12	0.78	-43.44	
2011-01	0.71	-72.59	
2011-02	0.71	-79.7	
2011-03	0.73	-71.78	
2011-04	0.75	-48.64	
2011-05	0.69	-82.57	
2011-06	0.62	-91.03	
2011-07	0.62	-86.78	
2011-08	0.55	-95.46	
2011-09	0.52	-97.36	
2011-10	0.48	-96.6	
2011-11	0.55	-74.51	
2011-12	0.45	-94.07	
2012-01	0.44	-90.24	
2012-02	0.47	-76.97	
2012-03	0.48	-64.08	
2012-04	0.49	-60.87	
2012-05	0.49	-38.03	
2012-06	0.47	-58.17	
2012-07	0.44	-78	
2012-08	0.44	-77.52	
2012-09	0.44	-73.39	
2012-10	0.46	-58.43	
2012-11	0.46	-35.71	
2012-12	0.45	-47.11	
2013-01	0.47	2.77	
2013-02	0.48	33.09	
2013-03	0.46	21.73	
2013-04	0.45	-21.98	
2013-05	0.47	-20.13	
2013-06	0.45	7.04	
2013-07	0.44	-46.31	
2013-08	0.48	2.56	
2013-09	0.5	45.49	
2013-10	0.53	72.67	
2013-11	0.51	67.13	
2013-12	0.51	71.79	
2014-01	0.47	26.44	
2014-02	0.49	34.21	
2014-03	0.51	54.68	
2014-04	0.51	68.2	
2014-05	0.47	-5.58	
2014-06	0.45	-37.46	
2014-07	0.47	-32.18	
2014-08	0.51	17.86	
2014-09	0.6	54.21	
2014-10	0.64	75.64	
2014-11	0.65	85.67	
2014-12	0.72	95.3	
2015-01	0.76	91.29	
2015-02	0.77	92.38	
2015-03	0.9	98.46	
2015-04	1.16	97.36	
2015-05	1.21	92.1	
2015-06	1.59	97.02	
2015-07	0.96	57.88	
2015-08	0.96	39.41	
2015-09	0.76	-3.66	
2015-10	0.83	-7.98	
2015-11	0.94	-1.74	
2015-12	0.99	11.14	
2016-01	0.79	-26.07	
2016-02	0.72	-51.13	
2016-03	0.72	-65.22	
2016-04	0.75	-62.28	
2016-05	0.68	-83.8	
2016-06	0.68	-83.17	
2016-07	0.71	-68.28	
2016-08	0.72	-55.98	
2016-09	0.73	-32.72	
2016-10	0.75	-12.89	
2016-11	0.82	19.28	
2016-12	0.83	32.51	
