month	ct_avg_前复权价格	人均持股
2000-12	0.95	1431	
2001-06	1.04	1496	
2001-12	0.74	1450	
2002-06	0.61	2040	
2002-09	0.61	2106	
2002-12	0.49	2129	
2003-03	0.52	2186	
2003-06	0.47	2212	
2003-09	0.49	2242	
2003-12	0.41	2297	
2004-03	0.45	2401	
2004-06	0.39	2386	
2004-09	0.36	2428	
2004-12	0.31	2454	
2005-03	0.25	2494	
2005-06	0.19	2535	
2005-09	0.21	2629	
2005-12	0.2	2733	
2006-03	0.24	2898	
2006-06	0.28	4888	
2006-09	0.34	5665	
2006-12	0.42	7387	
2007-03	0.8	4676	
2007-06	1.77	5371	
2007-09	2.07	4309	
2007-12	1.66	4351	
2008-03	1.55	4040	
2008-06	0.81	4571	
2008-09	0.59	4843	
2008-12	0.53	4898	
2009-03	0.64	5048	
2009-06	0.83	7652	
2009-09	0.89	7129	
2009-12	1.04	7701	
2010-03	0.96	7717	
2010-06	0.8	7891	
2010-09	0.73	7849	
2010-12	0.78	7908	
2011-03	0.73	8173	
2011-06	0.62	8271	
2011-09	0.52	8373	
2011-12	0.45	8375	
2012-03	0.48	8532	
2012-06	0.47	8689	
2012-09	0.44	8820	
2012-12	0.45	8892	
2013-03	0.46	9119	
2013-06	0.45	9129	
2013-09	0.5	9363	
2013-12	0.51	9553	
2014-03	0.51	9684	
2014-06	0.45	9796	
2014-09	0.6	9622	
2014-12	0.72	10080	
2015-03	0.9	10423	
2015-06	1.59	9325	
2015-09	0.76	9229	
2015-12	0.99	10273	
2016-03	0.72	10581	
2016-06	0.68	11020	
2016-09	0.73	11582	
2016-12	0.83	10916	
2017-03	0.82	11457	
2017-06	0.82	11275	
2017-09	0.82	11275	
2017-12	0.9	11634	
2018-03	1.06	12882	
2018-06	1.15	13750	
2018-09	1.05	14325	
2018-12	0.9	14800	
2019-03	0.97	15088	
2019-06	0.93	15584	
2019-09	0.9	16104	
2019-12	0.86	16388	
2020-03	0.82	16772	
2020-06	0.95	18043	
2020-09	1.08	20347	
2020-12	1.68	23842	
2021-03	2.26	32396	
2021-06	3	31052	
2021-09	5.74	26189	
2021-12	3.93	14312	
2022-03	2.67	17466	
2022-06	3	43089	
2022-09	3.35	54298	
2022-12	2.42	45383	
2023-03	2.46	46944	
2023-06	2.01	44656	
2023-09	2.05	46099	
2023-12	1.62	48422	
2024-03	1.81	53217	
2024-06	1.47	54287	
2024-09	1.36	56341	
