month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2005-09	5.24	0.78	-0.32	-78.04	-0.1	-45.62	
2005-10	4.35	0.65	-0.43	-97.1	-0.25	-83.82	
2005-11	3.82	0.57	-0.5	-98.05	-0.34	-95.17	
2005-12	3.6	0.53	-0.52	-95.2	-0.38	-93.3	
2006-01	4.2	0.62	-0.44	-74.5	-0.28	-72.93	
2006-02	4.95	0.74	-0.34	-42.23	-0.14	-38.6	
2006-03	5.29	0.79	-0.29	-11.07	-0.09	-2.72	
2006-04	6.21	0.95	-0.16	9.6	0.09	25.67	
2006-05	5.71	1.11	-0.23	12.42	0.28	50.59	
2006-06	5.34	1.04	-0.27	12.37	0.18	56.74	
2006-07	5.47	1.08	-0.25	24.75	0.23	72.07	
2006-08	4.79	0.95	-0.34	-16.23	0.07	50.15	
2006-09	5.01	0.99	-0.31	-6.29	0.11	52.59	
2006-10	5.18	1.02	-0.29	12.55	0.15	62.61	
2006-11	5.58	1.11	-0.23	46.06	0.23	81.53	
2006-12	7.59	1.5	0.04	80.36	0.65	94.13	
2007-01	12.55	2.49	0.7	97.98	1.68	99.02	
2007-02	14.16	2.8	0.9	96.19	1.95	96.07	
2007-03	14.71	2.91	0.94	91.4	1.97	91.48	
2007-04	15.56	3.08	1.02	96	2.08	96	
2007-05	17.06	3.38	1.18	98.27	2.28	98.16	
2007-06	16.78	3.32	1.11	90.39	2.13	90.18	
2007-07	13.11	3.13	0.63	54.63	1.87	70.98	
2007-08	17.3	4.13	1.12	77.06	2.69	96.31	
2007-09	21.05	5.03	1.53	93.94	3.3	98.12	
2007-10	19.8	4.73	1.33	85.07	2.91	86.51	
2007-11	16.36	3.9	0.9	49.55	2.15	62.3	
2007-12	18.41	4.39	1.11	71.29	2.43	74.38	
2008-01	17.92	4.28	1.02	68.71	2.24	69.52	
2008-02	15.31	3.64	0.71	13.01	1.7	16.61	
2008-03	11.85	2.83	0.31	-29.93	1.07	-21.34	
2008-04	8.94	2.14	-0.02	-55.67	0.54	-48.38	
2008-05	9.49	2.27	0.04	-63.39	0.61	-55.76	
2008-06	5.81	1.66	-0.37	-88.39	0.17	-75.58	
2008-07	5.38	1.54	-0.41	-83.89	0.08	-80.47	
2008-08	4.48	1.28	-0.51	-93.84	-0.11	-91.67	
2008-09	3.93	1.12	-0.57	-96.68	-0.22	-95.35	
2008-10	3.79	1.06	-0.58	-97.77	-0.27	-97.05	
2009-02	5.59	1.37	-0.39	-77.12	-0.06	-57.59	
2009-03	6.97	1.99	-0.23	-48.68	0.35	6.49	
2009-04	7.59	2.17	-0.17	-21.3	0.46	31.59	
2009-05	8.85	2.54	-0.03	1.73	0.69	47.32	
2009-06	8.57	2.46	-0.06	9.13	0.62	48.7	
2009-07	10.2	2.93	0.11	31.95	0.9	74.3	
2009-08	9.98	2.86	0.08	39.58	0.83	77.59	
2009-09	10.57	3.03	0.14	53.04	0.92	83.28	
2009-10	11.87	3.41	0.28	71.65	1.12	90.74	
2009-11	14.63	4.17	0.56	84.33	1.54	95.41	
2009-12	14.07	4.04	0.49	81.13	1.4	86.92	
2010-01	13.35	3.83	0.41	70.04	1.24	74.51	
2010-02	11.88	3.41	0.24	48.21	0.96	50.66	
2010-03	12.51	3.59	0.3	51.3	1.03	49.46	
2010-04	12.41	3.56	0.28	45.8	0.99	40.52	
2010-05	10.44	3	0.07	-8.44	0.65	-10.71	
2010-06	9.71	2.8	-0.01	-36.65	0.52	-33.84	
2010-07	9.53	2.75	-0.03	-42.37	0.48	-37.22	
2010-08	10.44	3.01	0.06	-26.99	0.59	-27.96	
2010-09	11.18	3.23	0.13	-11.51	0.69	-13.2	
2010-10	12.36	3.57	0.24	14.68	0.84	14.9	
2010-11	11.74	3.39	0.17	21.02	0.72	21.88	
2010-12	10.41	3.01	0.03	-20.29	0.51	-19.91	
2011-01	9.55	2.76	-0.06	-50.47	0.37	-52.32	
2011-02	9.94	2.87	-0.02	-53.33	0.41	-53.33	
2011-03	9.85	2.85	-0.03	-61.65	0.39	-64.91	
2011-04	9.92	2.87	-0.03	-69.54	0.39	-68.37	
2011-05	9.45	2.73	-0.08	-77.55	0.31	-74.4	
2011-06	8.86	2.56	-0.14	-85.33	0.22	-84.91	
2011-07	6.03	2.73	-0.41	-91.07	0.29	-71.68	
2011-08	4.48	2.35	-0.56	-98.37	0.11	-93.01	
2011-09	4.2	2.21	-0.59	-96.94	0.04	-96.26	
2011-10	4.33	2.29	-0.57	-86.96	0.08	-82.93	
2011-12	3.69	1.99	-0.63	-96.43	-0.07	-92.66	
2012-01	4.05	2.13	-0.59	-82.14	0	-82.5	
2012-02	4.33	2.26	-0.55	-68.28	0.06	-61.74	
2012-03	4.67	2.45	-0.51	-53.12	0.14	-22.12	
2012-04	4.72	2.48	-0.5	-36.08	0.15	-4.36	
2012-05	4.96	2.6	-0.47	-19.94	0.2	26.3	
2012-06	5.26	2.75	-0.43	2.68	0.27	48.66	
2012-07	5.03	2.65	-0.45	2.68	0.22	46.91	
2012-08	5.1	2.7	-0.44	20.34	0.23	66.27	
2012-09	5.07	2.68	-0.43	15.62	0.22	59.73	
2012-10	5.42	2.87	-0.39	48.56	0.3	83.83	
2012-11	5.42	2.87	-0.38	63.8	0.29	87.01	
2012-12	5.79	3.07	-0.33	70.45	0.36	91.79	
2013-01	7.1	3.75	-0.17	79.51	0.64	98.93	
2013-02	8.63	4.56	0.01	85.3	0.97	97.02	
2013-03	8.83	4.67	0.03	88.09	0.99	95.15	
2013-04	10.23	5.41	0.19	94.84	1.25	99.21	
2013-05	10.81	5.71	0.26	93.34	1.33	93.71	
2013-06	9.55	5.06	0.11	74.48	1.03	74.9	
2013-07	8.93	4.75	0.03	55.12	0.88	55.44	
2013-08	10.06	5.35	0.16	71.02	1.08	71.59	
2013-09	10.65	5.66	0.22	83.88	1.16	85.01	
2013-10	11.51	6.12	0.31	88.79	1.29	89.33	
2013-11	11.5	6.12	0.3	86.27	1.24	86.91	
2013-12	12.01	6.37	0.34	91.03	1.29	90.38	
2014-01	10.9	5.81	0.21	62.81	1.05	62.54	
2014-02	10.42	5.54	0.15	41.85	0.92	41.24	
2014-03	9.55	5.08	0.05	-0.98	0.73	-1.74	
2014-04	11.21	5.96	0.23	23.47	1	22.15	
2014-05	11.44	6.09	0.24	51.88	1	51.52	
2014-06	11.96	6.41	0.29	71.61	1.07	72.1	
2014-07	12.98	6.96	0.39	83.85	1.2	84.08	
2014-08	13.47	7.22	0.42	89.41	1.24	89.92	
2014-09	13.34	7.15	0.4	83.33	1.18	83.63	
2014-10	14.36	7.7	0.49	97.67	1.31	97.47	
2014-11	14.39	7.72	0.48	90.04	1.26	90.04	
2014-12	16.66	8.94	0.69	96.58	1.56	96.58	
2015-01	19.72	10.57	0.98	97.68	1.94	97.68	
2015-02	20.96	11.24	1.07	98.09	2.05	97.92	
2015-03	20.47	10.9	0.99	91.07	1.88	86.53	
2015-04	24.79	11.57	1.36	99.11	1.97	84.44	
2015-05	23.36	12.53	1.19	93.39	2.14	93.88	
2015-06	21.82	11.72	1.01	78.61	1.87	78.27	
2015-07	18.55	10.07	0.69	46.54	1.43	38.74	
2015-08	15.53	8.44	0.41	7.14	1.01	-0.94	
2015-09	13.52	7.34	0.22	-26.03	0.73	-35.8	
2015-10	15.67	8.51	0.42	-18.38	0.98	-29.31	
2015-11	15.55	8.44	0.4	-24.57	0.94	-33.84	
2015-12	16.69	9.06	0.5	-8.89	1.06	-18.44	
2016-01	14.65	7.96	0.32	-37.19	0.8	-50.36	
2016-02	14.88	8.08	0.35	-54.64	0.81	-64.7	
2016-03	14.72	7.82	0.33	-59.82	0.74	-79.46	
2016-04	15.99	8.68	0.45	-26.83	0.91	-30.94	
2016-05	14.59	7.93	0.33	-56.25	0.73	-56.76	
2016-06	14.08	7.7	0.29	-83.26	0.67	-80.22	
2016-07	14.95	8.51	0.37	-60.54	0.82	-43.32	
2016-08	15.94	9.07	0.46	-11.88	0.91	26.55	
2016-09	15.62	8.89	0.44	-1.25	0.85	31.12	
2016-10	15.88	9.03	0.46	20.48	0.85	50.78	
2016-11	15.69	8.93	0.44	22.65	0.8	45.17	
2016-12	15.55	8.85	0.42	28.29	0.76	44.97	
2017-01	15.36	8.74	0.39	-21.78	0.71	16.07	
2017-02	15.94	9.07	0.43	28.82	0.75	45.54	
2017-03	15.76	8.97	0.4	32.69	0.7	41.07	
2017-04	15.67	8.92	0.38	34.77	0.67	39.09	
2017-05	14.03	7.98	0.23	-47.14	0.47	-43.21	
2017-06	14.17	8.37	0.23	-64	0.52	-45.66	
2017-07	14.36	8.55	0.23	-69.18	0.54	-40.99	
2017-08	13.85	8.25	0.18	-85.52	0.47	-62.81	
2017-09	13.86	8.25	0.18	-86.4	0.46	-75.13	
2017-10	14.14	8.42	0.2	-64.29	0.47	-47.43	
2017-11	13.31	7.93	0.12	-92.78	0.37	-86.28	
2017-12	12.88	7.67	0.08	-98.77	0.32	-96.47	
2018-01	13.05	7.77	0.09	-84.46	0.32	-83.24	
2018-02	12.2	7.26	0.02	-96.19	0.23	-95.12	
2018-03	11.82	7.04	-0.01	-95.17	0.19	-94.89	
2018-04	10.9	6.49	-0.08	-99.11	0.09	-99.06	
2018-05	10.3	6.13	-0.13	-95.53	0.02	-95.58	
2018-06	9.5	5.66	-0.2	-99.06	-0.06	-99.15	
2018-07	8.27	5.14	-0.3	-98.34	-0.15	-98.17	
2018-08	7.36	4.62	-0.37	-98.91	-0.24	-98.91	
2018-09	6.92	4.34	-0.41	-95.91	-0.28	-95.82	
2018-10	6.26	3.93	-0.46	-95.24	-0.35	-95.19	
2018-11	6.43	4.04	-0.45	-89.25	-0.34	-89.29	
2018-12	6.41	4.02	-0.45	-86.25	-0.34	-86.43	
2019-01	7.35	4.61	-0.36	-50.45	-0.24	-50.08	
2019-02	8.35	5.24	-0.28	-19.11	-0.14	-16.37	
2019-03	8.25	5.18	-0.28	-3.74	-0.16	-1.45	
2019-04	9.33	5.86	-0.19	23.98	-0.05	26.62	
2019-05	7.47	4.69	-0.35	-1.96	-0.24	0.94	
2019-06	6.57	4.13	-0.42	-39.24	-0.33	-35.9	
2019-07	7.31	4.59	-0.36	-33.97	-0.26	-32.8	
2019-08	7.95	5	-0.3	5.84	-0.2	8.4	
2019-09	8.14	5.12	-0.28	34.51	-0.18	35.27	
2019-10	7.47	4.7	-0.34	1.84	-0.25	2.92	
2019-11	8.19	5.15	-0.28	18.92	-0.18	21.13	
2019-12	9.14	5.75	-0.19	63.39	-0.09	64.9	
2020-01	10.86	6.83	-0.05	78.96	0.07	80.58	
2020-02	10.1	6.36	-0.12	73.97	-0.01	74.91	
2020-03	10.72	6.74	-0.07	83.81	0.04	85.71	
2020-04	9.65	6.07	-0.17	62.88	-0.07	62.97	
2020-05	10.36	6.52	-0.11	68.8	0	68.7	
2020-06	11.04	6.94	-0.06	81.07	0.05	81.25	
2020-07	11.79	7.42	0	88.94	0.12	88.9	
2020-08	11.46	7.21	-0.03	85.08	0.08	85.08	
2020-09	13.53	8.51	0.13	96.47	0.26	96.47	
2020-10	15.64	9.84	0.3	98.94	0.44	98.94	
2020-11	19.67	12.38	0.61	98.81	0.79	98.81	
2020-12	23.7	14.91	0.91	92.51	1.11	92.55	
2021-01	20.38	12.82	0.63	77.77	0.79	77.77	
2021-02	18.57	11.68	0.47	63.27	0.61	63.27	
2021-03	15.48	9.74	0.21	30.9	0.33	30.9	
2021-04	15.7	9.88	0.22	14.88	0.34	14.92	
2021-05	21.75	13.68	0.67	52.78	0.83	52.78	
2021-06	24	15.1	0.82	75.3	0.99	75.21	
2021-07	19.24	17.14	0.45	51.5	1.23	84.25	
2021-08	20.58	18.33	0.54	51.95	1.34	90.63	
2021-09	18.6	16.57	0.38	32.68	1.09	74.24	
2021-10	18.78	16.73	0.39	1.9	1.08	70.03	
2021-11	19.25	17.15	0.41	16.27	1.1	74.27	
2021-12	16.65	14.83	0.21	-47.67	0.79	28.53	
2022-01	13.99	12.46	0.02	-67.2	0.49	-13.58	
2022-02	13	11.59	-0.06	-73.83	0.38	-34.26	
2022-03	11.81	10.35	-0.14	-80.59	0.23	-52.83	
2022-04	10.36	9.23	-0.25	-87.74	0.09	-67.43	
2022-05	13.11	11.68	-0.05	-68.42	0.37	-51.13	
2022-06	17.94	16.98	0.3	-24.75	0.97	-3.49	
2022-07	17.56	20.54	0.26	4.55	1.33	35.33	
2022-08	17	19.88	0.22	13.08	1.22	47.75	
2022-09	13.68	16	-0.02	-40.39	0.77	33.89	
2022-10	12.27	14.35	-0.12	-58.15	0.57	7.76	
2022-11	12.26	14.33	-0.12	-67.21	0.56	-15.02	
2022-12	13.31	15.56	-0.05	-59.37	0.68	19.89	
2023-01	13.07	15.29	-0.07	-56.42	0.64	13.06	
2023-02	13.77	16.1	-0.02	-30.71	0.71	37.95	
2023-03	12.21	14.28	-0.13	-53.42	0.5	-5.05	
2023-04	11.7	13.68	-0.16	-72.42	0.43	-43.56	
2023-05	12.09	14.14	-0.13	-75.71	0.47	-58.93	
2023-06	12.35	14.44	-0.1	-65.89	0.5	-58.71	
2023-07	14.03	16.59	0.02	-12.93	0.71	1.87	
2023-08	14.1	16.77	0.04	10.56	0.72	28.45	
2023-09	13.08	15.55	-0.03	4.02	0.59	34.6	
2023-10	14.72	17.5	0.1	46.11	0.78	69.64	
2023-11	16.96	20.17	0.27	76.71	1.03	90.01	
2023-12	18.04	21.45	0.34	84.48	1.13	90.35	
2024-01	14.48	17.22	0.08	52.39	0.7	56.62	
2024-02	13.58	16.15	0.01	16.07	0.58	22.26	
2024-03	16.43	19.54	0.22	55.95	0.89	58.12	
2024-04	17.07	20.29	0.27	77.95	0.94	78.03	
2024-05	14.34	17.17	0.07	23.79	0.63	26.56	
2024-06	13.58	16.55	0.01	-19.5	0.56	-14.9	
2024-07	14.7	17.91	0.1	-11.68	0.67	-0.93	
2024-08	12.75	15.53	-0.05	-48.38	0.44	-37.66	
2024-09	12.24	14.91	-0.08	-71.19	0.37	-67.9	
2024-10	13.48	16.42	0.01	-59.92	0.5	-57.09	
2024-11	14.42	17.56	0.08	-26.44	0.59	-20.45	
2024-12	13.96	17	0.05	-34.82	0.53	-23.7	
2025-01	12.69	15.45	-0.05	-66.47	0.38	-61.8	
