month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2011-01	2.84	0.28	
2011-02	3.05	0.36	
2011-03	2.95	0.31	
2011-04	2.98	0.31	
2011-05	2.86	0.24	
2011-06	2.75	0.19	
2011-07	2.67	0.15	
2011-08	2.44	0.04	
2011-09	2.61	0.11	
2011-10	2.7	0.14	
2011-11	2.77	0.16	
2011-12	2.59	0.08	
2012-01	2.6	0.07	
2012-02	2.49	0.02	
2012-03	2.32	-0.05	
2012-04	2.18	-0.11	
2012-05	2.14	-0.13	
2012-06	1.99	-0.19	
2012-07	1.87	-0.24	
2012-08	1.92	-0.22	
2012-09	1.9	-0.23	
2012-10	1.88	-0.24	
2012-11	1.73	-0.3	
2012-12	1.74	-0.3	
2013-01	1.81	-0.27	
2013-02	1.87	-0.25	
2013-03	1.78	-0.29	
2013-04	1.82	-0.27	
2013-05	1.9	-0.25	
2013-06	1.77	-0.3	
2013-07	1.63	-0.36	
2013-08	1.7	-0.33	
2013-09	1.73	-0.32	
2013-10	1.79	-0.3	
2013-11	1.73	-0.32	
2013-12	1.72	-0.33	
2014-01	1.58	-0.39	
2014-02	1.6	-0.38	
2014-03	1.63	-0.37	
2014-04	1.62	-0.37	
2014-05	1.68	-0.35	
2014-06	1.69	-0.35	
2014-07	1.79	-0.31	
2014-08	1.85	-0.29	
2014-09	1.88	-0.29	
2014-10	1.87	-0.29	
2014-11	1.98	-0.25	
2014-12	2.44	-0.08	
2015-01	2.59	-0.03	
2015-02	2.59	-0.04	
2015-03	2.88	0.07	
2015-04	3.97	0.46	
2015-05	4.73	0.72	
2015-06	4.64	0.68	
2015-07	3.76	0.35	
2015-08	3.61	0.29	
2015-09	3.35	0.2	
2015-10	3.58	0.28	
2015-11	3.61	0.28	
2015-12	3.37	0.2	
2016-01	2.62	-0.06	
2016-02	2.25	-0.18	
2016-03	2.34	-0.15	
2016-04	2.32	-0.14	
2016-05	2.13	-0.2	
2016-06	2.09	-0.21	
2016-07	2.26	-0.13	
2016-08	2.37	-0.08	
2016-09	2.28	-0.11	
2016-10	2.78	0.09	
2016-11	3.09	0.21	
2016-12	3.91	0.53	
2017-01	3.77	0.46	
2017-02	3.68	0.42	
2017-03	4.1	0.58	
2017-04	4.09	0.56	
2017-05	4.09	0.56	
2017-06	4.09	0.54	
2017-07	4.09	0.54	
2017-08	4.3	0.6	
2017-09	4.13	0.54	
2017-10	3.95	0.47	
2017-11	4.27	0.58	
2017-12	3.72	0.38	
2018-01	3.73	0.38	
2018-02	3.51	0.3	
2018-03	3.34	0.23	
2018-04	3.03	0.12	
2018-05	3.16	0.17	
2018-06	2.83	0.05	
2018-07	2.75	0.02	
2018-08	3	0.12	
2018-09	3.04	0.13	
2018-10	2.89	0.07	
2018-11	2.98	0.1	
2018-12	2.88	0.07	
2019-01	2.92	0.08	
2019-02	3.23	0.19	
2019-03	3.78	0.39	
2019-04	3.77	0.38	
2019-05	3.27	0.2	
2019-06	3.39	0.24	
2019-07	3.33	0.22	
2019-08	3.18	0.16	
2019-09	3.43	0.25	
2019-10	3.37	0.22	
2019-11	3.26	0.18	
2019-12	3.19	0.15	
2020-01	3.31	0.19	
2020-02	3.04	0.09	
2020-03	3.02	0.09	
2020-04	2.93	0.05	
2020-05	2.84	0.02	
2020-06	2.75	-0.01	
2020-07	2.92	0.04	
2020-08	2.93	0.05	
2020-09	2.82	0	
2020-10	2.77	-0.02	
2020-11	2.72	-0.04	
2020-12	2.61	-0.08	
2021-01	2.47	-0.13	
2021-02	2.37	-0.17	
2021-03	2.46	-0.14	
2021-04	2.36	-0.17	
2021-05	2.44	-0.15	
2021-06	2.48	-0.14	
2021-07	2.4	-0.17	
2021-08	2.39	-0.17	
2021-09	2.4	-0.17	
2021-10	2.37	-0.18	
2021-11	2.29	-0.21	
2021-12	2.27	-0.22	
2022-01	2.28	-0.22	
2022-02	2.27	-0.22	
2022-03	2.09	-0.28	
2022-04	2.03	-0.3	
2022-05	2.02	-0.31	
2022-06	2.01	-0.31	
2022-07	2	-0.32	
2022-08	2.04	-0.31	
2022-09	2.03	-0.31	
2022-10	1.98	-0.33	
2022-11	2.22	-0.25	
2022-12	2.85	-0.04	
2023-01	3.02	0.02	
2023-02	3.05	0.02	
2023-03	3.44	0.15	
2023-04	3.35	0.11	
2023-05	3.04	0.01	
2023-06	2.99	-0.01	
2023-07	3	-0.01	
2023-08	3.15	0.05	
2023-09	3.07	0.03	
2023-10	2.87	-0.03	
2023-11	2.68	-0.09	
2023-12	2.64	-0.11	
2024-01	2.57	-0.13	
2024-02	2.84	-0.03	
2024-03	2.87	-0.02	
2024-04	2.88	-0.02	
2024-05	2.83	-0.03	
2024-06	2.77	-0.05	
2024-07	2.91	-0.01	
2024-08	2.88	-0.02	
2024-09	2.87	-0.03	
2024-10	3.19	0.08	
2024-11	3.33	0.12	
2024-12	3.33	0.12	
2025-01	3.05	0.02	
