month	ct_avg_前复权价格	人均持股
2004-03	0.95	1759	
2004-06	0.67	1935	
2004-09	0.61	2270	
2004-12	0.66	2456	
2005-03	0.64	2600	
2005-06	0.71	3231	
2005-09	0.83	3464	
2005-12	0.86	4422	
2006-03	1.25	5111	
2006-06	1.57	7119	
2006-09	1.6	7661	
2006-12	2.37	12404	
2007-03	3.75	19404	
2007-06	5.61	6850	
2007-09	5.4	4602	
2007-12	4.9	4882	
2008-03	8.43	5242	
2008-06	5.55	4746	
2008-09	3.32	4869	
2008-12	2.87	4777	
2009-03	3.47	5517	
2009-06	3.8	5111	
2009-09	3.41	5409	
2009-12	4.26	11066	
2010-03	4.7	11713	
2010-06	3.38	10796	
2010-09	3.77	12094	
2010-12	3.77	10759	
2011-03	3.88	10946	
2011-06	2.99	10463	
2011-09	2.85	9793	
2011-12	2.09	10052	
2012-03	2.24	10166	
2012-06	2.08	11030	
2012-09	2.26	12523	
2012-12	2.63	13117	
2013-03	2.35	11389	
2013-06	2.21	12397	
2013-09	2.45	13231	
2013-12	3.31	14655	
2014-03	3.65	15924	
2014-06	3.79	17244	
2014-09	4.11	17114	
2014-12	3.87	17052	
2015-03	4.45	19842	
2015-06	8.3	20160	
2015-09	4.35	20846	
2015-12	5.76	19426	
2016-03	5.74	21153	
2016-06	5.44	33926	
2016-09	5.15	38668	
2016-12	5.48	37579	
2017-03	5.31	43492	
2017-06	4.64	58050	
2017-09	7.41	55074	
2017-12	9.86	53212	
2018-03	8.81	50757	
2018-06	6.39	40569	
2018-09	5.56	41110	
2018-12	7.53	50665	
2019-03	10.37	58481	
2019-06	12.5	69791	
2019-09	12.51	57369	
2019-12	11.57	80963	
2020-03	12.34	31338	
2020-06	13.41	58561	
2020-09	21.88	44854	
2020-12	29.68	23191	
2021-03	30.38	12045	
2021-06	32.91	14608	
2021-09	47.53	16190	
2021-12	39.82	14581	
2022-03	38.88	15951	
2022-06	48.52	23114	
2022-09	46.67	14736	
2022-12	36.88	12551	
2023-03	35.83	10677	
2023-06	32.7	11208	
2023-09	30.79	11977	
2023-12	23.16	12134	
2024-03	25.99	12736	
2024-05	22.13	12880	
2024-06	21.27	13249	
2024-07	18.16	13804	
2024-08	19.1	14119	
2024-09	19.47	14411	
2024-10	24.54	15034	
2024-11	29.01	17469	
2024-12	25.05	17164	
2025-01	21.42	17142	
