month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2000-04	0.98	77.08	
2000-05	0.93	74.01	
2000-06	1.07	92.37	
2000-07	1.25	95.75	
2000-08	1.25	90.72	
2000-09	1.23	85.8	
2000-10	1.25	83.04	
2000-11	1.35	94.24	
2000-12	1.32	83.55	
2001-01	1.37	91.71	
2001-02	1.38	91.52	
2001-03	1.48	98.21	
2001-04	1.44	82.48	
2001-05	1.43	78.22	
2001-06	1.49	91.92	
2001-07	1.44	71.02	
2001-08	1.31	10.87	
2001-09	1.27	-19.15	
2001-10	1.21	-38.64	
2001-11	1.19	-52.27	
2001-12	1.27	-34.14	
2002-01	1.3	-23.04	
2002-02	1.4	11.88	
2002-03	1.39	27.89	
2002-04	1.3	-0.08	
2002-05	1.23	-39.78	
2002-06	1.25	-52.05	
2002-07	1.3	-20.96	
2002-08	1.28	-36	
2002-09	1.24	-53.48	
2002-10	1.2	-69	
2002-11	1.1	-78.23	
2002-12	1.08	-84.42	
2003-01	1.09	-82.9	
2003-02	1.12	-67.92	
2003-03	1.09	-79	
2003-04	1.11	-64.08	
2003-05	1.03	-87.02	
2003-06	1.06	-82.27	
2003-07	1.03	-85.83	
2003-08	0.97	-94.43	
2003-09	0.93	-94.97	
2003-10	0.94	-86.31	
2003-11	0.95	-80.36	
2003-12	1.02	-41.07	
2004-01	1.08	-1.37	
2004-02	1.2	27.1	
2004-03	1.31	57.57	
2004-04	1.31	67.57	
2004-05	1.18	54.74	
2004-06	1.02	13.27	
2004-07	0.94	-25.61	
2004-08	0.9	-47.56	
2004-09	0.92	-50.45	
2004-10	0.92	-52.01	
2004-11	0.88	-65.63	
2004-12	0.85	-84.2	
2005-01	0.83	-89.15	
2005-02	0.89	-64.08	
2005-03	0.89	-51.13	
2005-04	0.82	-79.51	
2005-05	0.68	-94.01	
2005-06	0.69	-88.68	
2005-07	0.63	-96.26	
2005-08	0.74	-64.67	
2005-09	0.85	-16.52	
2005-10	0.76	-22.21	
2005-11	0.72	-54.1	
2005-12	0.79	-18.67	
2006-01	1.1	43.19	
2006-02	1.38	62.82	
2006-03	1.34	78.45	
2006-04	1.63	92.14	
2006-05	2.21	97.17	
2006-06	1.9	82.35	
2006-07	2.02	83.08	
2006-08	1.7	56.13	
