month	ct_avg_前复权价格	人均持股
1998-12	0.71	1689	
1999-12	0.77	1829	
2000-12	1.32	1725	
2001-06	1.49	1759	
2001-12	1.27	1946	
2002-06	1.25	3143	
2002-09	1.24	3133	
2002-12	1.08	3262	
2003-03	1.09	2903	
2003-06	1.06	2512	
2003-09	0.93	2626	
2003-12	1.02	2658	
2004-03	1.31	2939	
2004-06	1.02	4439	
2004-09	0.92	4338	
2004-12	0.85	4365	
2005-03	0.89	4366	
2005-06	0.69	4373	
2005-09	0.85	4803	
2005-12	0.79	4994	
2006-03	1.34	5731	
2006-06	1.9	6360	
2006-09	1.92	6449	
2006-12	3.12	11423	
2007-03	5.16	5747	
2007-06	8.9	3280	
2007-09	14.95	4977	
2007-12	12.08	2077	
2008-03	9.44	1946	
2008-06	5.43	2328	
2008-09	3.32	2385	
2008-12	3.21	2328	
2009-03	4.15	2603	
2009-06	5.34	3056	
2009-09	7.63	2734	
2009-12	8.74	3007	
2010-03	7.6	2857	
2010-06	5.52	2960	
2010-09	5.95	3273	
2010-12	7.2	3382	
2011-03	7.83	3770	
2011-06	6.74	6563	
2011-09	6.45	7948	
2011-12	4.49	7603	
2012-03	5.07	7588	
2012-06	5.16	7864	
2012-09	4.2	8422	
2012-12	4.05	8670	
2013-03	4.24	9061	
2013-06	3.6	9143	
2013-09	3.29	9200	
2013-12	2.96	9470	
2014-03	2.65	9610	
2014-06	2.67	9747	
2014-09	4.17	9794	
2014-12	4.58	10757	
2015-03	7	11825	
2015-06	8.07	11913	
2015-09	3.72	11495	
2015-12	5.77	11771	
2016-03	6.09	13989	
2016-06	5.43	14273	
2016-09	5.19	13897	
2016-12	5.83	15431	
2017-03	6.17	15348	
2017-06	5.57	16845	
2017-09	11.82	13961	
2017-12	7.31	13975	
2018-03	6.78	13477	
2018-06	4.84	15486	
2018-09	4.34	15526	
2018-12	3.38	15389	
2019-03	4.13	15798	
2019-06	3.93	16124	
2019-09	4.16	17075	
2019-12	4.04	19691	
2020-03	3.48	19007	
2020-06	3.52	19625	
2020-09	4.7	18147	
2020-12	6.83	20730	
2021-02	7.52	22674	
2021-03	8.7	22041	
2021-06	10.55	22937	
2021-09	15.27	22884	
2021-12	9.42	12223	
2022-03	11.76	17891	
2022-06	9.06	13535	
2022-09	8.5	14728	
2022-12	9.54	22855	
2023-03	11.17	30006	
2023-06	10.89	31216	
2023-09	12.98	39836	
2023-12	9.83	31615	
2024-03	10.71	35140	
2024-06	12.08	35037	
2024-09	10.62	35510	
