month	ct_avg_前复权价格	股东人数
2003-06	0.96	23721	
2003-09	0.84	19785	
2003-12	0.71	18339	
2004-03	0.81	18145	
2004-06	0.72	18464	
2004-09	0.77	16994	
2004-12	0.77	17248	
2005-03	0.84	14287	
2005-06	1.06	9046	
2005-09	1.13	8029	
2005-12	1.12	7328	
2006-03	1.22	8239	
2006-06	1.56	11806	
2006-09	1.57	9401	
2006-12	1.72	9079	
2007-03	2.47	9119	
2007-06	3.6	7802	
2007-09	3.19	13980	
2007-12	3.11	11515	
2008-03	3.16	9206	
2008-06	2.08	10342	
2008-09	1.46	10639	
2008-12	1.7	9742	
2009-03	2.16	18519	
2009-06	2.27	14980	
2009-09	2.85	9283	
2009-12	3.55	9953	
2010-03	3.37	12004	
2010-06	3.84	7775	
2010-09	4.59	8913	
2010-12	6.95	14373	
2011-03	5.93	18319	
2011-06	5.71	15334	
2011-09	6.01	13292	
2011-12	6.91	11214	
2012-03	6.51	12353	
2012-06	8.24	12581	
2012-09	9.29	13981	
2012-12	9.17	13881	
2013-03	11.59	13830	
2013-06	12.3	13770	
2013-09	12.61	15069	
2013-12	10.31	17614	
2014-03	8.75	23108	
2014-06	7.89	23669	
2014-09	8.83	23836	
2014-12	9.39	23663	
2015-03	11.83	14534	
2015-06	20.93	57115	
2015-09	12.99	52335	
2015-12	16.66	51075	
2016-03	13.32	51851	
2016-06	16.06	55575	
2016-09	18.84	60397	
2016-12	18.58	63306	
2017-03	19.64	57175	
2017-06	23.09	59859	
2017-09	22.65	60902	
2017-12	25.62	65058	
2018-03	33.04	58395	
2018-06	44.9	67291	
2018-09	39.39	70302	
2018-12	35.64	73273	
2019-03	43.59	64052	
2019-06	44.59	61366	
2019-09	41.4	69078	
2019-12	42.33	69569	
2020-03	50.2	65071	
2020-06	63.92	72440	
2020-09	100.46	110237	
2020-12	99.56	95771	
2021-03	112.1	124250	
2021-06	169.89	117400	
2021-09	141.54	115958	
2021-12	188.67	93861	
2022-03	130.61	112704	
2022-06	135.21	109291	
2022-09	116.93	120113	
2022-12	116.18	110539	
2023-03	121.31	107929	
2023-06	120.82	102852	
2023-09	113.26	103562	
2023-12	99.47	109419	
2024-03	96.11	110249	
2024-06	92.29	113536	
2024-09	87.25	107504	
