month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2003-02	1.15	-68.3	
2003-03	1.11	-80.66	
2003-04	1.21	-37.22	
2003-05	1.29	-1.25	
2003-06	1.28	15.52	
2003-07	1.34	35.33	
2003-08	1.39	56.08	
2003-09	1.4	67.33	
2003-10	1.37	62	
2003-11	1.36	62.59	
2003-12	1.35	34.59	
2004-01	1.58	81.53	
2004-02	1.73	94.46	
2004-03	1.78	92.97	
2004-04	1.93	94.36	
2004-05	1.77	75.95	
2004-06	1.74	62.13	
2004-07	1.89	74.47	
2004-08	2	91.4	
2004-09	2.07	84.74	
2004-10	2.41	97.77	
2004-11	2.42	92.49	
2004-12	2.29	73.91	
2005-01	2.42	83.84	
2005-02	2.76	96.43	
2005-03	3.17	98.49	
2005-04	3.71	98.34	
2005-05	2.99	73.9	
2005-06	2.67	44.32	
2005-07	2.61	20.66	
2005-08	2.9	38.35	
2005-09	2.81	25	
2005-10	2.98	31.14	
2005-11	3.02	59.01	
2005-12	3.11	68.83	
2006-01	3.51	84.82	
2006-02	3.37	75.84	
2006-03	3.55	86.22	
2006-04	4.28	92.9	
2006-05	5.7	96.53	
2006-06	5.58	89.08	
2006-07	5.62	87.58	
2006-08	5.2	69.84	
2006-09	5.75	85.71	
2006-10	6.02	91.23	
2006-11	6.98	97.73	
2006-12	8.55	99.74	
2007-01	12.12	99.82	
2007-02	13	94.29	
2007-03	12.78	90.14	
2007-04	14.92	97.36	
2007-05	17.01	97.82	
2007-06	19.67	97.7	
2007-07	19.79	90.14	
2007-08	21.89	97.2	
2007-09	21.99	88.66	
2007-10	21.73	82.64	
2007-11	18.9	47.12	
2007-12	19.38	34.24	
2008-01	21.63	63.96	
2008-02	20.64	48.27	
2008-03	19.4	31.89	
2008-04	15.28	-31.5	
2008-05	14.04	-48.35	
2008-06	10.71	-78.48	
2008-07	10.96	-78.69	
2008-08	9.82	-89.67	
2008-09	7.61	-94.27	
2008-10	5.04	-97.41	
2008-11	5.34	-88.21	
2008-12	6.15	-76.98	
2009-01	6.62	-67.32	
2009-02	7.77	-43.12	
2009-03	7.45	-37.91	
2009-04	10.05	6.97	
2009-05	10.24	21.28	
2009-06	9.25	18.79	
2009-07	9.86	39.25	
2009-08	10.19	45.88	
2009-09	9.77	41.23	
2009-10	10.86	65.62	
2009-11	12.33	79.85	
2009-12	13.3	84.59	
2010-01	13.41	87.19	
2010-02	12.89	76.37	
2010-03	13.49	85.79	
2010-04	12.96	77.21	
2010-05	10.55	10	
2010-06	10.17	-14.9	
2010-07	8.74	-42.37	
2010-08	9.62	-43.14	
2010-09	10.04	-33.55	
2010-10	11.47	-8.82	
2010-11	11.79	14.73	
2010-12	10.92	0.27	
2011-01	11.32	19.24	
2011-02	13.07	52.74	
2011-03	14.88	71.66	
2011-04	15.14	79.84	
2011-05	13.26	63.69	
2011-06	13.44	60.04	
2011-07	14.36	76.96	
2011-08	13.07	33.66	
2011-09	12.45	-0.68	
2011-10	11.13	-36.22	
2011-11	11.11	-49.07	
2011-12	9.65	-69.6	
2012-01	10.06	-70	
2012-02	11.15	-55.45	
2012-03	11.1	-46.23	
2012-04	10.77	-58.67	
2012-05	11.63	-15.3	
2012-06	11.57	5.85	
2012-07	10.64	-45.05	
2012-08	10.48	-62.73	
2012-09	10.51	-62.81	
2012-10	11.22	-17.46	
2012-11	10.63	-37.42	
2012-12	11.48	-0.38	
2013-01	12.84	65.94	
2013-02	13.7	78.69	
2013-03	13.57	78.74	
2013-04	14.82	92.46	
2013-05	15.18	90.71	
2013-06	13.64	66.65	
2013-07	13.75	57.38	
2013-08	14.04	52.88	
2013-09	13.89	46.1	
2013-10	14.18	43.15	
2013-11	15.22	76.57	
2013-12	16.75	89.53	
2014-01	16.02	80.53	
2014-02	15.79	75.06	
2014-03	14.24	23.85	
2014-04	14.32	5.7	
2014-05	13.74	-18.66	
2014-06	13.52	-33.84	
2014-07	13.34	-47.83	
2014-08	14.57	-1.91	
2014-09	14.98	25.98	
2014-10	15.37	44.25	
2014-11	15.63	53.44	
2014-12	18.07	72.67	
2015-01	20.22	78.48	
2015-02	18.57	75.95	
2015-03	19.87	90.95	
2015-04	22.12	97.87	
2015-05	22.18	90.13	
2015-06	23.72	90.82	
2015-07	18.4	39.17	
2015-08	18.11	18.15	
2015-09	15.71	-27.81	
2015-10	15.77	-40.08	
2015-11	16.43	-42.47	
2015-12	15.83	-63.59	
2016-01	13.69	-83.57	
2016-02	12.05	-89.35	
2016-03	12.79	-81.25	
2016-04	14.09	-61.96	
2016-05	13.61	-65.52	
2016-06	15.27	-26.21	
2016-07	16.17	7.14	
2016-08	17.67	37.73	
2016-09	18	53.93	
2016-10	18.93	66.52	
2016-11	18.58	69.52	
2016-12	18.66	72.4	
2017-01	21.41	92.41	
2017-02	22.84	94	
2017-03	24	95.69	
2017-04	26.14	98.41	
2017-05	25.03	86.12	
2017-06	27.99	95.41	
2017-07	32.87	99.23	
2017-08	37.83	98.68	
2017-09	43.79	98.38	
2017-10	43.34	89.76	
2017-11	41.79	80.68	
2017-12	41.4	68.11	
2018-01	41.42	58.52	
2018-02	41.42	49.17	
2018-03	41.42	43.55	
2018-04	41.42	36.41	
2018-05	41.42	24.43	
2018-06	52.21	84.15	
2018-07	55.58	92.77	
2018-08	55.73	88.94	
2018-09	49.32	64.99	
2018-10	37.96	17.21	
2018-11	33.66	-18.26	
2018-12	34.58	-33.62	
2019-01	35.3	-39.2	
2019-02	42.76	-13.69	
2019-03	46.48	23.17	
2019-04	53.31	45.37	
2019-05	46.24	35.62	
2019-06	47.91	44.13	
