month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2004-01	0.61	0.3	
2004-02	0.64	0.36	
2004-03	0.64	0.36	
2004-04	0.84	0.79	
2004-05	0.77	0.64	
2004-06	0.71	0.48	
2004-07	0.68	0.42	
2004-08	0.6	0.25	
2004-09	0.65	0.35	
2004-10	0.76	0.55	
2004-11	0.8	0.63	
2004-12	0.75	0.53	
2005-01	0.66	0.32	
2005-02	0.64	0.28	
2005-03	0.7	0.4	
2005-04	0.79	0.58	
2005-05	0.67	0.31	
2005-06	0.66	0.29	
2005-07	0.71	0.39	
2005-08	0.76	0.49	
2005-09	0.79	0.52	
2005-10	0.81	0.56	
2005-11	0.72	0.38	
2005-12	0.74	0.4	
2006-01	0.85	0.6	
2006-02	0.95	0.76	
2006-03	0.98	0.81	
2006-04	1.12	1.04	
2006-05	1.28	1.29	
2006-06	1.28	1.25	
2006-07	1.59	1.74	
2006-08	1.45	1.46	
2006-09	1.53	1.55	
2006-10	1.71	1.76	
2006-11	1.77	1.81	
2006-12	2.12	2.26	
2007-01	2.24	2.34	
2007-02	3.19	3.62	
2007-03	3.61	3.95	
2007-04	4.25	4.52	
2007-05	4.33	4.35	
2007-06	4.98	4.86	
2007-07	5.38	4.98	
2007-08	6.22	5.48	
2007-09	6.84	5.64	
2007-10	6.51	4.97	
2007-11	5.72	4.02	
2007-12	6.64	4.53	
2008-01	7.37	4.8	
2008-02	7.34	4.48	
2008-03	5.61	3.04	
2008-04	3.38	1.38	
2008-05	3.23	1.23	
2008-06	2.46	0.67	
2008-07	2.55	0.71	
2008-08	2.28	0.51	
2008-09	2.05	0.34	
2008-10	1.78	0.16	
2008-11	1.75	0.13	
2008-12	2.32	0.48	
2009-01	2.53	0.59	
2009-02	2.84	0.76	
2009-03	2.79	0.71	
2009-04	3.25	0.96	
2009-05	3.79	1.24	
2009-06	3.5	1.03	
2009-07	3.46	0.98	
2009-08	3.52	0.98	
2009-09	3.81	1.1	
2009-10	3.89	1.11	
2009-11	4.01	1.14	
2009-12	3.77	0.98	
2010-01	3.74	0.93	
2010-02	3.47	0.76	
2010-03	3.66	0.83	
2010-04	4.06	1	
2010-05	3.95	0.91	
2010-06	3.94	0.88	
2010-07	3.61	0.69	
2010-08	4.23	0.95	
2010-09	4.92	1.22	
2010-10	5.94	1.62	
2010-11	5.88	1.53	
2010-12	5.52	1.33	
2011-01	5.4	1.23	
2011-02	5.79	1.33	
2011-03	5.23	1.08	
2011-04	4.56	0.77	
2011-05	4.54	0.74	
2011-06	4.16	0.58	
2011-07	4.33	0.62	
2011-08	4.05	0.49	
2011-09	3.82	0.39	
2011-10	3.88	0.39	
2011-11	4.25	0.51	
2011-12	3.98	0.39	
2012-01	3.84	0.33	
2012-02	3.98	0.36	
2012-03	3.93	0.33	
2012-04	3.7	0.24	
2012-05	3.7	0.23	
2012-06	3.49	0.14	
2012-07	2.78	-0.09	
