month	ct_avg_前复权价格	人均持股
2014-07	1.12	0	
2014-09	1.09	2387	
2014-12	1.16	2707	
2015-03	1.17	3028	
2015-06	1.79	3016	
2015-09	1.1	17448	
2015-12	1.42	18069	
2016-03	1.2	16932	
2016-06	1.37	22847	
2016-09	1.4	19219	
2016-12	1.43	15642	
2017-03	1.45	19687	
2017-06	1.34	20260	
2017-09	1.7	30761	
2017-12	1.55	30085	
2018-03	1.73	41408	
2018-06	2.46	45773	
2018-09	1.95	39563	
2018-12	1.66	33992	
2019-03	2.7	46276	
2019-06	2.75	45478	
2019-09	3.4	49693	
2019-12	3.31	41732	
2020-03	3.21	32531	
2020-06	4.13	43620	
2020-09	5.24	27680	
2020-12	5.96	24521	
2021-03	5.11	20348	
2021-06	6.18	19605	
2021-09	4.92	15970	
2021-12	6.39	20205	
2022-03	5.04	20548	
2022-06	5.46	22136	
2022-09	4.89	22129	
2022-12	5.42	27069	
2023-03	6.95	40134	
2023-06	6.36	35665	
2023-09	7.05	37251	
2023-12	5.52	27348	
2024-03	6.4	40464	
2024-06	5.74	33317	
2024-09	4.59	28432	
