month	ct_avg_前复权价格	人均持股
2006-12	1.24	4611	
2007-03	1.43	4983	
2007-06	1.76	3980	
2007-09	2.07	3769	
2007-12	1.88	5785	
2008-03	1.47	5694	
2008-06	1.11	5872	
2008-09	0.76	5994	
2008-12	0.68	5917	
2009-03	0.81	5652	
2009-06	0.91	6324	
2009-09	0.83	6250	
2009-12	0.92	14513	
2010-03	0.92	15088	
2010-06	0.73	15336	
2010-09	0.74	15925	
2010-12	0.69	16189	
2011-03	0.71	16552	
2011-06	0.63	16790	
2011-09	0.56	16975	
2011-12	0.49	17246	
2012-03	0.52	17549	
2012-06	0.54	18054	
2012-09	0.42	18040	
2012-12	0.45	20000	
2013-03	0.46	20301	
2013-06	0.38	20186	
2013-09	0.48	19606	
2013-12	0.45	20019	
2014-03	0.42	20618	
2014-06	0.43	21060	
2014-09	0.59	22292	
2014-12	0.98	21108	
2015-03	1.16	24348	
2015-06	1.84	17954	
2015-09	1.22	16744	
2015-12	1.32	19476	
2016-03	0.93	19754	
2016-06	0.87	21286	
2016-09	0.96	22559	
2016-12	0.96	22966	
2017-02	0.97	23266	
2017-03	0.98	23510	
2017-04	0.99	24222	
2017-06	0.95	24222	
2017-09	0.96	24045	
2017-12	0.84	25213	
2018-03	0.74	26468	
2018-06	0.69	27249	
2018-09	0.66	27952	
2018-12	0.76	28803	
2019-03	0.89	30697	
2019-06	0.78	31432	
2019-09	0.92	36794	
2019-12	1.34	37274	
2020-03	1.16	33586	
2020-06	1.13	32271	
2020-09	1.19	29267	
2020-12	1.12	29799	
2021-02	0.96	32558	
2021-03	1.04	33480	
2021-05	1.05	36174	
2021-06	1.07	43716	
2021-09	1.25	49824	
2021-11	1.03	48711	
2021-12	1.02	45025	
2022-01	0.97	50819	
2022-02	1.05	55205	
2022-03	1.02	56108	
2022-04	1.23	60281	
2022-05	1.36	63856	
2022-06	1.47	59149	
2022-07	1.51	71092	
2022-08	1.81	72264	
2022-09	1.85	66871	
2022-12	1.47	51284	
2023-03	1.81	74252	
2023-06	1.46	65303	
2023-07	1.59	74723	
2023-09	1.56	81860	
2023-11	1.56	75464	
2023-12	1.49	74516	
2024-01	1.64	84614.5	
2024-03	1.92	93467	
2024-06	2.18	94910	
2024-07	2.08	97897.5	
2024-08	2.06	99852.67	
2024-09	1.79	90255.67	
2024-10	1.86	74445	
2024-11	1.78	69948	
2024-12	1.69	62218	
2025-01	1.77	70319	
