month	ct_avg_前复权价格	股东人数
2003-09	1.02	46854	
2003-12	1.06	45790	
2004-03	1.12	46989	
2004-06	0.91	42529	
2004-09	0.75	41627	
2004-12	0.85	37598	
2005-03	0.78	34243	
2005-06	0.76	33892	
2005-09	0.85	33627	
2005-12	0.85	29169	
2006-03	1.36	19550	
2006-06	2.91	21925	
2006-09	2.81	31219	
2006-12	3	34494	
2007-03	4.83	16311	
2007-06	7.33	22131	
2007-09	20.77	41119	
2007-12	14.08	53660	
2008-03	15.44	64194	
2008-06	7.95	68939	
2008-09	4.39	74103	
2008-12	5.35	59951	
2009-03	8.23	80636	
2009-06	17.43	217026	
2009-09	19.29	238650	
2009-12	20.49	219482	
2010-03	16.85	224521	
2010-06	19.39	161955	
2010-09	21.97	251835	
2010-12	24.73	272199	
2011-03	22.91	292242	
2011-06	21.25	297039	
2011-09	20.37	287640	
2011-12	15.69	289041	
2012-03	17.73	285286	
2012-06	18.65	265334	
2012-09	19.85	281226	
2012-12	18.99	291334	
2013-03	17.93	324589	
2013-06	13.08	328427	
2013-09	12.53	334328	
2013-12	10.76	324984	
2014-03	10.15	322096	
2014-06	9.37	313038	
2014-09	10.55	307790	
2014-12	12.7	283879	
2015-03	14.78	281411	
2015-06	19.08	237793	
2015-09	10.92	243016	
2015-12	12.15	206607	
2016-03	13.59	207783	
2016-06	13.93	208699	
2016-09	16.65	259218	
2016-12	16.14	279856	
2017-03	15.89	257672	
2017-06	13.23	258349	
2017-09	14.68	244815	
2017-12	12.76	249812	
2018-03	11.84	251305	
2018-06	10.23	250965	
2018-09	8.91	248219	
2018-12	10.94	228024	
2019-03	11.53	225353	
2019-06	12	220595	
2019-09	12.49	225972	
2019-12	10.8	221504	
2020-03	10.71	219758	
2020-04	11.29	205335	
2020-06	11.82	203307	
2020-09	14.14	194523	
2020-12	12.08	202518	
2021-03	11.58	210082	
2021-06	12.08	200718	
2021-09	12.02	212344	
2021-12	11.23	222288	
2022-03	11.1	218302	
2022-06	10.05	219929	
2022-09	10.43	201655	
2022-12	11.1	183648	
2023-03	13.48	162168	
2023-06	15	157070	
2023-09	16.2	141323	
2023-12	14.59	154356	
2024-03	17	132369	
2024-06	20.88	125240	
2024-09	19.18	145271	
