month	ct_avg_前复权价格	股东人数
2002-06	1.11	241	
2002-09	1.13	210	
2002-12	1.02	206	
2003-03	1.1	183	
2003-06	1.23	161	
2003-09	1.28	139	
2003-12	1.78	101	
2004-03	2.38	91	
2004-06	1.93	92	
2004-12	1.38	87	
2005-03	1.15	95	
2005-06	1.05	102	
2005-09	1.14	102	
2005-12	1.43	86	
2006-03	1.83	77	
2006-06	2.37	64	
2006-12	4.99	61	
2007-06	9.89	61	
2007-12	12.65	50	
2008-06	8.79	49	
2008-12	4.99	73	
2009-06	7.69	62	
2009-12	8.91	67	
2010-06	6.42	83	
2010-12	10.8	73	
2011-06	14.49	79	
2011-12	9.05	107	
2012-06	9.21	128	
2012-12	10.53	126	
2013-06	8.51	130	
2013-12	10.41	128	
2014-06	9.66	112	
2014-12	11.91	120	
2015-06	15.2	107	
2015-12	10.63	119	
2016-06	9.08	137	
2016-12	11.29	138	
2017-02	13.11	132	
2017-06	13.88	124	
2017-12	19.3	106	
2018-06	23.3	94	
2018-12	20.74	91	
2019-03	24.75	82474	
2019-06	27.62	91	
2019-12	34.64	88	
2020-06	39.77	84	
2020-12	38.68	84	
2021-06	33.78	93	
2021-12	30.68	94	
2022-06	27.9	96	
2022-12	23.53	106	
2023-06	21.07	111	
2023-12	19.13	116	
