month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2009-01	4.57	0.85	
2009-02	5.02	1	
2009-03	4.67	0.83	
2009-04	4.99	0.93	
2009-05	5.08	0.93	
2009-06	5.6	1.09	
2009-07	5.93	1.17	
2009-08	5.72	1.06	
2009-09	6.01	1.12	
2009-10	6.63	1.29	
2009-11	7.27	1.46	
2009-12	7.64	1.53	
2010-01	7.59	1.46	
2010-02	7.49	1.37	
2010-03	7.24	1.25	
2010-04	7.63	1.32	
2010-05	7.64	1.27	
2010-06	8.25	1.4	
2010-07	9.11	1.58	
2010-08	9.79	1.7	
2010-09	10.91	1.93	
2010-10	12	2.13	
2010-11	11.76	1.98	
2010-12	10.58	1.62	
2011-01	9.68	1.34	
2011-02	9.63	1.28	
2011-03	9.66	1.24	
2011-04	9.54	1.17	
2011-05	10.36	1.3	
2011-06	10.34	1.25	
2011-07	11.52	1.45	
2011-08	12.54	1.6	
2011-09	11.58	1.34	
2011-10	11.66	1.31	
2011-11	12.5	1.42	
2011-12	12.17	1.3	
2012-01	11.04	1.04	
2012-02	10.53	0.91	
2012-03	10.83	0.93	
2012-04	10.2	0.79	
2012-05	10.49	0.81	
2012-06	10.1	0.71	
2012-07	9.43	0.58	
2012-08	8.11	0.34	
2012-09	7.01	0.15	
2012-10	6.85	0.11	
2012-11	6.13	-0.02	
2012-12	6.31	0	
2013-01	6.62	0.04	
2013-02	6.38	0	
2013-03	5.95	-0.08	
2013-04	5.29	-0.19	
2013-05	5.67	-0.14	
2013-06	5.54	-0.16	
2013-07	4.94	-0.26	
2013-08	4.83	-0.28	
2013-09	4.71	-0.3	
2013-10	4.57	-0.32	
2013-11	4.29	-0.37	
2013-12	4.14	-0.39	
2014-01	3.71	-0.46	
2014-02	3.85	-0.44	
2014-03	3.83	-0.44	
2014-04	3.87	-0.44	
2014-05	3.73	-0.46	
2014-06	3.65	-0.48	
2014-07	3.74	-0.46	
2014-08	4.35	-0.38	
2014-09	4.72	-0.33	
2014-10	4.52	-0.36	
2014-11	4.52	-0.36	
2014-12	5.09	-0.28	
2015-01	5.3	-0.25	
2015-02	5.11	-0.28	
2015-03	5.49	-0.23	
2015-04	6.74	-0.05	
2015-05	7.71	0.08	
2015-06	7.94	0.11	
2015-07	6.32	-0.12	
2015-08	5.91	-0.18	
2015-09	5.43	-0.24	
2015-10	5.81	-0.19	
2015-11	5.89	-0.18	
2015-12	6.92	-0.03	
2016-01	5.74	-0.2	
2016-02	5.22	-0.27	
2016-03	5.3	-0.25	
2016-04	5.65	-0.2	
2016-05	5.89	-0.17	
2016-06	5.97	-0.15	
2016-07	6.41	-0.09	
2016-08	6.32	-0.1	
2016-09	5.8	-0.17	
2016-10	5.83	-0.16	
2016-11	5.92	-0.15	
2016-12	5.77	-0.17	
2017-01	5.52	-0.2	
2017-02	5.56	-0.2	
2017-03	5.74	-0.18	
2017-04	5.61	-0.2	
2017-05	5.11	-0.27	
2017-06	5.53	-0.21	
2017-07	5.49	-0.21	
2017-08	5.58	-0.2	
2017-09	5.7	-0.19	
2017-10	6.12	-0.13	
2017-11	5.78	-0.17	
2017-12	5.68	-0.19	
2018-01	6.11	-0.13	
2018-02	5.61	-0.2	
2018-03	5.82	-0.17	
2018-04	5.98	-0.14	
2018-05	6.59	-0.05	
2018-06	6.67	-0.04	
2018-07	6.51	-0.06	
2018-08	6.06	-0.12	
2018-09	5.74	-0.17	
2018-10	4.85	-0.29	
2018-11	4.53	-0.34	
2018-12	4.34	-0.36	
2019-01	4.16	-0.38	
2019-02	4.48	-0.32	
2019-03	4.83	-0.26	
2019-04	5.13	-0.21	
2019-05	4.55	-0.29	
2019-06	4.8	-0.25	
2019-07	4.99	-0.21	
2019-08	4.68	-0.26	
2019-09	4.84	-0.23	
2019-10	4.72	-0.24	
2019-11	4.58	-0.25	
2019-12	4.53	-0.25	
2020-01	4.62	-0.23	
2020-02	4.07	-0.31	
2020-03	3.88	-0.33	
2020-04	3.89	-0.32	
2020-05	4.45	-0.21	
2020-06	4.79	-0.15	
2020-07	5.66	0.02	
2020-08	5.78	0.05	
2020-09	5.53	0.01	
2020-10	5.43	0	
2020-11	6.07	0.13	
2020-12	7.24	0.35	
2021-01	6.82	0.27	
2021-02	5.75	0.07	
2021-03	5.24	-0.02	
2021-04	5.56	0.04	
2021-05	6.4	0.2	
2021-06	6.44	0.21	
2021-07	5.72	0.07	
2021-08	5.32	0	
2021-09	5.36	0	
2021-10	5.41	0.02	
2021-11	5.28	-0.01	
2021-12	5.38	0.01	
2022-01	5.46	0.02	
2022-02	5.18	-0.03	
2022-03	4.74	-0.12	
2022-04	4.59	-0.15	
2022-05	4.52	-0.16	
2022-06	4.83	-0.1	
2022-07	4.81	-0.11	
2022-08	4.99	-0.08	
2022-09	5.11	-0.06	
2022-10	4.79	-0.12	
2022-11	4.89	-0.1	
2022-12	5.17	-0.05	
2023-01	5.13	-0.06	
2023-02	5.38	-0.01	
2023-03	5.27	-0.04	
