month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
1999-07	1.63	51.61	
1999-08	1.71	68.02	
1999-09	1.88	88.31	
1999-10	1.67	75.39	
1999-11	1.52	50.49	
1999-12	1.39	21.68	
2000-01	1.78	43.37	
2000-02	3	86.12	
2000-03	2.64	87.31	
2000-04	2.4	76.21	
2000-05	2.26	68.6	
2000-06	2.34	66.8	
2000-07	2.18	39.41	
2000-08	2.12	20.89	
2000-09	1.9	-16.71	
2000-10	1.93	-25.89	
2000-11	2	-22.4	
2000-12	1.9	-46.64	
2001-01	1.8	-59.19	
2001-02	1.6	-76.99	
2001-03	1.64	-76.09	
2001-04	1.7	-70.15	
2001-05	1.65	-80.75	
2001-06	1.6	-90.94	
2001-07	1.57	-87.58	
2001-08	1.35	-96.16	
2001-09	1.4	-86.7	
2001-10	1.25	-96.63	
2001-11	1.17	-94.28	
2001-12	1.23	-84.95	
2002-01	1.03	-95.98	
2002-02	1.09	-87.23	
2002-03	1.23	-64.24	
2002-04	1.19	-58.44	
2002-05	1.17	-56.25	
2002-06	1.15	-72.81	
2002-07	1.25	-9.67	
2002-08	1.19	-13.35	
2002-09	1.22	8.62	
2002-10	1.13	-32.54	
2002-11	0.99	-69.22	
2002-12	0.94	-84.01	
2003-01	0.97	-78.44	
2003-02	1.01	-67.86	
2003-03	0.95	-80.1	
2003-04	0.94	-82.59	
2003-05	0.88	-91.73	
2003-06	0.87	-92.43	
2003-07	0.85	-89.95	
2003-08	0.89	-71.56	
2003-09	0.89	-56.54	
2003-10	0.81	-84.77	
2003-11	0.72	-92.28	
2003-12	0.74	-87.97	
2004-01	0.78	-75.28	
2004-02	0.9	-26.52	
2004-03	0.89	-4.19	
2004-04	0.86	-0.45	
2004-05	0.79	-39.62	
2004-06	0.74	-55.32	
2004-07	0.63	-81.01	
2004-08	0.63	-84.13	
2004-09	0.65	-78.29	
2004-10	0.65	-70.7	
2004-11	0.64	-70.33	
2004-12	0.63	-67.7	
2005-01	0.61	-85.36	
2005-02	0.57	-90.8	
2005-03	0.53	-93.75	
2005-04	0.45	-96.22	
2005-05	0.45	-90.28	
2005-06	0.47	-77.88	
2005-07	0.39	-93.84	
2005-08	0.44	-76.82	
2005-09	0.46	-51.62	
2005-10	0.45	-49.94	
2005-11	0.42	-74.07	
2005-12	0.42	-80.32	
2006-01	0.47	-29.41	
2006-02	0.47	0.21	
2006-03	0.47	13.51	
2006-04	0.57	45.76	
2006-05	0.86	79.61	
2006-06	0.87	84.01	
2006-07	0.83	81.76	
2006-08	0.72	63.2	
2006-09	0.77	65.26	
2006-10	0.83	75.26	
2006-11	0.72	35.92	
2006-12	0.75	30.53	
2007-01	0.88	53.35	
2007-02	1.02	85.3	
2007-03	1.2	93.83	
2007-04	1.42	98	
2007-05	1.74	98.21	
2007-06	1.33	76.4	
2007-07	1.24	56.78	
2007-08	1.57	80.55	
2007-09	1.57	82.9	
2007-10	1.36	53.77	
2007-11	1.24	13.6	
2007-12	1.34	14.64	
2008-01	1.53	50.04	
2008-02	1.54	57.86	
2008-03	1.55	62.84	
2008-04	1.28	25.59	
2008-05	1.16	-30.94	
2008-06	0.97	-70.8	
2008-07	0.98	-77.21	
2008-08	0.79	-88.73	
2008-09	0.68	-91.73	
2008-10	0.56	-98.62	
2008-11	0.6	-85.22	
2008-12	0.67	-69.6	
2009-01	0.69	-58.63	
2009-02	0.84	-27.63	
2009-03	0.85	-8.48	
2009-04	0.95	20.45	
2009-05	1.02	36.91	
2009-06	1.07	47.4	
2009-07	1.26	70.19	
2009-08	1.56	84.74	
2009-09	1.58	87.01	
2009-10	1.76	93.81	
2009-11	1.95	96.73	
2009-12	1.99	93.17	
2010-01	2.18	97.41	
2010-02	1.82	68.21	
2010-03	1.85	53.07	
2010-04	2	66.41	
2010-05	1.61	15.49	
2010-06	1.62	-8.55	
2010-07	1.41	-33	
2010-08	1.67	-19.48	
2010-09	1.77	7.05	
2010-10	1.72	-11.11	
2010-11	1.89	29.02	
2010-12	1.77	27.83	
2011-01	1.52	-29.42	
2011-02	1.56	-43.63	
2011-03	1.69	-20.85	
2011-04	1.62	-28.2	
2011-05	1.49	-67.82	
2011-06	1.38	-80.19	
2011-07	1.5	-65.22	
2011-08	1.37	-84.47	
2011-09	1.29	-94.22	
2011-10	1.22	-96.6	
2011-11	1.25	-86.44	
2011-12	1.02	-97.85	
2012-01	0.92	-95.18	
2012-02	1.01	-80.58	
2012-03	1.05	-71.92	
2012-04	1.06	-68.22	
2012-05	1.06	-54.99	
2012-06	1.01	-72.14	
2012-07	0.92	-86.36	
2012-08	0.93	-82.65	
2012-09	0.97	-63.66	
2012-10	0.95	-73.66	
2012-11	0.9	-87.83	
2012-12	0.88	-82.99	
2013-01	0.99	-40.94	
2013-02	1.06	-1.61	
2013-03	1.17	35.25	
2013-04	1.13	43.95	
2013-05	1.27	71.55	
2013-06	1.12	63.18	
2013-07	1.08	36.65	
2013-08	1.21	73.3	
2013-09	1.19	76.93	
2013-10	1.25	85.76	
2013-11	1.22	66.5	
2013-12	1.29	87.95	
2014-01	1.24	68.54	
2014-02	1.61	95.48	
2014-03	1.74	95.83	
2014-04	1.74	90.35	
2014-05	1.58	71.88	
2014-06	1.77	87.5	
2014-07	2.07	96.08	
2014-08	2.23	96.98	
2014-09	2.76	98.98	
2014-10	2.61	86.06	
2014-11	2.44	74.11	
2014-12	2.36	61.49	
2015-01	2.31	41.56	
2015-02	2.88	76.55	
2015-03	3.58	94.16	
2015-04	3.64	89.84	
2015-05	4.03	93.03	
2015-06	4.95	93.41	
2015-07	3.07	50.85	
2015-08	3.45	51.57	
2015-09	2.49	-0.18	
2015-10	3.24	2.21	
2015-11	3.94	42.43	
2015-12	3.51	34.55	
2016-01	3.06	8.84	
2016-02	2.65	-43.15	
2016-03	2.6	-60.98	
2016-04	2.69	-62.23	
2016-05	2.85	-57.02	
2016-06	3.28	-3.48	
2016-07	3.34	25.21	
2016-08	3.02	-7.38	
2016-09	2.92	-34.11	
2016-10	2.98	-30.64	
2016-11	2.89	-52.07	
2016-12	2.71	-77.11	
2017-01	2.74	-71.63	
2017-02	2.73	-69	
2017-03	2.82	-42.59	
2017-04	2.58	-59.03	
2017-05	2.36	-91.12	
2017-06	2.37	-87.62	
2017-07	2.39	-80.7	
2017-08	2.41	-74.81	
2017-09	2.54	-41.88	
2017-10	2.52	-29.04	
2017-11	2.27	-71.18	
2017-12	2.34	-74.23	
2018-01	2.15	-88.8	
2018-02	1.8	-96.13	
2018-03	1.95	-86.2	
2018-04	2.13	-67.91	
2018-05	2.19	-47.48	
2018-06	1.95	-75.27	
2018-07	2.07	-59.13	
2018-08	1.91	-79.58	
2018-09	2.04	-58.69	
2018-10	1.77	-86.06	
2018-11	1.8	-83.81	
2018-12	1.78	-86.96	
2019-01	1.75	-87.62	
2019-02	1.92	-55.71	
2019-03	2.26	4.17	
2019-04	2.39	40.48	
2019-05	2.46	59.87	
2019-06	2.39	65.65	
2019-07	2.34	62.81	
2019-08	2.36	53.13	
2019-09	2.69	88.08	
2019-10	2.46	75.59	
2019-11	2.38	56.29	
2019-12	2.5	53.98	
2020-01	2.89	92.58	
2020-02	3.48	96.16	
2020-03	3.38	85.47	
2020-04	3.03	73.09	
2020-05	3.27	78.57	
2020-06	3.29	80	
2020-07	4.34	93.52	
2020-08	6.69	95.92	
2020-09	6.58	90.3	
2020-10	6.95	92.24	
2020-11	6.48	77.93	
2020-12	7.42	89.98	
2021-01	9.05	96.92	
2021-02	9.13	93.75	
2021-03	7.94	71.12	
2021-04	7.91	63.31	
2021-05	7.67	40.18	
2021-06	8.68	73.43	
2021-07	10.79	88.19	
2021-08	14.47	97.69	
2021-09	14.61	90.22	
2021-10	15.74	96.82	
2021-11	17.33	96.83	
2021-12	17.73	93.48	
2022-01	17.8	90.88	
2022-02	16.84	71.71	
2022-03	16.95	63.74	
2022-04	15.69	35.43	
2022-05	17.81	51.03	
2022-06	19.6	83.12	
2022-07	19.55	86.05	
2022-08	18.74	75.58	
2022-09	18.77	67.3	
2022-10	18.96	58.2	
2022-11	18.62	57.71	
2022-12	17.19	0.16	
2023-01	17.35	-17.46	
2023-02	16.45	-39.02	
2023-03	14.98	-56.6	
2023-04	13.8	-74.39	
2023-05	13.92	-79.11	
2023-06	13.48	-83.71	
2023-07	14.42	-65.82	
2023-08	13.74	-80.71	
2023-09	13.37	-76.88	
