month	ct_avg_前复权价格	人均持股
1996-12	1.01	1117	
1997-12	1.18	1870	
1998-12	0.96	1421	
1999-12	1.14	1766	
2000-12	1.67	1219	
2001-12	1.31	1703	
2002-06	1.23	1832	
2002-09	1.29	1850	
2002-12	1.1	1869	
2003-03	1.16	1917	
2003-06	1.39	2159	
2003-09	1.26	2223	
2003-12	1.56	2944	
2004-03	2.18	7007	
2004-06	1.82	7483	
2004-09	1.76	7761	
2004-12	1.49	9945	
2005-03	1.5	8197	
2005-06	1.27	8152	
2005-09	1.48	9070	
2005-12	1.42	11035	
2006-03	1.7	8936	
2006-06	2.25	6476	
2006-09	2.12	6378	
2006-12	2.45	5818	
2007-03	3.87	5172	
2007-06	7.93	3049	
2007-09	10.69	2564	
2007-12	9.1	2155	
2008-03	7.22	2140	
2008-06	4.57	2258	
2008-09	2.97	2349	
2008-12	2.88	2392	
2009-03	4.22	2533	
2009-06	7.5	2789	
2009-09	6.69	2422	
2009-12	8.32	2739	
2010-03	7.18	2665	
2010-06	6.15	2748	
2010-09	6.57	5212	
2010-12	11.16	11489	
2011-03	11.19	7045	
2011-06	8.76	6889	
2011-09	8.18	7098	
2011-12	6.79	6997	
2012-03	8.03	7402	
2012-06	7.91	7662	
2012-09	7.16	7919	
2012-12	6.89	7992	
2013-03	6.61	7535	
2013-06	5.08	7638	
2013-09	4.58	7723	
2013-12	4.02	7919	
2014-03	3.41	8025	
2014-06	3.58	8264	
2014-09	4.34	8922	
2014-12	5.78	9149	
2015-03	6.62	10340	
2015-06	6.65	20837	
2015-09	6.65	52125	
2015-12	7.43	16841	
2016-03	5.67	17199	
2016-06	5.08	18022	
2016-09	5.17	18813	
2016-12	6.44	21878	
2017-03	6.37	21523	
2017-06	5.45	20813	
2017-09	6.18	21179	
2017-12	5.49	21239	
2018-03	5.37	21670	
2018-06	4.71	22217	
2018-09	4.25	22552	
2018-12	4.06	22925	
2019-03	5.25	21951	
2019-04	5.29	22384	
2019-06	4.93	23431	
2019-08	4.55	23682	
2019-09	4.56	23999	
2019-10	4.42	24076	
2019-11	4.35	24354	
2019-12	4.48	24688	
2020-03	4.18	28370	
2020-06	3.92	29093	
2020-07	4.52	29410	
2020-08	4.71	29785.67	
2020-09	4.7	30430	
2020-12	5.2	31665	
2021-03	5.81	28826	
2021-06	5.74	30227	
2021-08	7.66	35208	
2021-09	9.21	27306	
2021-12	7.35	25937	
2022-03	7.88	29887	
2022-06	7.24	27491	
2022-09	6.01	26445	
2022-12	6.72	29583	
2023-03	6.97	32735	
2023-06	6.26	32152	
2023-09	7.17	36770	
2023-12	6.54	37154	
2024-03	8	36261	
2024-06	8.06	37645	
2024-09	6.88	36905	
