month	ct_avg_Tdx收盘价	ct_avg_前复权价格	deviate_avg_100_ct_avg_Tdx收盘价	ct_avg_noise_avg_Tdx收盘价	deviate_avg_100_ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2005-02	5.22	1.46	-0.4	-79.94	0.1	-73.21	
2005-03	5.38	1.5	-0.38	-71.96	0.13	-60.95	
2005-04	5.35	1.5	-0.37	-63.14	0.12	-56.76	
2005-05	4.37	1.23	-0.48	-90.18	-0.08	-86.61	
2005-06	4.46	1.27	-0.47	-86.24	-0.06	-85.19	
2005-07	4.36	1.24	-0.47	-90.31	-0.08	-89.8	
2005-08	4.88	1.39	-0.4	-55.47	0.03	-50.12	
2005-09	5.12	1.48	-0.37	-29.76	0.09	-16.07	
2005-10	3.76	1.45	-0.53	-52.68	0.07	-3.68	
2005-11	3.69	1.31	-0.53	-84.82	-0.04	-44.97	
2005-12	3.98	1.42	-0.48	-81.29	0.04	-16.27	
2006-01	4.55	1.62	-0.4	-53.85	0.18	39.68	
2006-02	4.87	1.73	-0.36	-19.91	0.26	57.3	
2006-03	4.77	1.7	-0.37	-7.06	0.23	67.7	
2006-04	6.12	2.18	-0.19	34.15	0.57	90.62	
2006-05	7.08	2.53	-0.06	63.03	0.81	92.81	
2006-06	6.32	2.25	-0.16	63.72	0.6	80.6	
2006-07	6.55	2.39	-0.12	72.41	0.68	84.06	
2006-08	5.79	2.13	-0.22	42.12	0.49	57.8	
2006-09	5.76	2.12	-0.22	32.53	0.47	43.84	
2006-10	5.89	2.2	-0.2	28.7	0.52	44.28	
2006-11	6.22	2.28	-0.16	54.59	0.56	64.45	
2006-12	6.66	2.45	-0.1	72.87	0.66	78.53	
2007-01	7.55	2.78	0.02	83.88	0.87	87.59	
2007-02	8.54	3.14	0.15	90.6	1.08	93.99	
2007-03	10.51	3.87	0.41	97.04	1.51	97.97	
2007-04	13.74	5.05	0.83	99.58	2.2	99.53	
2007-05	16.6	6.14	1.18	99.11	2.74	99.16	
2007-06	21.24	7.93	1.74	97.36	3.64	97.36	
2007-07	20.15	7.53	1.55	87.34	3.25	87.46	
2007-08	25.53	9.54	2.16	97.48	4.13	97.51	
2007-09	28.67	10.69	2.45	95.82	4.45	95.76	
2007-10	33.54	12.71	2.92	97.94	5.14	97.32	
2007-11	25.74	9.62	1.95	73.17	3.47	69.6	
2007-12	24.37	9.1	1.74	54.69	3.08	50.31	
