month	ct_avg_前复权价格	股东人数
2010-06	1.04	37085	
2010-09	1.3	14179	
2010-12	1.72	23428	
2011-03	1.58	27889	
2011-06	1.25	25048	
2011-09	1.37	21245	
2011-12	1.03	23430	
2012-03	0.98	22945	
2012-06	1.1	19337	
2012-09	1.05	17589	
2012-12	1.22	15934	
2013-03	1.47	14063	
2013-06	1.29	14046	
2013-09	1.16	15839	
2013-12	1	24093	
2014-03	0.92	28482	
2014-06	0.86	30172	
2014-09	1.05	30845	
2014-12	1.03	32795	
2015-03	1.27	28936	
2015-06	1.6	39365	
2015-09	1.06	50804	
2015-12	1.26	47933	
2016-03	0.99	44922	
2016-06	1.02	40187	
2016-09	1.11	40699	
2016-12	1.15	37832	
2017-02	1.18	37176	
2017-03	1.14	38987	
2017-06	1.11	34458	
2017-09	1.24	29633	
2017-12	1.72	25281	
2018-03	2.05	24574	
2018-06	2.23	33027	
2018-09	1.84	32977	
2018-12	1.57	34822	
2019-03	1.82	33635	
2019-06	1.98	27560	
2019-09	1.98	39426	
2019-12	1.61	42653	
2020-03	1.55	58269	
2020-06	1.53	56853	
2020-09	1.73	47395	
2020-12	1.45	52081	
2021-03	1.51	47376	
2021-06	1.49	55919	
2021-09	1.35	60000	
2021-12	1.38	58665	
2022-03	1.25	62751	
2022-06	1.41	48914	
2022-09	1.61	38718	
2022-12	1.8	40779	
2023-03	2.09	35017	
2023-06	2.29	33912	
2023-09	2.14	31561	
2023-12	2.2	29290	
2024-03	2.25	29266	
2024-06	2.5	31338	
2024-09	2.35	33751	
