month	ct_avg_前复权价格	股东人数
2002-06	1.21	28115	
2002-09	1.16	30732	
2002-12	0.97	30401	
2003-03	0.96	30594	
2003-06	0.95	28201	
2003-09	0.94	27167	
2003-12	0.79	25823	
2004-03	1.04	22183	
2004-06	1.03	20641	
2004-09	1.05	15525	
2004-12	1.27	11636	
2005-03	1.36	12031	
2005-06	1.14	14857	
2005-09	1.18	16753	
2005-12	0.96	16086	
2006-03	1.31	15056	
2006-06	1.64	15185	
2006-09	1.96	17355	
2006-12	2.2	13651	
2007-03	3.45	24754	
2007-06	5.01	13006	
2007-09	6.16	22588	
2007-12	7.5	28824	
2008-03	7.81	29183	
2008-06	6.76	24221	
2008-09	3.2	25981	
2008-12	3.35	25414	
2009-03	4.23	39792	
2009-06	4.82	28845	
2009-09	5.22	24364	
2009-12	6.9	22515	
2010-03	5.97	46188	
2010-06	4.24	58121	
2010-09	4.47	63380	
2010-12	4.52	60195	
2011-03	5.11	44794	
2011-06	4.86	43071	
2011-09	4.67	49660	
2011-12	4.04	47513	
2012-03	4.18	50946	
2012-06	3.56	52011	
2012-09	3.01	55199	
2012-12	3.19	50821	
2013-03	3.77	54115	
2013-06	2.95	60555	
2013-09	2.91	60571	
2013-12	3.33	53857	
2014-03	2.9	59650	
2014-06	3.35	55559	
2014-09	4.07	56330	
2014-12	4.95	56167	
2015-03	5.52	58610	
2015-06	8.89	70923	
2015-09	5.84	56384	
2015-12	6.88	53124	
2016-03	5.73	54189	
2016-06	5.49	51476	
2016-09	6.75	41561	
2016-12	7.85	36756	
2017-02	8.7	36952	
2017-03	8.32	38410	
2017-06	9.23	35184	
2017-09	9.82	33552	
2017-12	12.01	36748	
2018-03	13.97	41120	
2018-06	15.22	39812	
2018-09	13.24	45999	
2018-12	10.51	59403	
2019-03	12.03	68262	
2019-06	11.85	57932	
2019-09	14.17	43713	
2019-12	15.07	34202	
2020-03	13.76	47384	
2020-06	15.63	36909	
2020-09	21.8	28741	
2020-12	30.62	27387	
2021-03	32	34052	
2021-06	36.32	54105	
2021-09	41.09	71262	
2021-12	35.26	74210	
2022-03	36.91	57925	
2022-06	33.78	73104	
2022-09	33.76	57378	
2022-12	37.17	41335	
2023-03	39.97	38189	
2023-06	35.68	39897	
2023-09	39	35533	
2023-12	32.73	41482	
2024-03	30.58	43721	
2024-06	32.96	43329	
2024-09	26.16	52316	
