month	ct_avg_前复权价格	人均持股
2002-06	1.21	2134	
2002-09	1.16	1952	
2002-12	0.97	1974	
2003-03	0.96	1961	
2003-06	0.95	2128	
2003-09	0.94	2209	
2003-12	0.79	2324	
2004-03	1.04	2705	
2004-06	1.03	2907	
2004-09	1.05	3865	
2004-12	1.27	5156	
2005-03	1.36	7481	
2005-06	1.14	6058	
2005-09	1.18	5372	
2005-12	0.96	5595	
2006-03	1.31	7950	
2006-06	1.64	7883	
2006-09	1.96	6897	
2006-12	2.2	8769	
2007-03	3.45	4916	
2007-06	5.01	9356	
2007-09	6.16	5387	
2007-12	7.5	9715	
2008-03	7.81	9596	
2008-06	6.76	11561	
2008-09	3.2	10778	
2008-12	3.35	11904	
2009-03	4.23	12459	
2009-06	4.82	17187	
2009-09	5.22	20348	
2009-12	6.9	22019	
2010-03	5.97	10733	
2010-06	4.24	8530	
2010-09	4.47	7822	
2010-12	4.52	8236	
2011-03	5.11	11067	
2011-06	4.86	11510	
2011-09	4.67	14974	
2011-12	4.04	20071	
2012-03	4.18	18718	
2012-06	3.56	18335	
2012-09	3.01	17276	
2012-12	3.19	18764	
2013-03	3.77	17622	
2013-06	2.95	15748	
2013-09	2.91	15744	
2013-12	3.33	17707	
2014-03	2.9	15987	
2014-06	3.35	17164	
2014-09	4.07	16929	
2014-12	4.95	16978	
2015-03	5.52	16271	
2015-06	8.89	13446	
2015-09	5.84	16913	
2015-12	6.88	17951	
2016-03	5.73	17598	
2016-06	5.49	24083	
2016-09	6.75	29829	
2016-12	7.85	33728	
2017-02	8.7	33549	
2017-03	8.32	32276	
2017-06	9.23	45806	
2017-09	9.82	48034	
2017-12	12.01	43935	
2018-03	13.97	39264	
2018-06	15.22	40554	
2018-09	13.24	35099	
2018-12	10.51	27179	
2019-03	12.03	23694	
2019-06	11.85	27919	
2019-09	14.17	37001	
2019-12	15.07	47375	
2020-03	13.76	34196	
2020-06	15.63	43901	
2020-09	21.8	56377	
2020-12	30.62	59164	
2021-03	32	47646	
2021-06	36.32	38983	
2021-09	41.09	29597	
2021-12	35.26	28422	
2022-03	36.91	36412	
2022-06	33.78	28852	
2022-09	33.76	36759	
2022-12	37.17	51026	
2023-03	39.97	55301	
2023-06	35.68	52933	
2023-09	39	59434	
2023-12	32.73	50911	
2024-03	30.58	48304	
2024-06	32.96	48822	
2024-09	26.16	40441	
