month	ct_avg_前复权价格	人均持股
2007-06	0.87	176731	
2007-09	1	227318	
2007-12	0.89	314376	
2008-03	0.68	271987	
2008-06	0.5	277874	
2008-09	0.45	279792	
2008-12	0.37	251359	
2009-03	0.41	251972	
2009-06	0.5	253258	
2009-12	0.68	277675	
2010-06	0.49	239847	
2010-12	0.49	227031	
2011-06	0.44	181787	
2011-12	0.39	344654	
2012-06	0.39	356613	
2012-12	0.4	318022	
2013-06	0.39	372091	
2013-12	0.42	377251	
2014-06	0.45	383610	
2014-12	0.77	395182	
2015-06	0.89	435151	
2015-12	0.84	440196	
2016-06	0.63	442777	
2016-12	0.77	447880	
2017-06	0.71	454848	
2017-12	0.75	472495	
2018-03	0.79	489078	
2018-06	0.75	492689	
2018-09	0.73	494671	
2018-12	0.69	496370	
2019-03	0.8	495346	
2019-06	0.74	500763	
2019-09	0.74	503337	
2019-12	0.79	505611	
2020-03	0.7	507924	
2020-06	0.66	510380	
2020-09	0.69	517245	
2020-12	0.7	520428	
2021-03	0.72	525946	
2021-06	0.7	530086	
2021-09	0.67	534292	
2021-12	0.65	537398	
2022-03	0.66	540109	
2022-06	0.68	542788	
2022-09	0.7	546435	
2022-12	0.76	548712	
2023-06	0.96	555844	
2023-09	0.92	559186	
2023-12	0.86	560871	
2024-03	1.02	563718	
2024-06	1.08	568108	
2024-09	1.04	571687	
