month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2010-09	1.58	23.06	
2010-10	1.8	68.19	
2010-11	1.99	86.69	
2010-12	2.25	93.87	
2011-01	2.47	97.59	
2011-02	2.48	92.08	
2011-03	2.26	71.2	
2011-04	2.13	48.17	
2011-05	1.97	20.11	
2011-06	2.01	11.14	
2011-07	1.98	4.98	
2011-08	1.57	-46.2	
2011-09	1.39	-65.69	
2011-10	1.49	-64.17	
2011-11	1.58	-66.36	
2011-12	1.43	-78.37	
2012-01	1.33	-87.14	
2012-02	1.42	-75.09	
2012-03	1.38	-80.19	
2012-04	1.39	-80.04	
2012-05	1.45	-46.96	
2012-06	1.4	-45.71	
2012-07	1.32	-80.11	
2012-08	1.3	-87.97	
2012-09	1.25	-89.96	
2012-10	1.31	-75.94	
2012-11	1.43	-22.48	
2012-12	1.52	15.99	
2013-01	1.53	33.08	
2013-02	1.53	41.55	
2013-03	1.38	12.25	
2013-04	1.25	-33.38	
2013-05	1.3	-42.7	
2013-06	1.23	-53.31	
2013-07	1.17	-66.77	
2013-08	1.3	-41.6	
2013-09	1.29	-37.69	
2013-10	1.38	-23.66	
2013-11	1.6	35.67	
2013-12	1.64	55.68	
2014-01	1.44	36.69	
2014-02	1.37	14.29	
2014-03	1.37	-6.76	
2014-04	1.43	27.68	
2014-05	1.37	-6.92	
2014-06	1.37	-21.52	
2014-07	1.53	40.61	
2014-08	1.66	72.62	
2014-09	1.69	84.23	
2014-10	1.81	88.14	
2014-11	1.87	89.69	
2014-12	1.88	89.71	
2015-01	3.74	99.06	
2015-02	3.8	91.67	
2015-03	4.57	96.67	
2015-04	8.87	99.06	
2015-05	9.54	89.06	
2015-06	7.84	76.87	
2015-07	5.6	48.45	
2015-08	4.49	17.69	
2015-09	4.31	-1.03	
2015-10	4.57	-4.1	
2015-11	4.63	-9.86	
2015-12	4.26	-38.63	
2016-01	3.5	-56.61	
2016-02	3.22	-67.98	
2016-03	3.32	-71.62	
2016-04	3.25	-78.84	
2016-05	3.01	-91.54	
2016-06	3	-90.18	
2016-07	3.01	-85.76	
2016-08	3.03	-79.04	
2016-09	3.02	-70.13	
2016-10	3.09	-55.47	
2016-11	3.33	-14.57	
2016-12	3.38	11.57	
2017-01	3.29	14.48	
2017-02	3.4	35.47	
2017-03	3.39	46.08	
2017-04	3.47	62.25	
2017-05	3.29	25.31	
2017-06	3.32	16.64	
2017-07	3.34	13.44	
2017-08	3.35	2.21	
2017-09	3.33	-13.73	
2017-10	3.45	-1.05	
2017-11	3.77	81.66	
2017-12	3.91	93.96	
2018-01	4.13	94.28	
2018-02	3.63	62.38	
2018-03	3.5	26.05	
2018-04	3.27	-11.36	
2018-05	3.23	-29.87	
2018-06	2.81	-55	
2018-07	2.62	-61.4	
2018-08	2.88	-60.6	
2018-09	2.85	-68.99	
2018-10	2.85	-67.61	
2018-11	2.97	-39.29	
2018-12	3.14	-8.75	
2019-01	3.07	-3.9	
2019-02	3.11	5.54	
2019-03	3.21	29.68	
2019-04	3.16	38.73	
2019-05	2.77	-21.74	
2019-06	2.78	-38.44	
2019-07	2.74	-53.81	
2019-08	2.58	-70.58	
2019-09	2.65	-66.83	
2019-10	2.56	-89.68	
2019-11	2.48	-95.92	
2019-12	2.46	-90.63	
2020-01	2.48	-80.58	
2020-02	2.22	-94.82	
2020-03	2.28	-90.34	
2020-04	2.22	-93.71	
2020-05	2.13	-98.31	
2020-06	2.02	-98.93	
2020-07	2.11	-82.49	
2020-08	2.12	-74.45	
2020-09	2.03	-89.45	
2020-10	2	-92.58	
2020-11	2	-84.69	
2020-12	1.96	-87.27	
2021-01	2.34	-29.73	
2021-02	2.33	13.81	
2021-03	2.35	36.76	
2021-04	2.22	27.64	
2021-05	2.19	23.11	
2021-06	2.21	26.15	
2021-07	2.15	-6.05	
2021-08	2.24	5.28	
2021-09	2.45	64.87	
2021-10	2.26	51.34	
2021-11	2.23	21.63	
2021-12	2.28	51.48	
2022-01	2.26	39.05	
2022-02	2.21	-10.88	
2022-03	2.04	-62.38	
2022-04	1.94	-76.03	
2022-05	1.85	-82.66	
2022-06	1.91	-73.85	
2022-07	1.91	-76.32	
2022-08	1.9	-79.08	
2022-09	1.88	-67.64	
2022-10	1.83	-88.51	
2022-11	2.01	-37.54	
2022-12	2.01	2.35	
2023-01	2	11.16	
2023-02	2.13	43.21	
2023-03	2.35	67.39	
2023-04	2.61	87.31	
2023-05	2.56	81.61	
2023-06	2.51	76.65	
2023-07	2.53	78.74	
2023-08	2.48	65.95	
2023-09	2.34	24.15	
2023-10	2.18	-7.88	
2023-11	2.1	-36.73	
2023-12	2.06	-52.76	
2024-01	2.13	-46.27	
2024-02	2.37	-6.38	
2024-03	2.62	31.29	
2024-04	2.85	51.21	
2024-05	2.81	56.52	
2024-06	2.81	61	
2024-07	3.07	83.27	
2024-08	3.1	90.87	
2024-09	2.88	64	
2024-10	3.36	93.21	
2024-11	3.36	90.94	
2024-12	3.37	88.27	
2025-01	3.08	55.6	
