month	ct_avg_前复权价格	人均持股
2002-12	1	4288	
2003-03	1.02	4881	
2003-06	1.15	9950	
2003-09	1.11	10820	
2003-12	1.34	11095	
2004-03	1.69	8232	
2004-06	1.32	8017	
2004-09	1.22	9738	
2004-12	1.11	8919	
2005-03	1.09	8956	
2005-06	0.97	9593	
2005-09	0.99	10050	
2005-12	1.02	11233	
2006-03	1.01	11013	
2006-06	1.16	12270	
2006-09	1.18	14951	
2006-12	1.89	13224	
2007-03	2.57	10718	
2007-06	2.81	8712	
2007-09	4.27	10436	
2007-12	5.17	8553	
2008-03	4.66	6059	
2008-06	3.68	6573	
2008-09	2.34	7138	
2008-12	2.72	7300	
2009-03	2.62	7958	
2009-06	3.26	17873	
2009-09	3.33	18127	
2009-12	3.42	18999	
2010-03	3.24	18329	
2010-06	2.6	18125	
2010-09	2.56	19099	
2010-12	2.75	21357	
2011-03	2.95	23374	
2011-06	2.75	24883	
2011-09	2.61	25702	
2011-12	2.59	26831	
2012-03	2.32	23593	
2012-06	1.99	23784	
2012-09	1.9	24400	
2012-12	1.74	24651	
2013-03	1.78	24866	
2013-06	1.77	25725	
2013-09	1.73	25922	
2013-12	1.72	26212	
2014-03	1.63	26521	
2014-06	1.69	27748	
2014-09	1.88	29428	
2014-12	2.44	30029	
2015-03	2.88	29511	
2015-06	4.64	23304	
2015-09	3.35	28736	
2015-12	3.37	32431	
2016-03	2.34	32082	
2016-06	2.09	32384	
2016-09	2.28	34799	
2016-12	3.91	33218	
2017-02	3.68	33449	
2017-03	4.1	36101	
2017-06	4.09	36095	
2017-09	4.13	26924	
2017-12	3.72	25568	
2018-03	3.34	25370	
2018-06	2.83	28542	
2018-09	3.04	29335	
2018-12	2.88	30391	
2019-03	3.78	31200	
2019-06	3.39	30905	
2019-09	3.43	32574	
2019-12	3.19	33145	
2020-03	3.02	32357	
2020-06	2.75	32367	
2020-09	2.82	34121	
2020-12	2.61	48042	
2021-02	2.37	47612	
2021-03	2.46	47926	
2021-06	2.48	51854	
2021-09	2.4	51744	
2021-12	2.27	51847	
2022-03	2.09	52608	
2022-06	2.01	53818	
2022-09	2.03	55946	
2022-12	2.85	55984	
2023-03	3.44	49268	
2023-06	2.99	51135	
2023-09	3.07	52046	
2023-12	2.64	52483	
2024-03	2.87	55722	
2024-06	2.77	57629	
2024-09	2.87	62372	
