month	ct_avg_前复权价格	股东人数
2002-12	1	641361	
2003-03	1.02	563360	
2003-06	1.15	450469	
2003-09	1.11	414252	
2003-12	1.34	427322	
2004-03	1.69	575953	
2004-06	1.32	623713	
2004-09	1.22	667457	
2004-12	1.11	728758	
2005-03	1.09	725753	
2005-06	0.97	677595	
2005-09	0.99	646787	
2005-12	1.02	578642	
2006-03	1.01	590238	
2006-06	1.16	660772	
2006-09	1.18	542286	
2006-12	1.89	613102	
2007-03	2.57	756450	
2007-06	2.81	955233	
2007-09	4.27	797453	
2007-12	5.17	1096884	
2008-03	4.66	1548392	
2008-06	3.68	1588565	
2008-09	2.34	1462772	
2008-12	2.72	1430354	
2009-03	2.62	1312157	
2009-06	3.26	1185941	
2009-09	3.33	1169344	
2009-12	3.42	1115690	
2010-03	3.24	1156445	
2010-06	2.6	1169461	
2010-09	2.56	1109853	
2010-12	2.75	992506	
2011-03	2.95	906845	
2011-06	2.75	851848	
2011-09	2.61	824706	
2011-12	2.59	790012	
2012-03	2.32	898412	
2012-06	1.99	891219	
2012-09	1.9	868696	
2012-12	1.74	859862	
2013-03	1.78	852434	
2013-06	1.77	823977	
2013-09	1.73	817710	
2013-12	1.72	808675	
2014-03	1.63	799230	
2014-06	1.69	763906	
2014-09	1.88	720283	
2014-12	2.44	705871	
2015-03	2.88	718262	
2015-06	4.64	909581	
2015-09	3.35	737622	
2015-12	3.37	653588	
2016-03	2.34	660707	
2016-06	2.09	654537	
2016-09	2.28	609113	
2016-12	3.91	638110	
2017-02	3.68	633697	
2017-03	4.1	587153	
2017-06	4.09	587251	
2017-09	4.13	787261	
2017-12	3.72	754738	
2018-03	3.34	760614	
2018-06	2.83	742644	
2018-09	3.04	722566	
2018-12	2.88	697464	
2019-03	3.78	679380	
2019-06	3.39	685864	
2019-09	3.43	650727	
2019-12	3.19	639515	
2020-03	3.02	655091	
2020-06	2.75	664253	
2020-09	2.82	630102	
2020-12	2.61	635642	
2021-02	2.37	641373	
2021-03	2.46	637180	
2021-06	2.48	593121	
2021-09	2.4	594383	
2021-12	2.27	593202	
2022-03	2.09	584621	
2022-06	2.01	575312	
2022-09	2.03	553429	
2022-12	2.85	553063	
2023-03	3.44	628449	
2023-06	2.99	605567	
2023-09	3.07	594969	
2023-12	2.64	590009	
2024-03	2.87	555714	
2024-06	2.77	537325	
2024-09	2.87	496467	
