month	ct_avg_前复权价格	人均持股
2002-03	1.09	285410	
2002-06	1.05	287969	
2002-09	1.16	291526	
2002-12	0.99	294121	
2003-03	1.1	255633	
2003-06	1.16	311552	
2003-09	1.11	334243	
2003-12	1.58	434115	
2004-03	1.95	637531	
2004-06	1.6	656346	
2004-12	1.33	248813	
2005-03	1.25	249565	
2005-06	1.03	248332	
2005-09	1.22	920691	
2005-12	1.14	937488	
2006-03	1.65	1055922	
2006-06	3	1246615	
2006-09	2.98	841408	
2006-12	3.31	1316397	
2007-03	5.08	1344459	
2007-09	13.08	771681	
2007-12	14.32	747969	
2008-03	12.03	179099	
2008-06	6.95	1119840	
2008-12	3.47	1133564	
2009-03	5.69	1116237	
2009-06	9.2	1112656	
2009-09	10.91	1193020	
2009-12	11.94	1231129	
2010-06	8.18	1195075	
2010-09	9.41	1208608	
2010-12	11.74	1294293	
2011-03	11.88	1316397	
2011-06	9.96	1320154	
2011-09	8.91	1357614	
2011-12	6.87	1340562	
2012-03	7.81	834325	
2012-06	7.39	1322671	
2012-09	6.69	1315149	
2023-03	6.96	15214	
2024-06	8.95	19444	
