month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2003-09	0.48	-88.59	
2003-10	0.42	-94.54	
2003-11	0.36	-94.73	
2003-12	0.37	-90.41	
2004-01	0.36	-90.11	
2004-02	0.42	-60.13	
2004-03	0.41	-51.16	
2004-04	0.41	-36.04	
2004-05	0.37	-68.97	
2004-06	0.36	-76.3	
2004-07	0.33	-85.88	
2004-08	0.3	-91.48	
2004-09	0.3	-84.21	
2004-10	0.29	-80.58	
2004-11	0.29	-81.94	
2004-12	0.29	-79.74	
2005-01	0.27	-87.77	
2005-02	0.26	-88.6	
2005-03	0.25	-87.15	
2005-04	0.22	-93.33	
2005-05	0.2	-93.7	
2005-06	0.21	-83.2	
2005-07	0.18	-93.33	
2005-08	0.2	-74.19	
2005-09	0.22	-43.18	
2005-10	0.22	-30.53	
2005-11	0.21	-48.95	
2005-12	0.22	-13.84	
2006-01	0.23	5.13	
2006-02	0.23	12.87	
2006-03	0.22	7.45	
2006-04	0.23	31.2	
2006-05	0.27	53.77	
2006-06	0.3	76.95	
2006-07	0.32	83.89	
2006-08	0.3	71.58	
2006-09	0.32	86.73	
2006-10	0.33	87.76	
2006-11	0.3	61.24	
2006-12	0.32	71.64	
2007-01	0.35	80.22	
2007-02	0.4	94.05	
2007-03	0.52	96.96	
2007-04	0.73	99.07	
2007-05	0.83	97.12	
2007-06	0.63	75.59	
2007-07	0.57	55.56	
2007-08	0.99	90.06	
2007-09	1.07	91.79	
2007-10	0.84	69.69	
2007-11	0.8	50.61	
2007-12	1.09	85.76	
2008-01	1.05	79.99	
2008-02	0.96	60.65	
2008-03	0.91	49.92	
2008-04	0.69	-5.1	
2008-05	0.72	-21.79	
2008-06	0.56	-51.52	
2008-07	0.59	-59.63	
2008-08	0.49	-78.87	
2008-09	0.42	-89.29	
2008-10	0.37	-92.14	
2008-11	0.39	-83.21	
2008-12	0.45	-64.52	
2009-01	0.46	-50.36	
2009-02	0.61	-14.11	
2009-03	0.64	11.2	
2009-04	0.77	41.45	
2009-05	0.88	60.42	
2009-06	0.9	71.87	
2009-07	1.06	89.21	
2009-08	1.04	81.42	
2009-09	1.01	76.5	
2009-10	1.05	79.46	
2009-11	1.21	95.62	
2009-12	1.25	88.86	
2010-01	1.23	84.33	
2010-02	1.3	85.89	
2010-03	1.64	98.45	
2010-04	1.66	88.78	
2010-05	1.23	48.21	
2010-06	1.25	30.59	
2010-07	1.18	5.15	
2010-08	1.57	48.58	
2010-09	1.74	72.51	
2010-10	1.58	68.02	
2010-11	1.62	72.32	
2010-12	1.53	54.89	
2011-01	1.49	25.4	
2011-02	1.69	64.35	
2011-03	1.78	78.88	
2011-04	1.64	65.7	
2011-05	1.64	52.81	
2011-06	1.82	81.33	
2011-07	1.92	91.07	
2011-08	1.72	57.26	
2011-09	1.56	11.69	
2011-10	1.5	-17.41	
2011-11	1.58	-19.48	
2011-12	1.28	-54.91	
2012-01	1.03	-80.89	
2012-02	1.16	-74.87	
2012-03	1.27	-70.7	
2012-04	1.27	-64.44	
2012-05	1.31	-45.53	
2012-06	1.21	-62.77	
2012-07	1.01	-85.96	
2012-08	1	-86.41	
2012-09	0.99	-84.96	
2012-10	0.98	-86.16	
2012-11	0.94	-92.94	
2012-12	0.94	-83.38	
2013-01	1.03	-49.82	
2013-02	1	-48.93	
2013-03	1.01	-27.64	
2013-04	0.94	-59.72	
2013-05	0.97	-51.38	
2013-06	0.89	-64.07	
2013-07	0.86	-85.06	
2013-08	0.89	-77.44	
2013-09	0.92	-53.43	
2013-10	0.93	-40.08	
2013-11	0.92	-48.98	
2013-12	0.96	-10.35	
2014-01	1	29.72	
2014-02	1.1	53.57	
2014-03	1.22	69.94	
2014-04	1.17	73.21	
2014-05	1.16	71.47	
2014-06	1.16	72.37	
2014-07	1.19	72.44	
2014-08	1.37	94.56	
2014-09	1.41	94.09	
2014-10	1.35	82.29	
2014-11	1.28	58.39	
2014-12	1.2	23.33	
2015-01	1.28	21.7	
2015-02	1.34	58.45	
2015-03	1.64	80.84	
2015-04	2.35	96.09	
2015-05	2.49	97.14	
2015-06	2.49	92.56	
2015-07	2.49	88.36	
2015-08	2.49	83.76	
2015-09	2.44	70.85	
2015-10	2.62	65.91	
2015-11	3.43	98.64	
2015-12	4.2	95.5	
2016-01	3.54	77.95	
2016-02	2.77	41.9	
2016-03	2.67	18.67	
2016-04	2.58	-4.51	
2016-05	2.13	-31.97	
