month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2009-03	0.78	-15.18	
2009-04	0.89	2.59	
2009-05	0.88	13.84	
2009-06	0.99	39.53	
2009-07	1.28	54.7	
2009-08	1.15	48.21	
2009-09	1.1	49.39	
2009-10	1.24	66.97	
2009-11	1.31	83.33	
2009-12	1.21	64.6	
2010-01	1.11	33.17	
2010-02	1.05	7.92	
2010-03	1.04	-8.38	
2010-04	1.11	-1.4	
2010-05	1.02	-33.04	
2010-06	1	-48.31	
2010-07	1.02	-48.74	
2010-08	1.02	-50.45	
2010-09	1.1	-9.54	
2010-10	1.36	40.62	
2010-11	1.31	57.02	
2010-12	1.28	61.92	
2011-01	1.13	35.31	
2011-02	1.11	14.94	
2011-03	1.12	1.78	
2011-04	1.16	17.81	
2011-05	1.09	-22.19	
2011-06	1.03	-58.8	
2011-07	1.04	-61.61	
2011-08	0.93	-80.28	
2011-09	0.86	-93.15	
2011-10	0.81	-91.74	
2011-11	0.85	-84.9	
2011-12	0.8	-92.17	
2012-01	0.82	-84.41	
2012-02	0.9	-49.06	
2012-03	0.87	-37.42	
2012-04	0.88	-34.09	
2012-05	0.93	9.98	
2012-06	0.98	28.71	
2012-07	1.01	44.97	
2012-08	0.94	31.52	
2012-09	0.91	6.07	
2012-10	0.93	17.16	
2012-11	0.84	-32.22	
2012-12	0.93	-20.03	
2013-01	1.04	37.72	
2013-02	1.1	68.04	
2013-03	0.97	52.76	
2013-04	0.92	8.88	
2013-05	0.91	-18.3	
2013-06	0.84	-45.01	
2013-07	0.77	-71.51	
2013-08	0.77	-73.34	
2013-09	0.84	-54.47	
2013-10	0.82	-55.9	
2013-11	0.89	-26.62	
2013-12	0.95	15.34	
2014-01	0.92	29.85	
2014-02	0.88	6.86	
2014-03	0.85	-29.59	
2014-04	0.9	5.23	
2014-05	0.9	30.13	
2014-06	0.91	52.9	
2014-07	0.94	64.25	
2014-08	1	83.12	
2014-09	0.98	80.7	
2014-10	0.96	66.12	
2014-11	1.03	86.88	
2014-12	1.45	97.4	
2015-01	1.73	96.87	
2015-02	1.6	85.24	
2015-03	1.69	85.55	
2015-04	1.99	97.58	
2015-05	2.04	92.54	
2015-06	2	85.71	
2015-07	1.81	57.88	
2015-08	1.48	17.26	
2015-09	1.43	-6.03	
2015-10	1.55	-8.56	
2015-11	1.65	1.49	
2015-12	1.68	9.55	
2016-01	1.49	-22.95	
2016-02	1.41	-51.55	
2016-03	1.49	-47.44	
2016-04	1.51	-43.17	
2016-05	1.5	-44.13	
2016-06	1.51	-25.62	
2016-07	1.54	1.15	
2016-08	1.6	32.96	
2016-09	1.67	54.33	
2016-10	1.65	56.25	
2016-11	1.7	75.24	
2016-12	1.72	76.26	
2017-01	1.72	77.18	
2017-02	1.75	86.71	
2017-03	1.74	79.39	
2017-04	1.75	79.71	
2017-05	1.96	97.28	
2017-06	2.3	99.11	
2017-07	2.51	97.87	
2017-08	2.59	93.17	
2017-09	2.67	91.33	
2017-10	2.9	97.95	
2017-11	3.45	98.78	
2017-12	3.51	91.84	
2018-01	3.66	93.91	
2018-02	3.45	79.52	
2018-03	3.42	69.12	
2018-04	3.18	37.75	
2018-05	3.06	11.49	
2018-06	3.08	3.88	
2018-07	2.94	-22.36	
2018-08	3	-30.71	
2018-09	3.23	3.95	
2018-10	3.25	24.75	
2018-11	3.26	29.34	
2018-12	3.07	-1.7	
2019-01	2.97	-35.23	
2019-02	3.35	12.92	
2019-03	3.68	58.59	
2019-04	4.18	90.77	
2019-05	4	84.69	
2019-06	4.24	91.59	
2019-07	4.55	94.49	
2019-08	4.43	87.38	
2019-09	4.61	92.68	
2019-10	4.61	90.48	
2019-11	4.53	75.38	
2019-12	4.38	40.67	
2020-01	4.43	41.02	
2020-02	4.17	-3.93	
2020-03	3.81	-31.57	
2020-04	3.68	-48.77	
2020-05	3.79	-48.12	
2020-06	3.87	-49.42	
2020-07	4.18	-13.78	
2020-08	4.08	-5.31	
2020-09	4.1	5.23	
2020-10	4.3	42.63	
2020-11	4.45	59.69	
2020-12	4.65	67.27	
2021-01	4.51	66.61	
2021-02	4.32	47.32	
2021-03	4.38	54.81	
2021-04	4.06	-6.85	
2021-05	3.83	-36.95	
2021-06	3.66	-58.21	
2021-07	3.17	-77.19	
2021-08	2.89	-91.52	
2021-09	2.71	-97.9	
2021-10	2.82	-84.21	
2021-11	2.74	-91.11	
2021-12	2.77	-80.98	
2022-01	2.86	-53.2	
2022-02	2.92	-36.16	
2022-03	2.62	-70.22	
2022-04	2.57	-84.54	
2022-05	2.41	-96.9	
2022-06	2.55	-78.44	
2022-07	2.51	-77.47	
2022-08	2.36	-90.61	
2022-09	2.47	-72.11	
2022-10	2.28	-90.46	
2022-11	2.37	-78.13	
2022-12	2.68	-19.36	
2023-01	2.94	24.05	
2023-02	2.86	32.63	
2023-03	2.72	30.71	
2023-04	2.72	28.48	
2023-05	2.97	72.05	
2023-06	2.83	66.79	
2023-07	2.89	67.86	
2023-08	2.95	79.04	
2023-09	2.97	85.94	
2023-10	2.81	40.81	
2023-11	2.64	-6.98	
2023-12	2.41	-49.19	
2024-01	2.4	-65.3	
2024-02	2.59	-56.25	
2024-03	2.57	-55.36	
2024-04	2.45	-73.84	
2024-05	2.66	-27.68	
2024-06	2.57	-30.45	
2024-07	2.59	-23.6	
2024-08	2.65	11.24	
2024-09	2.86	47.56	
2024-10	3.68	74.85	
2024-11	3.61	81.68	
2024-12	3.47	76.5	
2025-01	3.21	59.97	
