month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2008-04	2.13	1.07	
2008-05	2.37	1.26	
2008-06	1.98	0.87	
2008-07	1.95	0.82	
2008-08	1.57	0.45	
2008-09	1.38	0.28	
2008-10	1.25	0.16	
2008-11	1.1	0.01	
2008-12	1.47	0.35	
2009-01	1.64	0.49	
2009-02	1.67	0.5	
2009-03	1.81	0.62	
2009-04	1.82	0.62	
2009-05	1.83	0.62	
2009-06	1.86	0.63	
2009-07	1.93	0.68	
2009-08	2.01	0.73	
2009-09	2.2	0.88	
2009-10	2.45	1.06	
2009-11	2.76	1.3	
2009-12	2.75	1.25	
2010-01	2.97	1.4	
2010-02	3.12	1.48	
2010-03	3.25	1.54	
2010-04	3.77	1.88	
2010-05	3.95	1.95	
2010-06	3.87	1.85	
2010-07	3.52	1.53	
2010-08	3.8	1.7	
2010-09	4.27	1.97	
2010-10	4.05	1.76	
2010-11	5.09	2.39	
2010-12	5.02	2.26	
2011-01	4.77	2.02	
2011-02	4.72	1.93	
2011-03	4.46	1.72	
2011-04	4.16	1.49	
2011-05	4.03	1.37	
2011-06	3.69	1.13	
2011-07	4.02	1.28	
2011-08	4.22	1.36	
2011-09	4.1	1.25	
2011-10	3.98	1.15	
2011-11	4.34	1.31	
2011-12	4.26	1.22	
2012-01	3.72	0.91	
2012-02	3.73	0.89	
2012-03	3.9	0.94	
2012-04	3.86	0.89	
2012-05	4.25	1.05	
2012-06	4.47	1.12	
2012-07	4.95	1.3	
2012-08	5.29	1.4	
2012-09	5.3	1.37	
2012-10	5.42	1.37	
2012-11	5.06	1.17	
2012-12	5.08	1.13	
2013-01	5.76	1.37	
2013-02	6.01	1.42	
2013-03	6.5	1.56	
2013-04	6.2	1.38	
2013-05	6.09	1.29	
2013-06	6.29	1.32	
2013-07	6.57	1.36	
2013-08	6.69	1.36	
2013-09	6.51	1.24	
2013-10	6.66	1.25	
2013-11	6.32	1.09	
2013-12	6.65	1.16	
2014-01	7.44	1.36	
2014-02	7.53	1.34	
2014-03	6.7	1.04	
2014-04	6.79	1.03	
2014-05	7.29	1.14	
2014-06	7.75	1.23	
2014-07	8.46	1.38	
2014-08	8.66	1.37	
2014-09	9.12	1.45	
2014-10	9.42	1.47	
2014-11	8.6	1.21	
2014-12	8.24	1.08	
2015-01	8.74	1.16	
2015-02	8.2	0.99	
2015-03	9.28	1.2	
2015-04	10.75	1.49	
2015-05	11.2	1.54	
2015-06	11.72	1.59	
2015-07	11.31	1.45	
2015-08	11.92	1.52	
2015-09	11.2	1.32	
2015-10	11.67	1.38	
2015-11	12.16	1.43	
2015-12	12.7	1.49	
2016-01	11.28	1.17	
2016-02	11.25	1.13	
2016-03	10.96	1.03	
2016-04	10.97	1.01	
2016-05	10.37	0.87	
2016-06	10.52	0.87	
2016-07	11.11	0.94	
2016-08	11.01	0.9	
2016-09	10.89	0.85	
2016-10	11.55	0.93	
2016-11	11.93	0.96	
2016-12	11.55	0.87	
2017-01	11.91	0.89	
2017-02	12.35	0.93	
2017-03	13.6	1.08	
2017-04	14.81	1.22	
2017-05	14.78	1.18	
2017-06	15.9	1.29	
2017-07	15.64	1.21	
2017-08	15.51	1.15	
2017-09	15.49	1.11	
2017-10	17.62	1.35	
2017-11	17.27	1.25	
2017-12	16.61	1.13	
2018-01	18.3	1.3	
2018-02	17.95	1.21	
2018-03	20.44	1.46	
2018-04	22.1	1.6	
2018-05	23.96	1.75	
2018-06	24.11	1.71	
2018-07	23.56	1.58	
2018-08	21.79	1.34	
2018-09	20.67	1.18	
2018-10	18.56	0.93	
2018-11	17.85	0.83	
2018-12	14.32	0.45	
2019-01	12.88	0.3	
2019-02	15.05	0.5	
2019-03	15.97	0.57	
2019-04	16.62	0.62	
2019-05	16.91	0.63	
2019-06	14.46	0.38	
2019-07	16.56	0.56	
2019-08	16.74	0.56	
2019-09	16.89	0.55	
2019-10	15.54	0.41	
2019-11	15.38	0.38	
2019-12	14.14	0.26	
2020-01	14.28	0.26	
2020-02	12.37	0.09	
2020-03	11.08	-0.03	
2020-04	11.22	-0.03	
2020-05	13.16	0.13	
2020-06	14.08	0.2	
2020-07	16.88	0.42	
2020-08	16.63	0.39	
2020-09	15.38	0.27	
2020-10	16.17	0.32	
2020-11	18.31	0.48	
2020-12	17.43	0.4	
2021-01	16.78	0.33	
2021-02	18.24	0.44	
2021-03	22.7	0.76	
2021-04	25.35	0.94	
2021-05	29.83	1.24	
2021-06	28.14	1.08	
2021-07	24.73	0.8	
2021-08	21.99	0.58	
2021-09	18.68	0.33	
2021-10	20.69	0.46	
2021-11	21.86	0.53	
2021-12	22.38	0.55	
2022-01	24.06	0.64	
2022-02	22.72	0.53	
2022-03	21.08	0.41	
2022-04	19.89	0.32	
2022-05	21.45	0.41	
2022-06	25.5	0.65	
2022-07	28.24	0.81	
2022-08	26.44	0.67	
2022-09	25.17	0.57	
2022-10	26.34	0.63	
2022-11	26.08	0.59	
2022-12	27.28	0.65	
2023-01	29.78	0.78	
2023-02	29.9	0.76	
2023-03	27.97	0.63	
2023-04	27.43	0.58	
2023-05	25.65	0.46	
2023-06	25.53	0.44	
2023-07	27.58	0.54	
2023-08	24.19	0.34	
2023-09	24.72	0.36	
2023-10	25.79	0.41	
2023-11	25.73	0.4	
2023-12	24.76	0.33	
2024-01	21.54	0.15	
2024-02	19.83	0.06	
2024-03	20.15	0.07	
2024-04	19.3	0.02	
2024-05	20.43	0.08	
2024-06	19.21	0.01	
2024-07	17.69	-0.07	
2024-08	18.57	-0.03	
2024-09	18.46	-0.04	
2024-10	21.55	0.11	
2024-11	22.71	0.16	
2024-12	23.43	0.19	
2025-01	21.26	0.08	
2025-02	22.31	0.12	
