month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2008-02	3.47	2.58	
2008-03	2.65	1.68	
2008-04	2.65	1.62	
2008-05	2.87	1.79	
2008-06	2.49	1.39	
2008-07	2.2	1.08	
2008-08	2.15	1.01	
2008-09	1.65	0.53	
2008-10	1.27	0.18	
2008-11	1.33	0.22	
2008-12	1.36	0.25	
2009-01	1.49	0.35	
2009-02	1.7	0.53	
2009-03	1.93	0.72	
2009-04	2.17	0.92	
2009-05	2.46	1.14	
2009-06	2.98	1.55	
2009-07	3.48	1.9	
2009-08	3.18	1.61	
2009-09	2.8	1.26	
2009-10	3.04	1.39	
2009-11	3.23	1.5	
2009-12	3	1.27	
2010-01	2.84	1.12	
2010-02	2.74	1.01	
2010-03	2.99	1.15	
2010-04	3.01	1.13	
2010-05	2.67	0.87	
2010-06	2.55	0.76	
2010-07	2.62	0.78	
2010-08	2.61	0.75	
2010-09	2.44	0.62	
2010-10	2.66	0.74	
2010-11	2.49	0.61	
2010-12	2.32	0.48	
2011-01	2.35	0.49	
2011-02	2.34	0.46	
2011-03	2.42	0.49	
2011-04	2.66	0.62	
2011-05	2.53	0.52	
2011-06	2.37	0.41	
2011-07	2.35	0.38	
2011-08	2.2	0.29	
2011-09	2.14	0.24	
2011-10	2.15	0.24	
2011-11	2.15	0.22	
2011-12	2.06	0.16	
2012-01	2.16	0.21	
2012-02	2.24	0.24	
2012-03	2.22	0.22	
2012-04	2.19	0.19	
2012-05	2.18	0.18	
2012-06	2.02	0.08	
2012-07	1.92	0.02	
2012-08	1.9	0.01	
2012-09	1.84	-0.04	
2012-10	1.86	-0.03	
2012-11	1.87	-0.03	
2012-12	2.17	0.11	
2013-01	2.61	0.32	
2013-02	2.76	0.38	
2013-03	2.66	0.32	
2013-04	2.47	0.21	
2013-05	2.54	0.23	
2013-06	2.3	0.11	
2013-07	2.14	0.02	
2013-08	2.2	0.04	
2013-09	2.76	0.29	
2013-10	2.67	0.24	
2013-11	2.63	0.21	
2013-12	2.56	0.16	
2014-01	2.42	0.09	
2014-02	2.43	0.08	
2014-03	2.39	0.06	
2014-04	2.6	0.14	
2014-05	2.55	0.11	
2014-06	2.53	0.09	
2014-07	2.59	0.11	
2014-08	2.71	0.15	
2014-09	2.73	0.15	
2014-10	2.77	0.15	
2014-11	3.06	0.26	
2014-12	3.9	0.59	
2015-01	4.38	0.76	
2015-02	4.08	0.62	
2015-03	4.27	0.67	
2015-04	5.03	0.94	
2015-05	4.92	0.88	
2015-06	5.1	0.92	
2015-07	4.85	0.8	
2015-08	4.39	0.62	
2015-09	4.56	0.67	
2015-10	4.77	0.73	
2015-11	5.34	0.92	
2015-12	5.62	1.01	
2016-01	5.14	0.83	
2016-02	5.35	0.9	
2016-03	5.33	0.88	
2016-04	5.31	0.86	
2016-05	5.24	0.83	
2016-06	5.28	0.83	
2016-07	5.28	0.81	
2016-08	5.45	0.85	
2016-09	5.58	0.89	
2016-10	5.54	0.85	
2016-11	5.64	0.86	
2016-12	5.66	0.85	
2017-01	5.56	0.79	
2017-02	5.67	0.8	
2017-03	5.47	0.71	
2017-04	5.25	0.63	
2017-05	5.2	0.6	
2017-06	5.64	0.71	
2017-07	5.87	0.76	
2017-08	5.69	0.68	
2017-09	5.74	0.68	
2017-10	5.77	0.68	
2017-11	5.68	0.64	
2017-12	5.69	0.63	
2018-01	5.8	0.65	
2018-02	5.74	0.62	
2018-03	5.43	0.52	
2018-04	5.2	0.45	
2018-05	4.83	0.34	
2018-06	4.5	0.24	
2018-07	4.32	0.19	
2018-08	4.54	0.24	
2018-09	4.62	0.26	
2018-10	4.69	0.27	
2018-11	4.85	0.3	
2018-12	4.72	0.26	
2019-01	4.59	0.22	
2019-02	4.98	0.32	
2019-03	5.18	0.36	
2019-04	5.24	0.36	
2019-05	5.08	0.31	
2019-06	5.38	0.38	
2019-07	5.38	0.37	
2019-08	5.26	0.33	
2019-09	5.47	0.37	
2019-10	5.89	0.47	
2019-11	5.7	0.41	
2019-12	5.63	0.38	
2020-01	5.69	0.38	
2020-02	5.08	0.22	
2020-03	4.88	0.17	
2020-04	4.74	0.13	
2020-05	4.81	0.14	
2020-06	4.9	0.15	
2020-07	5.28	0.23	
2020-08	5.15	0.19	
2020-09	4.82	0.11	
2020-10	4.68	0.07	
2020-11	4.7	0.07	
2020-12	4.8	0.08	
2021-01	4.81	0.08	
2021-02	5.2	0.16	
2021-03	5.29	0.17	
2021-04	5.16	0.13	
2021-05	4.98	0.09	
2021-06	4.95	0.08	
2021-07	4.85	0.05	
2021-08	4.71	0.02	
2021-09	4.72	0.01	
2021-10	4.65	-0.01	
2021-11	4.42	-0.06	
2021-12	4.42	-0.07	
2022-01	4.44	-0.07	
2022-02	4.41	-0.08	
2022-03	4.1	-0.14	
2022-04	4.14	-0.14	
2022-05	4.08	-0.15	
