month	ct_avg_前复权价格	人均持股
2015-05	1.59	0	
2015-06	4.57	2190	
2015-09	4.37	4412	
2015-12	6.41	3681	
2016-03	7.45	6076	
2016-06	7.47	6116	
2016-09	6.1	5354	
2016-12	6.72	6408	
2017-02	6.62	6716	
2017-03	8.09	8841	
2017-06	8.87	9172	
2017-09	15.35	10997	
2017-12	12.39	8054	
2018-03	14.26	8554	
2018-06	11.93	16735	
2018-09	9.89	15759	
2018-12	11.53	18973	
2019-03	14.66	17250	
2019-06	11.8	31708	
2019-09	13.46	29464	
2019-12	16.58	31521	
2020-03	18.19	20243	
2020-06	18.28	18970	
2020-09	18.22	20709	
2020-12	28.75	23847	
2021-03	30.61	25193	
2021-06	38.13	24365	
2021-09	45.32	25226	
2021-12	50.44	30853	
2022-03	38.48	32643	
2022-06	39.18	31885	
2022-09	33.56	30422	
2022-12	27.25	21798	
2023-03	26.45	19435	
2023-06	21.66	16421	
2023-09	18.46	16148	
2023-12	16.25	14692	
2024-03	15.61	12677	
2024-06	12.44	13054	
2024-09	9.62	13348	
