month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2005-01	0.3	-0.77	
2005-02	0.29	-0.78	
2005-03	0.3	-0.77	
2005-04	0.27	-0.79	
2005-05	0.26	-0.8	
2005-06	0.27	-0.79	
2005-07	0.25	-0.8	
2005-08	0.28	-0.78	
2005-09	0.32	-0.74	
2005-10	0.29	-0.76	
2005-11	0.28	-0.77	
2005-12	0.27	-0.77	
2006-01	0.29	-0.75	
2006-02	0.32	-0.72	
2006-03	0.33	-0.71	
2006-04	0.33	-0.71	
2006-05	0.35	-0.68	
2006-06	0.39	-0.64	
2006-07	0.38	-0.64	
2006-08	0.36	-0.65	
2006-09	0.38	-0.62	
2006-10	0.39	-0.61	
2006-11	0.36	-0.63	
2006-12	0.39	-0.59	
2007-01	0.42	-0.55	
2007-02	0.5	-0.46	
2007-03	0.71	-0.22	
2007-04	0.89	-0.01	
2007-05	1.38	0.53	
2007-06	1.14	0.28	
2007-07	0.83	-0.06	
2007-08	1.07	0.22	
2007-09	1.26	0.43	
2007-10	1.1	0.26	
2007-11	1.02	0.19	
2007-12	1.09	0.27	
2008-01	1.29	0.5	
2008-02	1.27	0.49	
2008-03	1.38	0.6	
2008-04	1.02	0.2	
2008-05	1.08	0.27	
2008-06	0.9	0.06	
2008-07	0.77	-0.08	
2008-08	0.86	0.02	
2008-09	0.64	-0.23	
2008-10	0.53	-0.36	
2008-11	0.62	-0.24	
2008-12	0.7	-0.14	
2009-01	0.73	-0.09	
2009-02	0.98	0.23	
2009-03	0.96	0.22	
2009-04	0.98	0.24	
2009-05	1.12	0.44	
2009-06	1.24	0.59	
2009-07	1.31	0.68	
2009-08	1.21	0.57	
2009-09	1.32	0.71	
2009-10	1.46	0.9	
2009-11	1.63	1.12	
2009-12	1.61	1.06	
2010-01	1.56	1	
2010-02	1.44	0.85	
2010-03	1.58	1	
2010-04	1.68	1.13	
2010-05	1.47	0.84	
2010-06	1.5	0.88	
2010-07	1.43	0.77	
2010-08	1.71	1.11	
2010-09	2.06	1.51	
2010-10	2.4	1.86	
2010-11	2.8	2.29	
2010-12	2.57	1.99	
2011-01	2.59	1.94	
2011-02	3.03	2.37	
2011-03	3.07	2.34	
2011-04	2.94	2.13	
2011-05	2.7	1.81	
2011-06	2.43	1.48	
2011-07	2.56	1.59	
2011-08	2.16	1.14	
2011-09	2.09	1.05	
2011-10	2.09	1.03	
2011-11	1.94	0.87	
2011-12	1.66	0.58	
2012-01	1.48	0.4	
2012-02	1.57	0.47	
2012-03	1.67	0.55	
2012-04	1.62	0.49	
2012-05	1.81	0.65	
2012-06	1.52	0.37	
2012-07	1.26	0.14	
2012-08	1.08	-0.04	
2012-09	1.12	0	
2012-10	1.07	-0.05	
2012-11	1.03	-0.09	
2012-12	0.96	-0.16	
2013-01	1.15	0.01	
2013-02	1.12	-0.03	
2013-03	1.08	-0.07	
2013-04	1	-0.15	
2013-05	1.1	-0.06	
