month	ct_avg_前复权价格	人均持股
1996-12	3.35	2211	
1997-12	5.31	853	
1998-06	6.56	1140	
1998-12	4.87	1103	
1999-06	4.05	1162	
1999-12	2.99	1160	
2000-12	3.63	1374	
2001-12	2.71	1411	
2002-09	3.59	2206	
2002-12	2.85	2271	
2003-03	3.33	2410	
2003-06	3.96	2879	
2003-09	3.77	3046	
2003-12	4.55	3667	
2004-03	6.3	5031	
2004-06	5.65	5505	
2004-09	5.67	5580	
2004-12	5.16	9563	
2005-03	4.52	9155	
2005-06	5.03	10458	
2005-09	5.76	12457	
2005-12	5.07	10562	
2006-03	5.06	5457	
2006-06	5.58	5002	
2006-09	5.18	8388	
2006-12	6.95	13222	
2007-03	11.39	11071	
2007-06	15.76	6282	
2007-09	21.68	8086	
2007-12	18.21	5082	
2008-03	13.58	3334	
2008-06	9.49	3668	
2008-09	9.31	6919	
2008-12	10.57	7323	
2009-03	12.04	7708	
2009-06	12.72	7158	
2009-09	11.25	8258	
2009-12	11.88	7834	
2010-03	10.62	8074	
2010-06	8.94	8288	
2010-09	9.3	8426	
2010-12	9.26	9093	
2011-03	9.19	9397	
2011-06	8.93	10213	
2011-09	7.71	10429	
2011-12	7.11	13582	
2012-03	7.7	13727	
2012-06	7.97	21500	
2012-09	7.97	21966	
2012-12	10.39	37336	
2013-03	11.53	40825	
2013-06	11.03	66545	
2013-09	11.48	63295	
2013-12	12.33	68705	
2014-03	12.76	72647	
2014-06	15.69	81788	
2014-09	20.25	83378	
2014-12	28.93	55584	
2015-03	33.19	26811	
2015-06	42.75	19203	
2015-09	41.17	14484	
2015-12	28.2	20036	
2016-03	21.39	23906	
2016-06	21.33	25695	
2016-09	22.7	26500	
2016-12	22.83	27315	
2017-03	24.7	29290	
2017-06	26.73	31708	
2017-09	25.64	32045	
2017-12	25.49	34326	
2018-03	24.64	37028	
2018-06	26.02	41131	
2018-09	26.24	42918	
2018-12	27.27	45893	
2019-03	29.36	46270	
2019-06	28.2	48469	
2019-09	33.91	55689	
2019-12	31.96	56553	
2020-03	28.03	56700	
2020-06	28.31	58617	
2020-09	34.35	66695	
2020-12	32.99	67388	
2021-03	35.42	68840	
2021-06	35.87	73484	
2021-09	40.94	74242	
2021-12	41.49	82008	
2022-03	37.22	82257	
2022-06	39.97	88273	
2022-09	43.96	100455	
2022-12	41.16	98957	
2023-03	42.87	101295	
2023-06	48.91	106646	
2023-09	48.88	109009	
2023-12	51.38	109957	
2024-03	59.03	112120	
2024-06	71.61	106557	
2024-09	64.76	99585	
