month	ct_avg_前复权价格	股东人数
2007-06	0.88	52801	
2007-12	1.1	48474	
2008-03	0.79	47971	
2008-06	0.6	47355	
2008-09	0.48	47199	
2008-12	0.37	47826	
2009-03	0.44	47819	
2009-06	0.65	47426	
2009-09	0.68	46618	
2009-12	0.68	46073	
2010-03	0.64	46560	
2010-06	0.51	52793	
2010-09	0.49	45122	
2010-12	0.47	44495	
2011-03	0.47	44279	
2011-06	0.47	44172	
2011-09	0.43	44026	
2012-03	0.45	43623	
2012-06	0.43	43511	
2012-09	0.4	43390	
2013-03	0.46	42727	
2013-06	0.42	42588	
2013-09	0.43	42306	
2013-12	0.41	42036	
2014-03	0.38	41874	
2014-06	0.39	41751	
2014-09	0.47	41235	
2014-12	0.65	40835	
2015-03	0.67	40385	
2015-06	0.91	39038	
2015-09	0.7	38560	
2015-12	0.73	38435	
2016-03	0.61	38356	
2016-06	0.62	38231	
2016-09	0.65	38004	
2016-12	0.68	37823	
2017-03	0.72	37529	
2017-06	0.71	37227	
2017-09	0.78	36773	
2017-12	0.77	36332	
2018-03	0.78	35515	
2018-06	0.73	35374	
2018-09	0.72	35137	
2018-12	0.74	34988	
2019-03	0.82	34775	
2019-06	0.79	34588	
2019-09	0.75	34363	
2019-12	0.75	34177	
2020-03	0.7	33998	
2020-06	0.69	33902	
2020-09	0.66	33284	
2020-12	0.65	33030	
2021-03	0.67	32662	
2021-06	0.7	32485	
2021-09	0.69	32124	
2021-12	0.7	31916	
2022-03	0.75	31758	
2022-06	0.76	31635	
2022-09	0.76	31326	
2022-12	0.78	31200	
2023-03	0.84	30988	
2023-06	0.96	30790	
2023-09	1	30548	
2023-12	1.02	30382	
2024-03	1.11	30205	
2024-06	1.27	29927	
2024-09	1.27	29666	
