month	ct_avg_前复权价格	人均持股
2012-08	1.12	832	
2012-09	1.18	3896	
2012-12	1.07	3050	
2013-03	1.47	2245	
2013-06	2	2615	
2013-09	2.25	6931	
2013-12	2.4	8373	
2014-03	2.66	9001	
2014-06	2.59	14626	
2014-09	2.69	11073	
2014-12	2.5	10978	
2015-03	4.16	14421	
2015-06	7.56	14291	
2015-09	4.59	16247	
2015-12	5.1	12501	
2016-03	4.6	12841	
2016-06	4.71	15605	
2016-09	5.28	18948	
2016-12	4.4	17849	
2017-03	4.37	18351	
2017-06	3.88	19731	
2017-09	4.52	22019	
2017-12	5.28	22593	
2018-03	7.59	21577	
2018-06	9.85	20990	
2018-09	8.39	24133	
2018-12	7.61	24220	
2019-03	10.19	33502	
2019-06	10.82	25917	
2019-07	12.9	30854.5	
2019-09	15.12	28383	
2019-10	16.43	25930	
2019-12	15.54	22187	
2020-03	17.74	20793.33	
2020-04	18.42	19778.33	
2020-05	20.03	18103.33	
2020-06	21.75	16080.67	
2020-07	26.24	14037.67	
2020-08	26.24	13235	
2020-10	29.05	16010	
2020-11	30	15880	
