month	ct_avg_前复权价格	人均持股
1998-12	0.88	1413	
1999-06	0.85	1549	
1999-12	0.92	1987	
2000-06	1.26	3469	
2000-12	1.46	2867	
2001-12	1.17	2855	
2002-06	1.16	2933	
2002-09	1.25	3063	
2002-12	0.98	4134	
2003-03	1.11	4143	
2003-06	1.31	5269	
2003-09	1.09	5272	
2003-12	1.08	4854	
2004-03	1.17	4216	
2004-06	0.92	4493	
2004-09	0.83	4333	
2004-12	0.81	4324	
2005-03	0.8	4205	
2005-06	0.82	4783	
2005-09	0.99	4180	
2005-12	0.79	4624	
2006-03	1.02	8350	
2006-06	1.58	6685	
2006-09	1.59	7175	
2006-12	2.33	6605	
2007-03	3.92	9209	
2007-06	5.59	5592	
2007-09	7.09	5267	
2007-12	6.11	5070	
2008-03	6.09	5356	
2008-06	3.3	4504	
2008-09	2.92	4584	
2008-12	2.85	4530	
2009-03	3.6	9799	
2009-06	3.99	11821	
2009-09	4.64	11980	
2009-12	5.46	10394	
2010-03	4.94	8898	
2010-06	3.7	8699	
2010-09	5.19	12417	
2010-12	9.29	19523	
2011-03	8.91	15427	
2011-06	8.5	18163	
2011-09	8.98	21577	
2011-12	8.02	21355	
2012-03	7.89	19861	
2012-06	6.83	17339	
2012-09	5.99	16128	
2012-12	5.24	20069	
2013-03	5.89	18321	
2013-06	4.91	17366	
2013-09	5.26	18091	
2013-12	6.38	21473	
2014-03	5.29	19648	
2014-06	5.36	20903	
2014-09	6.57	24364	
2014-12	6.93	29259	
2015-03	9.01	26956	
2015-06	10.74	21612	
2015-09	8.97	24297	
2015-12	8.97	24312	
2016-03	7.46	19816	
2016-06	8.18	41757	
2016-09	7.98	39208	
2016-12	8.03	34791	
2017-03	7.91	36291	
2017-06	7.85	37169	
2017-09	7.74	38181	
2017-12	7.83	41084	
2018-03	7.78	42393	
2018-05	7.48	43969	
2018-06	6.94	44659	
2018-07	6.71	45141	
2018-08	6.64	46666	
2018-09	6.31	46684.33	
2018-10	6.23	46394	
2018-11	6.96	48607.67	
2018-12	7.74	52969.75	
2019-01	8.2	54583	
2019-02	9.88	57595	
2019-03	13.56	55853	
2019-04	15.76	59109	
2019-05	18.66	48874	
2019-06	19.89	40907	
2019-07	20.22	41938.75	
2019-08	19.76	42125	
2019-09	19.38	41606	
2019-10	20.82	47611	
2019-11	23.34	52992	
2019-12	21.04	46298.67	
2020-01	21.4	47263.5	
2020-02	22.16	52924.33	
2020-03	29.86	54725	
2020-04	35.12	48857	
2020-05	31.64	42297.33	
2020-06	30.18	37164.33	
2020-07	34.03	36550.67	
2020-08	38.1	40377.33	
2020-09	34.25	35431	
2020-10	30.06	29314	
2020-11	28.02	27573.67	
2020-12	25.29	22884.33	
2021-01	24.84	20118	
2021-02	25.91	22636	
2021-03	23.04	20726	
2021-04	19.22	19749	
2021-05	16.69	19970	
2021-06	15.36	17428	
2021-07	13.69	16630.67	
2021-08	12.54	16376	
2021-09	13.56	15786	
2021-10	15.38	15875	
2021-11	16.32	15366.5	
2021-12	15.56	16211	
2022-01	17.82	18823	
2022-02	17.45	19635.67	
2022-03	17.13	20689	
2022-04	16.65	21283.33	
2022-05	15.11	18619.67	
2022-06	16.12	18545	
2022-07	17.81	21835.33	
2022-08	16.38	20536	
2022-09	15.77	20175.67	
2022-10	15	19571.67	
2022-11	14.3	19485	
2022-12	14.15	19015.25	
2023-01	13.67	18604.5	
2023-02	14.13	18681.5	
2023-03	13.9	19026.33	
2023-04	14.36	21014.67	
2023-05	13.04	20522.5	
2023-06	12.52	20418.67	
2023-07	12.68	20356.5	
2023-08	12.67	20371	
2023-09	12.2	20467	
2023-12	9.89	20197.5	
2024-01	9.25	20602	
2024-02	9.12	20815	
2024-03	9.77	20868.5	
2024-04	9.86	20982	
2024-05	10.53	21571.33	
2024-06	10.17	22020	
2024-07	9.98	22201.33	
2024-08	10	22556	
2024-09	9.35	22570.67	
2024-10	10.32	22941	
2024-11	10.51	23593.33	
2024-12	10.07	23395.67	
2025-01	9.17	23559	
