month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2004-11	5.16	-0.02	
2004-12	5.04	-0.05	
2005-01	4.93	-0.08	
2005-02	4.86	-0.09	
2005-03	4.66	-0.14	
2005-04	4.55	-0.16	
2005-05	4.42	-0.19	
2005-06	4.2	-0.23	
2005-07	3.62	-0.34	
2005-08	3.97	-0.27	
2005-09	4.36	-0.2	
2005-10	4.17	-0.24	
2005-11	3.77	-0.31	
2005-12	3.84	-0.3	
2006-01	4.18	-0.24	
2006-02	4.51	-0.18	
2006-03	4.23	-0.24	
2006-04	4.53	-0.18	
2006-05	5.29	-0.05	
2006-06	6.06	0.08	
2006-07	5.91	0.05	
2006-08	5.52	-0.02	
2006-09	5.67	0.01	
2006-10	6.13	0.08	
2006-11	6.22	0.1	
2006-12	6.97	0.22	
2007-01	8.84	0.54	
2007-02	9.98	0.72	
2007-03	12.6	1.14	
2007-04	18.47	2.07	
2007-05	32.29	4.13	
2007-06	31.02	3.73	
2007-07	25.93	2.83	
2007-08	29.61	3.22	
2007-09	28.94	2.98	
2007-10	25.64	2.43	
2007-11	22.09	1.89	
2007-12	23.46	2	
2008-01	26.86	2.35	
2008-02	25.3	2.08	
2008-03	25.27	2	
2008-04	21.71	1.53	
2008-05	25.35	1.89	
2008-06	24.58	1.74	
2008-07	17.96	0.98	
2008-08	19.16	1.08	
2008-09	14.61	0.57	
2008-10	11.21	0.2	
2008-11	9.66	0.03	
2008-12	10.86	0.16	
2009-01	11.58	0.23	
2009-02	17.46	0.83	
2009-03	19.87	1.05	
2009-04	21.82	1.22	
2009-05	25.98	1.59	
2009-06	25.7	1.52	
2009-07	28.39	1.72	
2009-08	26.91	1.54	
2009-09	26.99	1.5	
2009-10	28.67	1.6	
2009-11	32.35	1.87	
2009-12	33.95	1.94	
2010-01	32.31	1.74	
2010-02	28.24	1.35	
2010-03	28.42	1.32	
2010-04	30.93	1.47	
2010-05	26.49	1.08	
2010-06	26.61	1.06	
2010-07	28.16	1.14	
2010-08	32.64	1.44	
2010-09	39.5	1.88	
2010-10	44.49	2.16	
2010-11	40.98	1.84	
2010-12	36.07	1.45	
2011-01	35.62	1.37	
2011-02	41.1	1.68	
2011-03	41.42	1.64	
2011-04	37.68	1.35	
2011-05	34.3	1.1	
2011-06	34.46	1.08	
2011-07	37.15	1.2	
2011-08	34.1	0.99	
2011-09	33.48	0.92	
2011-10	32.68	0.85	
2011-11	32.22	0.79	
2011-12	29.24	0.61	
2012-01	32.44	0.76	
2012-02	34.53	0.84	
2012-03	33.99	0.78	
2012-04	34.03	0.76	
2012-05	33.78	0.72	
2012-06	31.62	0.59	
2012-07	29.13	0.45	
2012-08	29.07	0.43	
2012-09	29.93	0.45	
2012-10	31.38	0.5	
2012-11	30.71	0.45	
2012-12	34.3	0.6	
2013-01	35.53	0.64	
2013-02	34.86	0.58	
2013-03	32.01	0.44	
2013-04	31.22	0.39	
2013-05	31.76	0.39	
2013-06	29.4	0.27	
2013-07	26.89	0.16	
2013-08	30.92	0.31	
2013-09	33.21	0.39	
2013-10	36.58	0.51	
2013-11	36.6	0.49	
2013-12	38.42	0.55	
2014-01	32.27	0.29	
2014-02	33.73	0.33	
2014-03	33.71	0.31	
2014-04	34.56	0.33	
2014-05	33.88	0.29	
2014-06	34.36	0.29	
2014-07	37.69	0.4	
2014-08	44	0.61	
2014-09	45.72	0.65	
2014-10	47.23	0.68	
2014-11	53.59	0.87	
2014-12	57.94	0.99	
2015-01	65.71	1.21	
2015-02	63.69	1.1	
2015-03	71.52	1.31	
2015-04	76.29	1.41	
2015-05	77.86	1.41	
2015-06	84.78	1.56	
2015-07	66.89	0.99	
2015-08	61.12	0.79	
2015-09	53.06	0.55	
2015-10	57.96	0.68	
2015-11	61.58	0.76	
