month	ct_avg_前复权价格	股东人数
1994-12	0.77	14232	
1995-12	0.84	14332	
1996-12	0.68	9492	
1997-12	0.59	9701	
1998-06	0.97	2824	
1998-12	0.49	9058	
1999-06	0.47	4848	
1999-12	0.49	4565	
2000-06	0.33	6603	
2000-12	0.68	6045	
2001-06	0.43	5442	
2001-09	0.72	5260	
2001-12	1.25	4602	
2002-03	1.39	3641	
2002-06	1.75	6262	
2002-09	1.74	6488	
2002-12	1.55	5564	
2003-03	1.9	4479	
2003-06	1.93	5377	
2003-09	1.71	6004	
2003-12	1.6	6519	
2004-03	2.11	8823	
2004-06	2.1	13055	
2004-09	2.13	12933	
2004-12	2.49	11105	
2005-03	2.54	11659	
2005-06	2.09	12078	
2005-09	2.55	11162	
2005-12	2.56	11216	
2006-03	2.69	17067	
2006-06	3.32	13972	
2006-09	3.55	20156	
2006-12	3.58	19837	
2007-03	14.6	20429	
2007-06	29.01	34588	
2007-09	29.38	42820	
2007-12	33.18	40606	
2008-03	22.7	48908	
2008-06	30.2	81685	
2008-09	20.02	79345	
2008-12	10.55	214630	
2009-03	15.6	304290	
2009-06	20.23	399906	
2009-09	17.19	495789	
2009-12	22.17	391856	
2010-03	21.29	618605	
2010-06	13.03	638252	
2010-09	11.89	622577	
2010-12	12.96	613961	
2011-03	13.07	584962	
2011-06	11.18	588722	
2011-09	10.42	555378	
2011-12	10.18	536132	
2012-03	12.05	477459	
2012-06	13.06	249	
2012-09	11.85	229	
2012-12	12.16	212	
2013-03	15.09	185	
2013-06	14	183	
2013-09	16.59	183	
2013-12	15.44	173	
2014-06	12.32	166	
2014-09	13.79	164	
2014-12	27.97	153	
2015-03	29.52	146	
2015-06	34.39	435	
2015-09	17.63	442	
2015-12	21.69	446	
2016-03	18.94	447	
2016-06	20.92	455	
2016-09	22.44	454	
2016-12	22.72	452	
2017-03	21.57	448	
2017-06	21.05	446	
2017-09	21.45	152	
2017-12	19.47	153	
2018-03	17.02	149	
2018-06	14.09	153	
2018-09	12.71	151	
2018-12	13.76	158	
2019-03	20.03	158	
2019-06	19.45	162	
2019-09	22.39	159	
2019-12	21.65	162	
2020-06	17.94	160	
2020-09	21.46	157	
2020-12	19.47	155	
2021-03	17.74	150	
2021-06	17.65	149	
2021-09	19.62	150	
2021-12	18.79	148	
2022-03	16.4	147	
2022-06	14.89	149	
2022-09	14.68	147	
2022-12	14.18	147	
2023-03	14.28	147	
2023-06	14.97	147	
2023-09	16.31	145	
2023-12	15.41	145	
2024-03	14.69	147	
2024-06	13.86	147	
2024-09	14.38	142	
