month	ct_avg_前复权价格	人均持股
2015-03	1.33	984	
2015-06	2.04	2549	
2015-09	1.02	2854	
2015-12	1.56	2766	
2016-03	1.49	4828	
2016-06	1.82	5868	
2016-09	1.76	4825	
2016-12	1.77	6346	
2017-03	2.04	7353	
2017-06	2.05	8042	
2017-09	1.84	7211	
2017-12	1.62	6433	
2018-03	1.34	5777	
2018-06	1.2	8866	
2018-09	1.01	8568	
2018-12	0.93	8768	
2019-03	1.3	26798	
2019-06	0.94	25204	
2019-09	1.09	37411	
2019-12	1.55	41669	
2020-03	1.81	25839	
2020-06	2.4	40392	
2020-09	3.71	38046	
2020-12	3.6	37260	
2021-03	3.22	31206	
2021-06	3.68	32067	
2021-09	3.4	33902	
2021-12	5.05	30101	
2022-03	5.32	42219	
2022-06	6.08	44715	
2022-09	7.52	45654	
2022-12	5.89	33605	
2023-03	5.59	33338	
2023-06	6.7	42667	
2023-09	7.09	34708	
2023-12	6.99	41232	
2024-03	5.75	22636	
2024-06	5.57	22990	
2024-09	5.11	40531	
