month	ct_avg_前复权价格	股东人数
2010-08	0.86	58850	
2010-09	0.81	16651	
2010-12	0.78	15528	
2011-03	0.83	11280	
2011-06	0.6	11637	
2011-09	0.59	14107	
2011-12	0.45	14937	
2012-03	0.39	19048	
2012-06	0.33	17413	
2012-09	0.26	23045	
2012-12	0.22	21039	
2013-03	0.26	20490	
2013-06	0.22	18290	
2013-09	0.25	16675	
2013-12	0.25	18067	
2014-03	0.28	14309	
2014-06	0.39	11676	
2014-09	0.48	11120	
2014-12	0.48	10853	
2015-03	0.58	11397	
2015-06	0.81	14281	
2015-09	0.49	10572	
2015-12	0.71	11331	
2016-03	0.57	9803	
2016-06	0.59	10062	
2016-09	0.62	11227	
2016-12	0.65	15623	
2017-03	0.61	16384	
2017-06	0.62	30345	
2017-09	0.49	25304	
2017-12	0.44	20748	
2018-03	0.45	18750	
2018-06	0.45	16615	
2018-09	0.44	16478	
2018-12	0.34	28345	
2019-03	0.45	23005	
2019-06	0.45	20138	
2019-09	0.46	21291	
2019-12	0.41	20861	
2020-03	0.52	25048	
2020-06	0.56	21761	
2020-09	1.01	29538	
2020-12	1.38	47091	
2021-03	1.03	56420	
2021-06	1.43	33862	
2021-09	2.4	45725	
2021-12	3.28	39437	
2022-03	3.2	54396	
2022-06	3.69	50433	
2022-09	3.4	64393	
2022-12	2.91	68226	
2023-03	2.93	69472	
2023-06	2.79	64490	
2023-09	1.81	139780	
2023-12	1.37	155919	
2024-03	1.35	185286	
2024-06	0.99	182349	
2024-09	0.78	174649	
