month	ct_avg_前复权价格	股东人数
2006-09	0.88	426386	
2006-12	1.06	378972	
2007-03	1.34	345923	
2007-06	1.37	319996	
2007-09	1.6	298456	
2007-12	1.74	279067	
2008-03	1.39	275095	
2008-06	1.16	270313	
2008-09	0.95	268381	
2008-12	0.86	269363	
2009-03	0.93	268882	
2009-06	1.14	265695	
2009-09	1.1	258310	
2009-12	1.17	251906	
2010-03	1.17	249716	
2010-06	1.04	247840	
2010-09	0.96	246850	
2010-12	0.98	243139	
2011-03	0.99	237908	
2011-06	0.99	234646	
2011-09	0.92	233489	
2011-12	0.91	232452	
2012-03	0.94	230477	
2012-06	0.94	229945	
2012-09	0.89	228743	
2012-12	0.94	232452	
2013-03	0.98	225016	
2013-06	0.95	224163	
2013-09	0.98	223043	
2013-12	0.96	221644	
2014-03	0.88	220632	
2014-06	0.97	219500	
2014-09	1.03	217614	
2014-12	1.36	215685	
2015-03	1.59	213067	
2015-06	1.82	204379	
2015-09	1.55	203342	
2015-12	1.62	202713	
2016-03	1.34	202578	
2016-06	1.32	202075	
2016-09	1.42	201095	
2016-12	1.46	200270	
2017-03	1.52	198971	
2017-06	1.53	198465	
2017-09	1.82	195765	
2017-12	1.71	194049	
2018-03	1.8	190125	
2018-06	1.63	189470	
2018-09	1.64	188491	
2018-12	1.65	188031	
2019-03	1.75	187133	
2019-06	1.8	186432	
2019-09	1.74	185567	
2019-12	1.76	185153	
2020-03	1.71	184154	
2020-06	1.67	183793	
2020-09	1.63	181493	
2020-12	1.63	180428	
2021-03	1.67	178932	
2021-06	1.67	177599	
2021-09	1.66	176200	
2021-12	1.65	175194	
2022-03	1.69	174532	
2022-06	1.74	173930	
2022-09	1.78	172499	
2022-12	1.82	171836	
2023-03	1.96	170901	
2023-06	2.29	170290	
2023-09	2.29	169134	
2023-12	2.45	168473	
2024-03	2.73	167673	
2024-06	2.76	166448	
2024-09	3.08	165382	
