month	ct_avg_前复权价格	人均持股
2006-09	0.88	178290	
2006-12	1.06	200596	
2007-03	1.34	219761	
2007-06	1.37	237566	
2007-09	1.6	254712	
2007-12	1.74	272409	
2008-03	1.39	276342	
2008-06	1.16	281230	
2008-09	0.95	283255	
2008-12	0.86	251122	
2009-03	0.93	251571	
2009-06	1.14	254589	
2009-09	1.1	294299	
2009-12	1.17	301780	
2010-03	1.17	304427	
2010-06	1.04	306731	
2010-09	0.96	307961	
2010-12	0.98	343928	
2011-03	0.99	351490	
2011-06	0.99	356376	
2011-09	0.92	358142	
2011-12	0.91	359740	
2012-03	0.94	362823	
2012-06	0.94	363662	
2012-09	0.89	365573	
2012-12	0.94	359740	
2013-03	0.98	371628	
2013-06	0.95	373042	
2013-09	0.98	374915	
2013-12	0.96	377282	
2014-03	0.88	379012	
2014-06	0.97	380967	
2014-09	1.03	384269	
2014-12	1.36	387706	
2015-03	1.59	392469	
2015-06	1.82	409153	
2015-09	1.55	411240	
2015-12	1.62	412516	
2016-03	1.34	412791	
2016-06	1.32	413818	
2016-09	1.42	415835	
2016-12	1.46	417548	
2017-03	1.52	420274	
2017-06	1.53	421345	
2017-09	1.82	427156	
2017-12	1.71	430934	
2018-03	1.8	439828	
2018-06	1.63	441348	
2018-09	1.64	443641	
2018-12	1.65	444726	
2019-03	1.75	446860	
2019-06	1.8	448540	
2019-09	1.74	450631	
2019-12	1.76	451639	
2020-03	1.71	454089	
2020-06	1.67	454981	
2020-09	1.63	460747	
2020-12	1.63	463466	
2021-03	1.67	467341	
2021-06	1.67	470849	
2021-09	1.66	474587	
2021-12	1.65	477312	
2022-03	1.69	479123	
2022-06	1.74	480781	
2022-09	1.78	484770	
2022-12	1.82	486640	
2023-03	1.96	489302	
2023-06	2.29	491058	
2023-09	2.29	494414	
2023-12	2.45	496354	
2024-03	2.73	498722	
2024-06	2.76	502393	
2024-09	3.08	505631	
