month	ct_avg_前复权价格	人均持股
2004-09	0.83	1629	
2004-12	0.94	1737	
2005-03	1.07	1342	
2005-06	0.74	2689	
2005-09	1.05	2655	
2005-12	1.35	5132	
2006-03	1.49	5548	
2006-06	2.2	8127	
2006-09	2.55	11826	
2006-12	2.81	17381	
2007-03	4.91	22861	
2007-06	6.83	14176	
2007-09	7.66	9095	
2007-12	8.48	11723	
2008-03	8.32	12457	
2008-06	5.94	15440	
2008-09	6.13	18453	
2008-12	7.54	28603	
2009-03	7.81	9792	
2009-06	9.31	10261	
2009-09	9.41	14010	
2009-12	10.98	8208	
2010-03	12.39	6971	
2010-06	12.31	9899	
2010-09	10.16	5892	
2010-12	10.56	6474	
2011-03	9.89	5777	
2011-06	6.01	4591	
2011-09	6.16	5410	
2011-12	5.94	5927	
2012-03	6.18	6566	
2012-06	5.09	6606	
2012-09	5.86	7217	
2012-12	5.82	7423	
2013-03	6.16	7586	
2013-06	7.4	8832	
2013-09	7.03	7607	
2013-12	6.34	7736	
2014-03	7.1	8196	
2014-06	6.03	10935	
2014-09	7.32	9646	
2014-12	8.07	10136	
2015-03	9.73	9161	
2015-06	14.41	10111	
2015-09	7.42	10815	
2015-12	10.1	9988	
2016-03	7.75	9819	
2016-06	8.21	11729	
2016-09	8.6	12410	
2016-12	9.77	14841	
2017-02	10.81	18443	
2017-03	12.27	20786	
2017-06	12.81	23996	
2017-09	12.17	24359	
2017-12	12.49	28037	
2018-03	12.89	28915	
2018-06	13.19	31977	
2018-09	10.89	24431	
2018-12	8.08	21464.67	
2019-01	8.25	20918	
2019-02	8.72	22083	
2019-03	10.02	17011.67	
2019-04	9.98	16217.67	
2019-05	8.23	16513	
2019-06	7.92	16915.75	
2019-07	8.15	16470.33	
2019-08	7.99	16692	
2019-09	8.88	17311	
2019-10	9.16	18030	
2019-11	10.44	21777.33	
2019-12	10.87	22629.67	
2020-01	11.73	22981	
2020-02	12.18	19094.67	
2020-03	14	13681	
2020-04	15.1	11626.5	
2020-06	14.9	11585	
2020-09	19.54	10899	
2020-12	16.9	9823	
2021-03	21.67	14779	
2021-06	22.37	16312	
2021-09	30.73	19639	
2021-12	41.86	20058	
2022-03	30.84	21326	
2022-06	28.94	20731	
2022-09	32.52	26757	
2022-12	30.71	26270	
2023-03	36.09	30033	
2023-06	37.31	30073	
2023-09	40.6	35639	
2023-12	40.22	35639	
2024-03	48.11	33041	
2024-06	57.59	26464	
2024-09	55.14	27547	
