month	ct_avg_前复权价格	股东人数
2007-09	1.1	194333	
2007-12	0.97	202612	
2008-03	0.8	205547	
2008-06	0.66	196892	
2008-09	0.49	193870	
2008-12	0.49	190523	
2009-03	0.67	157758	
2009-06	0.88	121170	
2009-09	0.95	105520	
2009-12	1.03	111636	
2010-03	0.94	124782	
2010-06	0.74	153111	
2010-09	0.8	153516	
2010-12	0.78	175793	
2011-03	0.85	156701	
2011-06	0.7	176371	
2011-09	0.65	170488	
2011-12	0.73	148836	
2012-03	0.73	155769	
2012-06	0.68	158156	
2012-09	0.63	157877	
2012-12	0.71	148902	
2013-03	0.77	146962	
2013-06	0.72	140722	
2013-09	0.72	140574	
2013-12	0.7	138598	
2014-03	0.65	137336	
2014-06	0.68	134827	
2014-09	0.77	126488	
2014-12	1.24	133562	
2015-03	1.28	131755	
2015-06	1.9	136948	
2015-09	1.37	101809	
2015-12	1.68	86510	
2016-03	1.48	83999	
2016-06	1.63	86229	
2016-09	1.79	85675	
2016-12	1.92	91283	
2017-03	2.05	85978	
2017-06	1.89	104406	
2017-09	1.99	118453	
2017-12	1.95	115854	
2018-03	2.14	110709	
2018-06	1.96	118213	
2018-09	1.89	119180	
2018-12	1.74	144147	
2019-03	2.03	126164	
2019-06	2.16	118670	
2019-09	2.23	118474	
2019-12	2.31	127428	
2020-03	2.04	140785	
2020-06	2.11	140010	
2020-09	2.39	134442	
2020-12	2.32	139451	
2021-03	2.8	107446	
2021-06	3.05	94781	
2021-09	2.77	106215	
2021-12	2.69	109923	
2022-03	3.01	79593	
2022-06	3.31	106078	
2022-09	3.28	77813	
2022-12	3.16	76238	
2023-03	2.9	96393	
2023-06	2.65	102427	
2023-09	2.62	101151	
2023-12	2.38	104357	
2024-03	2.93	85687	
2024-06	3.39	74013	
2024-09	3.55	73459	
