month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2005-02	1.75	0.16	
2005-03	1.58	0.04	
2005-04	1.63	0.07	
2005-05	1.72	0.12	
2005-06	1.69	0.1	
2005-07	1.76	0.15	
2005-08	1.81	0.18	
2005-09	1.86	0.22	
2005-10	1.68	0.09	
2005-11	1.65	0.07	
2005-12	1.71	0.11	
2006-01	2.03	0.32	
2006-02	2.15	0.39	
2006-03	2.27	0.46	
2006-04	2.46	0.57	
2006-05	2.59	0.64	
2006-06	2.72	0.71	
2006-07	3.03	0.88	
2006-08	2.74	0.69	
2006-09	2.73	0.67	
2006-10	2.82	0.72	
2006-11	3.44	1.07	
2006-12	3.87	1.3	
2007-01	5.29	2.08	
2007-02	5.78	2.28	
2007-03	5.65	2.14	
2007-04	7.07	2.8	
2007-05	9.43	3.86	
2007-06	11.71	4.74	
2007-07	11.79	4.48	
2007-08	13.23	4.85	
2007-09	15.06	5.28	
2007-10	14.7	4.81	
2007-11	13.41	4.06	
2007-12	14.78	4.32	
2008-01	18.68	5.33	
2008-02	19.43	5.21	
2008-03	15.98	3.89	
2008-04	14.37	3.23	
2008-05	15.58	3.39	
2008-06	11.72	2.21	
2008-07	11.55	2.08	
2008-08	9.7	1.53	
2008-09	8.27	1.12	
2008-10	7.93	1	
2008-11	8.68	1.15	
2008-12	9.93	1.42	
2009-01	9.39	1.24	
2009-02	11.37	1.65	
2009-03	12.15	1.76	
2009-04	14.59	2.22	
2009-05	15.97	2.42	
2009-06	15.15	2.15	
2009-07	17.36	2.49	
2009-08	16.6	2.25	
2009-09	16.73	2.18	
2009-10	19.53	2.59	
2009-11	21.49	2.81	
2009-12	21.51	2.68	
2010-01	19.85	2.3	
2010-02	19.08	2.08	
2010-03	20.85	2.26	
2010-04	19.91	2.03	
2010-05	16.08	1.39	
2010-06	15.98	1.33	
2010-07	16.31	1.32	
2010-08	18.08	1.51	
2010-09	17.46	1.38	
2010-10	20.8	1.76	
2010-11	21	1.71	
2010-12	21.44	1.7	
2011-01	20.41	1.51	
2011-02	22.83	1.73	
2011-03	26.57	2.09	
2011-04	27	2.05	
2011-05	26.88	1.95	
2011-06	26.79	1.86	
2011-07	28.51	1.96	
2011-08	26.17	1.65	
2011-09	24.07	1.38	
2011-10	23.44	1.27	
2011-11	23.09	1.19	
2011-12	20.7	0.93	
2012-01	21.84	0.99	
2012-02	23.11	1.07	
2012-03	25.21	1.21	
2012-04	26.02	1.23	
2012-05	26.68	1.24	
2012-06	26.24	1.16	
2012-07	26.64	1.15	
2012-08	25.68	1.03	
2012-09	25.98	1.02	
2012-10	26.87	1.04	
2012-11	28.52	1.13	
2012-12	30.07	1.2	
2013-01	34.22	1.44	
2013-02	35.68	1.49	
2013-03	35.01	1.38	
2013-04	33.86	1.26	
2013-05	33.25	1.17	
2013-06	31.24	1	
2013-07	31.9	1.01	
2013-08	34.52	1.13	
2013-09	34.15	1.06	
2013-10	36.14	1.14	
2013-11	38.98	1.26	
2013-12	41.78	1.36	
2014-01	38.25	1.12	
2014-02	38.58	1.1	
2014-03	35.54	0.9	
2014-04	38.37	1.01	
2014-05	38.39	0.97	
2014-06	39.87	1.01	
2014-07	38.86	0.92	
2014-08	40.03	0.94	
2014-09	39.2	0.87	
2014-10	37.48	0.76	
2014-11	39.35	0.82	
2014-12	49.31	1.23	
2015-01	57.27	1.52	
2015-02	53.97	1.33	
2015-03	55.95	1.36	
2015-04	64.72	1.66	
2015-05	75.66	2.02	
2015-06	82.28	2.19	
2015-07	68.34	1.59	
2015-08	60.62	1.25	
2015-09	48.46	0.77	
2015-10	50.28	0.81	
2015-11	53.89	0.91	
2015-12	62.38	1.18	
