month	ct_avg_前复权价格	股东人数
2009-11	1.04	84613	
2009-12	1.03	28837	
2010-03	0.93	25779	
2010-06	0.87	21173	
2010-09	1.01	15684	
2010-12	1.09	12322	
2011-03	0.98	11765	
2011-06	1.03	10795	
2011-09	1.19	10920	
2011-12	1.24	9622	
2012-03	1.35	9267	
2012-06	1.57	8673	
2012-09	1.48	8638	
2012-12	1.45	8358	
2013-03	1.58	7987	
2013-06	1.54	9962	
2013-09	1.31	14468	
2013-12	1.43	13362	
2014-03	1.17	20269	
2014-06	1.26	13311	
2014-09	1.38	15644	
2014-12	1.44	14200	
2015-03	2.02	12292	
2015-06	2.94	27550	
2015-09	2.06	23822	
2015-12	2.42	22547	
2016-03	2.54	18556	
2016-06	2.88	22443	
2016-09	2.81	16288	
2016-12	2.63	25215	
2017-03	2.79	15980	
2017-06	3	12997	
2017-09	3.34	13835	
2017-12	3.88	13092	
2018-03	4.09	13787	
2018-06	4.04	13371	
2018-09	3.66	11780	
2018-12	4.15	11220	
2019-03	4.83	12885	
2019-06	5.48	12763	
2019-09	6.05	12385	
2019-12	5.94	12026	
2020-03	6.52	13077	
2020-06	8.48	15360	
2020-09	11.55	20622	
2020-12	11.19	23690	
2021-03	13.5	22073	
2021-06	14.23	22267	
2021-09	11.46	26059	
2021-12	12.75	19898	
2022-03	10.87	22047	
2022-06	10.98	21462	
2022-09	10.81	19172	
2022-12	10.96	17975	
2023-03	11.14	23741	
2023-06	8.76	26997	
2023-09	8.82	25345	
2023-12	7.95	23617	
2024-03	8.13	23076	
2024-06	8.97	22663	
2024-09	7.08	26375	
