month	ct_avg_前复权价格	股东人数
2006-09	1.1	96443	
2006-12	1.42	94559	
2007-03	2.25	82556	
2007-06	2.85	226901	
2007-09	4.24	116494	
2007-12	4.46	142243	
2008-03	3.26	178679	
2008-06	2.51	164170	
2008-09	2.17	146104	
2008-12	1.63	231902	
2009-03	1.62	285891	
2009-06	1.86	308825	
2009-09	1.9	260573	
2009-12	2.04	321054	
2010-03	1.83	310981	
2010-06	1.63	290241	
2010-09	1.73	273890	
2010-12	1.62	337947	
2011-03	1.72	282720	
2011-06	1.69	264585	
2011-09	1.54	257355	
2011-12	1.55	250184	
2012-03	1.57	251111	
2012-06	1.53	257360	
2012-09	1.33	252722	
2012-12	1.45	241929	
2013-03	1.72	222448	
2013-06	1.47	220546	
2013-09	1.73	200925	
2013-12	1.8	187498	
2014-03	1.55	197273	
2014-06	1.6	194911	
2014-09	1.95	172112	
2014-12	2.61	181888	
2015-03	2.7	205187	
2015-06	3.42	211738	
2015-09	2.45	175202	
2015-12	2.32	183682	
2016-03	1.8	190216	
2016-06	1.67	193883	
2016-09	1.76	183469	
2016-12	2	164919	
2017-03	1.99	166525	
2017-06	2.33	145646	
2017-09	2.58	151119	
2017-12	2.59	149473	
2018-03	2.57	149498	
2018-06	2.58	140742	
2018-09	2.5	139235	
2018-12	2.46	134722	
2019-03	2.62	144018	
2019-06	2.63	139569	
2019-09	2.52	142270	
2019-12	2.6	131954	
2020-03	2.28	149576	
2020-06	2.28	150275	
2020-09	2.26	166968	
2020-12	2.31	169863	
2021-03	2.38	179772	
2021-06	2.31	203425	
2021-09	2.36	198999	
2021-12	2.37	176756	
2022-03	2.53	158579	
2022-06	2.49	161534	
2022-09	2.72	144983	
2022-12	2.72	142693	
2023-03	2.93	135561	
2023-06	3.04	134470	
2023-09	3.16	135840	
2023-12	3.14	136435	
2024-03	3.19	160022	
2024-06	3.09	183234	
2024-09	2.82	188398	
