month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2000-08	1.8	85.71	
2000-09	1.65	61.1	
2000-10	1.62	41.07	
2000-11	1.71	58.85	
2000-12	1.69	51.19	
2001-01	1.83	81.63	
2001-02	1.59	30.41	
2001-03	1.63	-4.1	
2001-04	1.69	18.83	
2001-05	1.66	4.07	
2001-06	1.65	-31.17	
2001-07	1.57	-53.65	
2001-08	1.33	-80.75	
2001-09	1.33	-83.97	
2001-10	1.19	-92.66	
2001-11	1.14	-91.32	
2001-12	1.18	-84.91	
2002-01	1.01	-96.61	
2002-02	1.07	-87.32	
2002-03	1.15	-68.62	
2002-04	1.21	-40.5	
2002-05	1.12	-55.95	
2002-06	1.12	-67.54	
2002-07	1.23	-1.67	
2002-08	1.22	13.15	
2002-09	1.21	15.05	
2002-10	1.08	-27.78	
2002-11	1.01	-57.7	
2002-12	0.95	-77.48	
2003-01	0.94	-79.11	
2003-02	0.99	-70.54	
2003-03	0.95	-82.19	
2003-04	1.09	-36.81	
2003-05	1.16	3.75	
2003-06	1.15	14.92	
2003-07	1.17	33.85	
2003-08	1.08	8.55	
2003-09	1.03	-25.77	
2003-10	0.98	-49.16	
2003-11	0.97	-53.84	
2003-12	1.01	-45.81	
2004-01	1.12	-9.69	
2004-02	1.2	38.84	
2004-03	1.27	66.34	
2004-04	1.39	81.13	
2004-05	1.22	62.78	
2004-06	1.05	19.72	
2004-07	0.98	-24.15	
2004-08	0.96	-38.48	
2004-09	1.02	-39.37	
2004-10	1.03	-28.07	
2004-11	1.05	-23.58	
2004-12	1.02	-34.78	
2005-01	0.98	-64.82	
2005-02	1.05	-43.34	
2005-03	1.12	13.55	
2005-04	1.17	44.94	
2005-05	1.08	35.4	
2005-06	1.02	-10.27	
2005-07	1.04	-18.11	
2005-08	1.1	33.15	
2005-09	1.09	43.14	
2005-10	0.98	-29.3	
2005-11	1	-55.23	
2005-12	0.97	-70.25	
2006-01	1.07	-37.11	
2006-02	1.07	-7.88	
2006-03	1.01	-49.77	
2006-04	1.06	-13.57	
2006-05	1.25	50.2	
2006-06	1.68	87.7	
2006-07	1.62	87.97	
2006-08	1.37	69.25	
2006-09	1.4	62.29	
2006-10	1.49	73.79	
2006-11	1.36	36.81	
2006-12	1.52	61.65	
2007-01	1.84	87.68	
2007-02	1.92	91.01	
2007-03	2.13	93.95	
2007-04	2.67	98.21	
2007-05	3.67	99.01	
2007-06	3.9	95.41	
2007-07	3.56	82.14	
2007-08	4.12	93.05	
2007-09	4.79	97.54	
2007-10	4.56	85.17	
2007-11	3.93	57.43	
2007-12	4.46	72.5	
2008-01	5.13	91.96	
2008-02	5.42	94.11	
2008-03	5.27	84.27	
2008-04	4.5	44.22	
2008-05	5.1	69.37	
2008-06	4.15	15.54	
2008-07	4.33	-8.66	
2008-08	3.83	-34.06	
2008-09	2.94	-58.36	
2008-10	2.65	-73.3	
2008-11	2.6	-80.45	
2008-12	3.18	-61.14	
2009-01	3.67	-33.81	
2009-02	4.27	1.61	
2009-03	4.37	23.78	
2009-04	4.42	40.52	
2009-05	4.3	36.36	
2009-06	4.89	66.36	
2009-07	4.82	70.03	
2009-08	5.34	87.97	
2009-09	5.71	90.71	
2009-10	5.86	91.96	
2009-11	6.72	97.7	
2009-12	6.42	84.32	
2010-01	6.73	89.55	
2010-02	6.63	81.73	
2010-03	6.92	94.91	
2010-04	7.74	97.49	
2010-05	7.31	83.48	
2010-06	6.91	69.36	
2010-07	6	14.65	
2010-08	6.91	34.29	
2010-09	7.1	54.65	
2010-10	7.04	49.27	
2010-11	7.27	68.38	
2010-12	7.12	68.17	
2011-01	6.26	-3.04	
2011-02	6.27	-40.18	
2011-03	6.26	-54.77	
2011-04	5.94	-75.71	
2011-05	5.79	-83.72	
2011-06	5.28	-87.71	
2011-07	5.64	-77.81	
2011-08	5.24	-91.69	
2011-09	5.01	-97.07	
2011-10	4.86	-95.54	
2011-11	4.97	-83.68	
2011-12	4.44	-97.61	
2012-01	4.28	-94.05	
2012-02	4.52	-77.95	
2012-03	4.84	-49.35	
2012-04	4.81	-40.65	
2012-05	5.14	-0.65	
2012-06	5.17	18.3	
2012-07	5.74	45.09	
2012-08	5.82	57.22	
2012-09	5.51	47.28	
2012-10	5.42	38.34	
2012-11	4.96	-2.84	
2012-12	4.94	-26.23	
2013-01	5.5	13.39	
2013-02	5.81	51.79	
2013-03	6.1	72.32	
2013-04	6.05	77.58	
2013-05	6.28	86.61	
2013-06	5.84	65.65	
2013-07	5.72	32.38	
2013-08	5.99	55.15	
2013-09	6.35	74.53	
2013-10	8.88	93.95	
2013-11	9.16	93.2	
2013-12	9.59	94.56	
2014-01	9.42	84.48	
2014-02	10.91	95.59	
2014-03	11.39	91.71	
2014-04	10.24	72.32	
2014-05	9.89	50.71	
2014-06	10.29	59.55	
2014-07	9.72	24.26	
2014-08	9.8	6.59	
2014-09	10.02	19.47	
2014-10	10.24	41.66	
2014-11	10.46	41.87	
2014-12	11.23	75.04	
2015-01	11.74	85.76	
2015-02	11.76	84.4	
2015-03	12.65	95.86	
2015-04	13.88	96.26	
2015-05	15.42	97.05	
2015-06	17.8	92.35	
2015-07	13.83	64.56	
2015-08	13.3	46.22	
2015-09	12.38	8.26	
2015-10	13.42	14.86	
2015-11	13.72	21.39	
2015-12	13.05	-6.44	
2016-01	10.46	-51.61	
2016-02	9.85	-61.37	
2016-03	10.3	-66.27	
2016-04	10.51	-67.99	
2016-05	10.07	-83.63	
2016-06	10.13	-81.11	
2016-07	11.21	-36.31	
2016-08	11.84	1.59	
2016-09	12.77	36.79	
2016-10	12.73	44.75	
2016-11	13.07	61.53	
2016-12	12.44	45.25	
2017-01	13.08	69.79	
2017-02	13.81	88.69	
2017-03	14.61	92.93	
2017-04	16	95.19	
2017-05	16.61	95.85	
2017-06	17.35	94.12	
2017-07	16.04	70.79	
2017-08	16.17	65.02	
2017-09	17.17	75.68	
2017-10	21.12	96.01	
2017-11	22.5	93.14	
2017-12	23.59	93.79	
2018-01	23.96	90.54	
2018-02	21.37	66.61	
2018-03	23.86	80.44	
2018-04	22.49	69.44	
2018-05	23.85	69.52	
2018-06	23.83	76.12	
2018-07	21.8	28.98	
2018-08	18.13	-29.62	
2018-09	16.08	-54.84	
2018-10	15.51	-69.79	
2018-11	15.44	-78.49	
2018-12	14.27	-87.28	
2019-01	12.56	-88.68	
2019-02	14.49	-73.69	
2019-03	16.28	-46.51	
2019-04	16.47	-26.4	
2019-05	14.32	-56.52	
2019-06	13.44	-69.22	
2019-07	14.84	-44.8	
2019-08	14.65	-52.31	
2019-09	15.38	-0.76	
2019-10	14.17	-47.17	
2019-11	14.86	-19.35	
2019-12	14.48	-39	
2020-01	15.14	21.49	
2020-02	15.28	27.54	
2020-03	16.45	53.77	
2020-04	19.51	79.89	
2020-05	18.3	73.61	
2020-06	18.31	75.67	
2020-07	24.08	95.77	
2020-08	34.06	92.52	
2020-09	28.28	79.38	
2020-10	32	87.39	
2020-11	30.4	79.93	
2020-12	31.17	81.21	
2021-01	28.54	47.54	
2021-02	26.65	21.01	
2021-03	22.96	-9.86	
2021-04	25.59	-13.65	
2021-05	36.48	41.12	
2021-06	37.58	64.84	
2021-07	40.45	87.42	
2021-08	41.37	85.92	
2021-09	34.19	57.77	
2021-10	29.01	13.62	
2021-11	29.45	-3.82	
2021-12	28.99	-19.37	
2022-01	27.12	-41.49	
2022-02	24.16	-61.27	
2022-03	26.98	-50.82	
2022-04	26.36	-50.94	
2022-05	24.96	-76.55	
2022-06	24.75	-84.06	
2022-07	27.69	-38.99	
2022-08	24.4	-72.01	
2022-09	19.17	-95.49	
2022-10	17.78	-92.02	
2022-11	20.7	-77.19	
2022-12	21.12	-68.22	
2023-01	20.66	-68.75	
2023-02	19.57	-82.99	
2023-03	18.77	-89.09	
2023-04	19.06	-78.9	
2023-05	18.22	-93.04	
2023-06	17.6	-92.37	
2023-07	17.87	-83.42	
2023-08	17.11	-89.48	
2023-09	16.51	-91.92	
2023-10	16.46	-89.02	
2023-11	16.57	-82.26	
2023-12	15.05	-98.51	
2024-01	13.77	-98.29	
2024-02	13.76	-89.99	
2024-03	14.29	-78.4	
2024-04	13.45	-92.1	
2024-05	13.85	-80.76	
2024-06	13.46	-85.29	
2024-07	13.26	-86.18	
2024-08	13.68	-62.7	
2024-09	13.62	-77.73	
2024-10	15.42	2.68	
2024-11	15.94	34.69	
2024-12	15.4	33.69	
2025-01	14.14	7.29	
2025-02	14.63	4.64	
