month	ct_avg_前复权价格	股东人数
2012-06	0.86	35446	
2012-09	0.61	33689	
2012-12	0.6	33044	
2013-03	0.74	32550	
2013-06	0.86	28261	
2013-09	1.37	12251	
2013-12	1.43	13579	
2014-03	1.2	15757	
2014-06	1.32	13608	
2014-09	1.9	12967	
2014-12	1.62	31930	
2015-03	3.52	55484	
2015-06	5.25	162743	
2015-09	2.55	147221	
2015-12	3.84	144671	
2016-03	3.25	123649	
2016-06	3.52	115164	
2016-09	3.95	113348	
2016-12	3.69	114812	
2017-02	3.98	103295	
2017-03	4.25	93838	
2017-06	4.42	80957	
2017-09	7.22	54104	
2017-12	9.89	68268	
2018-03	9.9	67302	
2018-06	6.67	78343	
2018-09	5.16	80140	
2018-12	7.2	64709	
2019-03	10.45	72435	
2019-06	11.03	63034	
2019-09	13.44	78270	
2019-12	12.08	94438	
2020-03	12.98	117518	
2020-06	16.58	93720	
2020-09	34.19	157953	
2020-12	39.14	280425	
2021-03	43.05	497429	
2021-06	52.5	530017	
2021-09	57.18	632457	
2021-12	57.02	577381	
2022-03	54.03	543783	
2022-06	59.24	472875	
2022-09	48.65	595674	
2022-12	42.9	698787	
2023-03	40.04	762547	
2023-04	37.28	813688	
2023-05	31.52	824397.5	
2023-06	27.53	880375.67	
2023-07	28.58	947048.6	
2023-08	27.59	973396.33	
2023-09	26.03	963785	
2023-10	25.14	950195	
2023-11	22.58	976380	
2023-12	20.53	980160	
2024-01	21.3	998627	
2024-03	20.56	959461	
2024-05	18.33	957511	
2024-06	15.93	920102.5	
2024-08	13.58	883553	
2024-09	13.63	889967	
2024-11	18.7	884011	
2024-12	16.88	820526	
2025-01	14.86	798115	
