month	ct_avg_前复权价格	股东人数
2012-05	1	19885	
2012-06	1.09	7706	
2012-09	0.72	10240	
2012-12	0.6	11999	
2013-03	0.72	10644	
2013-06	0.72	10466	
2013-09	0.93	7079	
2013-12	1.04	6476	
2014-03	1.25	6311	
2014-06	1.6	6725	
2014-09	2.16	5254	
2014-12	2.16	4788	
2015-03	2.79	4948	
2015-06	4.59	16612	
2015-09	5.09	16515	
2015-12	2.9	38529	
2016-03	1.77	42244	
2016-06	2.36	34026	
2016-09	2.45	30542	
2016-12	2.34	26293	
2017-03	2.76	20258	
2017-06	2.45	20659	
2017-09	3.02	26295	
2017-12	4.05	30293	
2018-03	4.18	27523	
2018-06	3.33	44549	
2018-09	3.18	44502	
2018-12	2.77	44894	
2019-03	3.89	35496	
2019-06	3.27	40146	
2019-09	3.73	36111	
2019-12	3.89	39141	
2020-03	5.92	47417	
2020-06	6.01	49516	
2020-09	7.7	64482	
2020-12	8.15	53490	
2021-03	8.79	48322	
2021-06	11.88	46906	
2021-09	18.63	48376	
2021-12	18.51	42977	
2022-03	16.14	39457	
2022-06	16.55	37790	
2022-09	19.76	36503	
2022-12	17.61	35473	
2023-03	17.28	34012	
2023-06	17.89	30495	
2023-09	13.77	40368	
2023-12	11.03	47687	
2024-03	9.84	56232	
2024-06	8.58	68758	
2024-09	6.37	71310	
