month	ct_avg_前复权价格	人均持股
2012-05	1	1345	
2012-06	1.09	3471	
2012-09	0.72	3257	
2012-12	0.6	2779	
2013-03	0.72	3133	
2013-06	0.72	8252	
2013-09	0.93	12201	
2013-12	1.04	13337	
2014-03	1.25	13686	
2014-06	1.6	19815	
2014-09	2.16	25363	
2014-12	2.16	27832	
2015-03	2.79	26932	
2015-06	4.59	48809	
2015-09	5.09	49096	
2015-12	2.9	21244	
2016-03	1.77	19376	
2016-06	2.36	24089	
2016-09	2.45	26837	
2016-12	2.34	34977	
2017-03	2.76	45396	
2017-06	2.45	44578	
2017-09	3.02	35023	
2017-12	4.05	30401	
2018-03	4.18	33460	
2018-06	3.33	26898	
2018-09	3.18	26927	
2018-12	2.77	26691	
2019-03	3.89	33758	
2019-06	3.27	29989	
2019-09	3.73	33340	
2019-12	3.89	30768	
2020-03	5.92	25398	
2020-06	6.01	24374	
2020-09	7.7	18717	
2020-12	8.15	22570	
2021-03	8.79	24984	
2021-06	11.88	25745	
2021-09	18.63	24962	
2021-12	18.51	28120	
2022-03	16.14	30628	
2022-06	16.55	31979	
2022-09	19.76	33034	
2022-12	17.61	34093	
2023-03	17.28	36185	
2023-06	17.89	40359	
2023-09	13.77	30488	
2023-12	11.03	25826	
2024-03	9.84	21901	
2024-06	8.58	17911	
2024-09	6.37	17270	
