month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2009-11	0.73	95.54	
2009-12	0.99	96.54	
2010-01	0.94	84.55	
2010-02	0.88	76.31	
2010-03	0.93	83.81	
2010-04	0.96	85.97	
2010-05	0.74	29.2	
2010-06	0.76	6.72	
2010-07	0.78	-5.19	
2010-08	0.85	22.44	
2010-09	0.87	38.3	
2010-10	0.88	52.51	
2010-11	0.89	54.14	
2010-12	0.95	66.54	
2011-01	0.96	60.13	
2011-02	1.15	77.86	
2011-03	1.39	89.67	
2011-04	1.77	97.46	
2011-05	1.81	92.65	
2011-06	1.79	85.71	
2011-07	1.76	78.06	
2011-08	1.52	45.92	
2011-09	1.25	7.74	
2011-10	1.09	-20.48	
2011-11	1.13	-28.69	
2011-12	0.97	-45.74	
2012-01	0.73	-66.13	
2012-02	0.88	-61.56	
2012-03	0.94	-61.93	
2012-04	0.84	-78.31	
2012-05	0.84	-81.98	
2012-06	0.87	-75.04	
2012-07	0.91	-34.82	
2012-08	0.73	-82.53	
2012-09	0.74	-84.51	
2012-10	0.75	-74.75	
2012-11	0.64	-94.4	
2012-12	0.61	-88.82	
2013-01	0.72	-63.35	
2013-02	0.71	-58.39	
2013-03	0.65	-79.17	
2013-04	0.64	-84.03	
2013-05	0.64	-77.72	
2013-06	0.58	-83.88	
2013-07	0.52	-92.08	
2013-08	0.57	-79.1	
2013-09	0.58	-65.93	
2013-10	0.59	-50.6	
2013-11	0.62	-26.32	
2013-12	0.6	-16.56	
2014-01	0.6	-14.2	
2014-02	0.6	-10.38	
2014-03	0.69	8.12	
2014-04	1.05	72.37	
2014-05	0.98	78.53	
2014-06	1.26	93.66	
2014-07	1.38	96.16	
2014-08	1.51	98.43	
2014-09	1.79	98.04	
2014-10	1.68	84.42	
2014-11	1.74	92.23	
2014-12	1.74	88.28	
2015-01	1.74	83.04	
2015-02	1.74	80.24	
2015-03	1.74	73.46	
2015-04	1.74	66.24	
2015-05	2.4	80.49	
2015-06	4.47	94.64	
2015-07	3.09	79.85	
2015-08	3.28	78.27	
2015-09	2.74	53.53	
2015-10	3.25	67.49	
2015-11	3.56	81.16	
2015-12	3.25	64.01	
2016-01	2.65	14.37	
2016-02	2.95	4.05	
2016-03	3.28	43.6	
2016-04	3.28	55.22	
2016-05	3.41	58.59	
2016-06	3.54	72.45	
2016-07	3.96	87.67	
2016-08	4.26	86.76	
2016-09	4.31	90.31	
2016-10	4.52	97.54	
2016-11	4.2	74.47	
2016-12	3.73	31.53	
2017-01	3.7	9.47	
2017-02	3.63	-14.14	
2017-03	3.62	-23.87	
2017-04	3.42	-47.27	
2017-05	3.32	-60.98	
2017-06	3.2	-76.22	
2017-07	2.95	-88.78	
2017-08	2.98	-82.76	
2017-09	3.57	-33.33	
2017-10	4.03	12.08	
2017-11	3.91	25.73	
2017-12	3.68	26.53	
2018-01	3.42	-6.58	
2018-02	3.42	-24.41	
2018-03	3.51	-1.87	
2018-04	3.83	24.75	
2018-05	4.16	68.87	
2018-06	3.81	57.9	
2018-07	3.86	44.6	
2018-08	3.66	33.93	
2018-09	3.26	-29.79	
2018-10	2.99	-56.99	
2018-11	3.34	-58.77	
2018-12	3.07	-72.86	
2019-01	3.14	-67.29	
2019-02	3.31	-50.83	
2019-03	3.92	4.04	
2019-04	3.75	27.3	
2019-05	3.22	-23.12	
2019-06	3	-51.31	
2019-07	2.97	-60.68	
2019-08	3.03	-61.85	
2019-09	3.78	3.35	
2019-10	3.78	41.12	
2019-11	3.75	55.95	
2019-12	4.22	77.64	
2020-01	4.72	90.12	
2020-02	5.48	93.17	
2020-03	4.53	71.39	
2020-04	3.86	33.33	
2020-05	3.9	22.82	
2020-06	4.25	31.7	
2020-07	4.7	59.74	
2020-08	4.87	72.62	
2020-09	4.12	24.59	
2020-10	3.98	-6.92	
2020-11	3.98	-25.21	
2020-12	3.79	-48.49	
2021-01	3.58	-73.21	
2021-02	3.55	-79.4	
2021-03	3.49	-76.24	
2021-04	3.26	-86.18	
2021-05	3.25	-87.15	
2021-06	3.75	-48.98	
2021-07	4.37	8.77	
2021-08	4.78	41.15	
2021-09	5.06	62.63	
2021-10	4.78	57.09	
2021-11	5.24	82.91	
2021-12	6.18	95.03	
2022-01	6.55	95.96	
2022-02	6.46	88.78	
2022-03	5.83	66.96	
2022-04	5.33	35.2	
2022-05	5.7	34.16	
2022-06	6.41	65.09	
2022-07	6.89	81.21	
2022-08	6.64	75	
2022-09	6	32.61	
2022-10	6.77	48.05	
2022-11	7.38	83.56	
2022-12	6.86	68.71	
2023-01	6.94	73.88	
2023-02	7.1	83.12	
2023-03	6.35	31.64	
2023-04	5.61	-27.11	
2023-05	5.23	-50.4	
2023-06	4.69	-71.97	
2023-07	4.53	-83.89	
2023-08	4.24	-89.09	
2023-09	3.49	-98.3	
2023-10	3.32	-95.59	
2023-11	3.65	-80.19	
2023-12	3.25	-89.12	
2024-01	2.65	-98.09	
2024-02	2.62	-91.71	
2024-03	3.26	-64.07	
2024-04	3.08	-67.68	
2024-05	3.59	-23.48	
2024-06	3.53	-7.61	
2024-07	3.61	13.74	
2024-08	3.23	-21.88	
2024-09	3.27	-38.16	
2024-10	3.81	29.12	
2024-11	3.74	47.41	
2024-12	3.72	47.12	
2025-01	3.44	25.8	
2025-02	3.53	8.93	
