month	ct_avg_前复权价格	人均持股
2002-09	1.07	1666	
2002-12	0.81	1647	
2003-03	0.81	1573	
2003-06	0.82	2503	
2003-09	0.65	2483	
2003-12	0.6	2373	
2004-03	0.69	2227	
2004-06	0.59	2248	
2004-09	0.55	2293	
2004-12	0.42	2314	
2005-03	0.35	2316	
2005-06	0.18	2481	
2005-09	0.23	4541	
2005-12	0.19	4593	
2006-03	0.18	4914	
2006-06	0.27	6558	
2006-09	0.26	6958	
2006-12	0.33	8085	
2007-03	0.44	8079	
2007-06	1.42	6766	
2007-09	1.53	7053	
2007-12	1.48	6033	
2008-03	1.35	4586	
2008-06	0.79	5965	
2008-09	0.43	6687	
2008-12	0.38	6818	
2009-03	0.54	7451	
2009-06	1.01	7772	
2009-09	1.01	9055	
2009-12	1.38	10060	
2010-03	2.1	11484	
2010-06	1.15	9515	
2010-09	1.34	9368	
2010-12	1.3	8078	
2011-03	1.29	8446	
2011-06	1.21	8990	
2011-09	1.17	9484	
2011-12	0.93	9870	
2012-03	0.87	10052	
2012-06	0.86	10367	
2012-09	0.93	10789	
2012-12	1.01	8580	
2013-03	1.17	9030	
2013-06	1.38	7934	
2013-09	1.54	7743	
2013-12	1.4	8366	
2014-03	1.65	10122	
2014-06	1.26	8075	
2014-09	1.55	8869	
2014-12	1.48	11028	
2015-03	1.88	8249	
2015-06	2.77	9861	
2015-09	2.77	14105	
2015-12	2.87	10419	
2016-03	2.31	11595	
2016-06	2.15	12289	
2016-09	2.15	13819	
2016-12	2.02	14309	
2017-03	2.06	14623	
2017-06	1.71	15430	
2017-09	2.34	20203	
2017-12	2.26	74024	
2018-02	1.9	73172	
2018-03	1.9	73172	
2018-06	1.9	73169	
2018-09	1	57494	
2018-12	0.87	55683	
2019-03	1.04	47084	
2019-06	0.83	47372	
2019-09	0.74	51020	
2019-12	0.7	46945	
2020-03	0.93	49745	
2020-06	0.87	35417	
2020-09	1.5	27493	
2020-12	1.13	25219	
2021-03	1.47	47730	
2021-06	1.91	47632	
2021-09	1.97	46543	
2021-12	1.81	207626	
2022-03	1.83	141044	
2022-06	1.64	139271	
2022-07	1.59	140858	
2022-08	1.68	144313	
2022-09	1.83	144234.67	
2022-10	2.02	121101.5	
2022-11	2.1	114364	
2022-12	2.44	79580	
2023-02	2.22	82078	
2023-03	2.12	76357	
2023-04	2.34	75216	
2023-06	2.08	82543	
2023-09	1.99	86866	
2023-12	1.92	92837	
2024-03	1.81	96744	
2024-06	1.65	101612	
2024-08	1.66	104856	
2024-09	1.57	105578	
