month	ct_avg_前复权价格	股东人数
2012-03	0.97	296	
2012-06	0.84	308	
2012-09	0.63	302	
2012-12	0.66	301	
2013-03	0.66	303	
2013-06	0.92	299	
2013-09	0.97	297	
2013-12	1.01	290	
2014-03	0.85	292	
2014-06	0.85	292	
2014-09	0.96	293	
2014-12	1.01	290	
2015-03	1.1	299	
2015-06	1.78	295	
2015-09	2.11	291	
2015-12	2.61	291	
2016-03	2.29	289	
2016-06	2.69	285	
2016-09	2.69	268	
2016-12	2.81	264	
2017-03	3.08	257	
2017-06	3.24	248	
2017-09	3.17	248	
2017-12	2.91	246	
2018-03	2.63	242	
2018-06	2.16	248	
2018-09	1.79	254	
2018-12	1.8	254	
2019-02	1.98	257	
2019-06	1.88	256	
2019-09	2.17	259	
2019-12	2.08	261	
2020-03	2.03	260	
2020-06	1.68	259	
2020-09	1.84	259	
2020-12	2.45	258	
2021-03	1.93	258	
2021-06	2.23	262	
2021-09	3.29	257	
2021-12	2.94	259	
2022-03	2.14	258	
2022-06	3.08	265	
