month	ct_avg_前复权价格	人均持股
2012-03	0.97	7477366	
2012-06	0.84	7186040	
2012-09	0.63	7328809	
2012-12	0.66	7353157	
2013-03	0.66	7304621	
2013-06	0.92	7402342	
2013-09	0.97	7452189	
2013-12	1.01	7632070	
2014-03	0.85	7579795	
2014-06	0.85	7579795	
2014-09	0.96	7553926	
2014-12	1.01	7632070	
2015-03	1.1	7402342	
2015-06	1.78	7502713	
2015-09	2.11	7605843	
2015-12	2.61	7605843	
2016-03	2.29	7658478	
2016-06	2.69	7765966	
2016-09	2.69	8258583	
2016-12	2.81	8383713	
2017-03	3.08	8612063	
2017-06	3.24	8924598	
2017-09	3.17	8924598	
2017-12	2.91	8997155	
2018-03	2.63	9145869	
2018-06	2.16	12494437	
2018-09	1.79	12199293	
2018-12	1.8	12199293	
2019-02	1.98	12056888	
2019-06	1.88	12103986	
2019-09	2.17	11963785	
2019-12	2.08	11872108	
2020-03	2.03	11917770	
2020-06	1.68	11963785	
2020-09	1.84	11963785	
2020-12	2.45	12010156	
2021-03	1.93	12010156	
2021-06	2.23	11826795	
2021-09	3.29	12056888	
2021-12	2.94	11963785	
2022-03	2.14	12010156	
2022-06	3.08	11692907	
