month	ct_avg_前复权价格	人均持股
2015-01	0.91	3002	
2015-03	0.83	6721	
2015-06	0.93	7690	
2015-09	0.46	9163	
2015-12	0.55	9160	
2016-03	0.43	15269	
2016-06	0.42	15695	
2016-09	0.44	21821	
2016-12	0.45	21644	
2017-03	0.44	21638	
2017-06	0.4	23016	
2017-09	0.42	22828	
2017-12	0.38	23708	
2018-03	0.36	65549	
2018-06	0.32	66938	
2018-09	0.32	68221	
2018-12	0.31	68333	
2019-03	0.4	67474	
2019-06	0.35	32947368	
2019-09	0.36	32947368	
2019-12	0.36	35267606	
2020-03	0.34	35267606	
2020-06	0.33	35267606	
2020-09	0.4	35267606	
2020-12	0.38	36823529	
2021-03	0.35	37939394	
2021-06	0.34	37939394	
2021-09	0.44	38523077	
2021-12	0.39	38523077	
2022-03	0.33	38523077	
2022-06	0.32	38523077	
2022-09	0.32	39125000	
2022-12	0.32	40387097	
2023-03	0.32	41733333	
2023-06	0.35	41733333	
2023-09	0.34	42440678	
2023-12	0.35	41733333	
2024-03	0.35	41733333	
2024-06	0.35	41733333	
2024-09	0.35	41733333	
