month	ct_avg_前复权价格	人均持股
2003-03	1.32	5007	
2003-06	1.6	4248	
2003-09	1.55	4644	
2003-12	1.5	4474	
2004-03	1.89	5936	
2004-06	1.46	5574	
2004-09	1.39	5422	
2004-12	1.27	5332	
2005-03	1.02	5838	
2005-06	1.15	5114	
2005-09	1.41	7069	
2005-12	1.4	8209	
2006-03	1.81	12681	
2006-06	4.08	11807	
2006-09	3.84	34364	
2006-12	6.53	41977	
2007-03	11.25	30082	
2007-06	16.4	18090	
2007-09	24.35	21741	
2007-12	24.13	11636	
2008-03	16.24	6023	
2008-06	16.04	8525	
2008-09	10.87	11021	
2008-12	11.56	10700	
2009-03	12.86	13281	
2009-06	15.86	11575	
2009-09	15.12	9126	
2009-12	17.14	10432	
2010-03	15.88	8505	
2010-06	11.4	12486	
2010-09	9.93	12073	
2010-12	11.52	11438	
2011-03	12.65	11962	
2011-06	11.26	12491	
2011-09	10.96	12938	
2011-12	9.51	8416626	
2012-03	10.98	8664174	
2012-06	12	8728353	
2012-09	10.5	8926725	
2012-12	10.92	8926725	
2013-03	12.67	9205685	
2013-06	10.71	9351807	
2013-09	11.95	9205685	
2013-12	12.45	9658424	
2014-03	10.19	10071177	
2014-06	11.11	9901913	
2014-09	13.07	9901913	
2014-12	27.28	10157997	
2015-06	30.19	16752410	
2015-09	14.27	15498828	
2015-12	19.09	14794336	
2016-06	16.11	13642681	
2016-09	16.92	13724866	
2016-12	16.94	13892242	
2017-06	17.18	18850	
2017-09	19.04	19616	
2017-12	19.4	14063751	
2018-03	19.41	14988998	
2018-06	18.65	14698888	
2018-09	17.32	18029	
2018-12	18.04	13892759	
2019-03	26.31	14063751	
2019-06	23.44	14151104	
2019-09	25.78	14151104	
2019-12	25.33	14151104	
2020-06	25.5	13808047	
2020-09	34	14511641	
2020-12	32.5	14511641	
2021-02	30.92	14476	
2021-03	26.96	13892242	
2021-06	28.02	13481229	
2021-09	29.87	13561474	
2021-12	29.46	13481229	
2022-06	25.08	16074091	
2022-09	23.17	16273769	
2022-12	24.92	16478471	
2023-03	25.16	16375480	
2023-06	24.62	16582765	
2023-09	27.97	16688388	
2023-12	26.03	16688388	
2024-03	26.01	16688388	
2024-06	23.25	20501	
2024-09	26.1	16478471	
