month	ct_avg_前复权价格	人均持股
2010-03	0.82	2490	
2010-06	0.67	3213	
2010-09	0.74	3949	
2010-12	0.82	12730	
2011-03	0.73	11802	
2011-06	0.62	11198	
2011-09	0.59	12046	
2011-12	0.47	11510	
2012-03	0.57	12160	
2012-06	0.59	12880	
2012-09	0.56	13174	
2012-12	0.65	13750	
2013-03	0.74	54012	
2013-06	0.8	62998	
2013-09	0.87	69782	
2013-12	0.98	74580	
2014-03	1.03	73918	
2014-06	0.88	75610	
2014-09	1.05	76825	
2014-12	1.3	83842	
2015-03	1.5	73878	
2015-06	1.68	59198	
2015-09	1.68	59326	
2015-12	1.43	31236	
2016-03	1.05	32357	
2016-06	1.06	35852	
2016-09	1.27	29754	
2016-12	1.21	33148	
2017-03	1.15	32900	
2017-06	1.11	37161	
2017-09	1.19	43681	
2017-12	1.45	48219	
2018-03	1.45	52619	
2018-06	1.36	60164	
2018-09	1.32	67364	
2018-12	1.42	65708	
2019-03	1.58	58617	
2019-06	1.41	58400	
2019-09	1.41	48861	
2019-12	1.56	71620	
2020-03	1.54	52409	
2020-06	1.58	60801	
2020-09	1.95	67499	
2020-12	2.19	52673	
2021-03	2.23	43616	
2021-06	1.96	41525	
2021-09	3.54	29973	
2021-12	3.31	31298	
2022-03	2.82	31514	
2022-06	2.3	24331	
2022-09	1.85	17891	
2022-12	1.82	20228	
2023-03	1.82	19428	
2023-06	1.73	19192	
2023-09	1.57	19108	
2023-12	1.38	19581	
2024-03	1.37	20461	
2024-06	1.33	20755	
2024-09	1.29	21372	
