month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2003-02	0.54	-38.57	
2003-03	0.52	-42.73	
2003-04	0.51	-48.34	
2003-05	0.48	-65.54	
2003-06	0.54	-11.39	
2003-07	0.58	31.83	
2003-08	0.64	56.67	
2003-09	0.58	47.4	
2003-10	0.58	48.12	
2003-11	0.61	70.4	
2003-12	0.74	90.57	
2004-01	0.85	96.84	
2004-02	0.89	94.73	
2004-03	0.87	88.47	
2004-04	0.98	95.98	
2004-05	0.96	88.73	
2004-06	0.91	71.96	
2004-07	0.96	78.21	
2004-08	0.78	34.05	
2004-09	0.72	-13.88	
2004-10	0.74	-20.87	
2004-11	0.67	-43.18	
2004-12	0.59	-66.69	
2005-01	0.49	-81.7	
2005-02	0.54	-76.65	
2005-03	0.55	-73.87	
2005-04	0.46	-88.48	
2005-05	0.3	-95.38	
2005-06	0.34	-86.12	
2005-07	0.3	-90.94	
2005-08	0.37	-68.94	
2005-09	0.39	-47.48	
2005-10	0.36	-55.58	
2005-11	0.34	-67.29	
2005-12	0.36	-52.8	
2006-01	0.49	5.75	
2006-02	0.53	32.35	
2006-03	0.54	46.31	
2006-04	0.48	38.13	
2006-05	0.5	45.34	
2006-06	0.55	64.2	
2006-07	0.56	75.13	
2006-08	0.48	32.18	
2006-09	0.51	39.71	
2006-10	0.5	22.43	
2006-11	0.45	-23.54	
2006-12	0.46	-32.23	
2007-01	0.51	-12.05	
2007-02	0.62	41.9	
2007-03	0.85	83.08	
2007-04	1.18	97.41	
2007-05	1.37	96.23	
2007-06	1.09	77.98	
2007-07	0.9	54.79	
2007-08	1.21	77.02	
2007-09	1.72	93.08	
2007-10	1.93	92.61	
2007-11	1.87	87.01	
2007-12	1.98	87.46	
2008-01	2.33	93.71	
2008-02	2.04	77.14	
2008-03	1.84	51.61	
2008-04	1.69	27.04	
2008-05	1.62	4.69	
2008-06	1.17	-33.26	
2008-07	1.1	-49.11	
2008-08	0.8	-69.69	
2008-09	0.57	-83.74	
2008-10	0.43	-92.41	
2008-11	0.41	-86.25	
2008-12	0.5	-73.21	
2009-01	0.48	-76.25	
2009-02	0.65	-44.87	
2009-03	0.64	-33.07	
2009-04	0.75	-1.36	
2009-05	0.79	15.08	
2009-06	0.88	30.4	
2009-07	0.92	46.47	
2009-08	0.81	36.52	
2009-09	0.81	29.95	
2009-10	0.8	20.15	
2009-11	0.87	43.54	
2009-12	0.88	48.95	
2010-01	0.9	54.55	
2010-02	0.81	5.65	
2010-03	0.83	-7.61	
2010-04	0.83	2.64	
2010-05	0.68	-54.95	
2010-06	0.57	-80.59	
2010-07	0.5	-86.45	
2010-08	0.52	-78.65	
2010-09	0.52	-75.47	
2010-10	0.57	-63	
2010-11	0.58	-48.95	
2010-12	0.57	-40.41	
2011-01	0.52	-69.95	
2011-02	0.52	-70.89	
2011-03	0.56	-37	
2011-04	0.56	-19.64	
2011-05	0.54	-53.49	
2011-06	0.53	-65.94	
2011-07	0.54	-37.24	
2011-08	0.49	-72.94	
2011-09	0.45	-87.08	
2011-10	0.45	-88	
2011-11	0.44	-87.82	
2011-12	0.38	-96.1	
2012-01	0.36	-91.67	
2012-02	0.38	-79.87	
2012-03	0.39	-72.2	
2012-04	0.38	-78.83	
2012-05	0.36	-86.77	
2012-06	0.38	-57.63	
2012-07	0.37	-60.96	
2012-08	0.36	-77.91	
2012-09	0.38	-42.37	
2012-10	0.42	5.26	
2012-11	0.44	30.76	
2012-12	0.45	47.07	
2013-01	0.48	73.84	
2013-02	0.48	76.37	
2013-03	0.49	82.57	
2013-04	0.5	82.89	
2013-05	0.52	85.59	
2013-06	0.5	79.94	
2013-07	0.46	39.91	
2013-08	0.45	3.21	
2013-09	0.44	-18.61	
2013-10	0.44	-32.64	
2013-11	0.43	-39.16	
2013-12	0.43	-39.85	
2014-01	0.43	-52.3	
2014-02	0.47	-6.7	
2014-03	0.47	21.3	
2014-04	0.46	27.72	
2014-05	0.44	-19.82	
2014-06	0.45	-22.86	
2014-07	0.45	-12.69	
2014-08	0.47	44.52	
2014-09	0.49	66.58	
2014-10	0.52	80.36	
2014-11	0.54	86.12	
2014-12	0.65	94.99	
2015-01	0.66	88.97	
2015-02	0.62	76.67	
2015-03	0.73	90.95	
2015-04	0.92	98.21	
2015-05	0.93	89.87	
2015-06	1.07	96.73	
2015-07	0.83	65.76	
2015-08	0.74	34.23	
2015-09	0.61	-6.65	
2015-10	0.62	-16.18	
2015-11	0.63	-22.07	
2015-12	0.62	-37.81	
2016-01	0.54	-66.83	
2016-02	0.5	-75.06	
2016-03	0.52	-76.47	
2016-04	0.51	-76.96	
2016-05	0.48	-92.26	
2016-06	0.48	-89.37	
2016-07	0.49	-76.36	
2016-08	0.5	-67.28	
2016-09	0.49	-59.51	
2016-10	0.52	-28.24	
2016-11	0.56	12.54	
2016-12	0.59	32.55	
2017-01	0.66	57.34	
2017-02	0.67	68.95	
2017-03	0.68	77.64	
2017-04	0.79	90.72	
2017-05	0.83	89.37	
2017-06	0.83	89.49	
2017-07	0.83	85.63	
2017-08	0.8	66.03	
2017-09	0.84	73.47	
2017-10	1.1	96.22	
2017-11	1.27	95.05	
2017-12	1.19	86.99	
2018-01	1.28	89.49	
2018-02	1.16	73.75	
2018-03	1.18	64.61	
2018-04	1.01	24.95	
2018-05	0.9	-9.94	
2018-06	0.79	-35.49	
2018-07	0.75	-49.96	
2018-08	0.75	-60.21	
2018-09	0.68	-80.55	
2018-10	0.59	-89.63	
2018-11	0.6	-84.38	
2018-12	0.57	-94.24	
2019-01	0.56	-91.76	
2019-02	0.77	-47.68	
2019-03	0.85	-2.13	
2019-04	0.82	11.99	
2019-05	0.72	2.81	
2019-06	0.73	2.54	
2019-07	0.83	36.92	
2019-08	0.82	48.7	
2019-09	0.83	53.62	
2019-10	0.79	32.19	
2019-11	0.79	9.95	
2019-12	0.93	64.2	
2020-01	1.04	88.17	
2020-02	1.05	89.73	
2020-03	0.94	71.55	
2020-04	0.81	18.45	
2020-05	0.81	1.98	
2020-06	0.96	36.61	
2020-07	1.04	68.4	
2020-08	1.08	77.85	
2020-09	1.12	81.05	
2020-10	1.05	68.41	
2020-11	1.13	80.99	
2020-12	1.16	84.94	
2021-01	1.42	95.18	
2021-02	1.32	85.77	
2021-03	1.32	81.99	
2021-04	1.47	94.3	
2021-05	1.4	83.04	
2021-06	1.35	60.08	
2021-07	1.34	49.96	
2021-08	1.25	8.24	
2021-09	1.22	-11.65	
2021-10	1.1	-42.47	
2021-11	1.08	-54.67	
2021-12	1.08	-63.31	
2022-01	1.09	-70.54	
2022-02	1.07	-81.25	
2022-03	0.95	-91.34	
2022-04	0.88	-94.59	
2022-05	0.83	-92.34	
2022-06	0.88	-79.81	
2022-07	0.89	-71.85	
2022-08	0.89	-63.43	
2022-09	0.8	-88.69	
2022-10	0.81	-84.54	
2022-11	0.82	-79.63	
2022-12	0.81	-81.66	
2023-01	0.87	-55.91	
