month	ct_avg_前复权价格	人均持股
2008-06	3.54	759601	
2008-12	1.61	711053	
2009-03	1.84	706152	
2009-06	2.4	725574	
2009-09	2.89	740078	
2009-12	3.31	766339	
2010-03	4.29	802492	
2010-06	3.92	822877	
2010-12	4.69	917277	
2011-03	4.16	924399	
2011-06	3.42	928685	
2011-09	3.11	936582	
2011-12	2.32	971404	
2012-03	2.44	977858	
2012-06	2.25	980168	
2012-09	1.8	980168	
2012-12	2	984398	
2013-03	2.09	998399	
2013-06	1.77	1003670	
2013-09	1.58	1009667	
2013-12	1.53	1018229	
2014-03	1.34	1024631	
2014-06	1.24	1027631	
2014-09	1.47	1040758	
2014-12	2.73	1054468	
2015-12	3.3	1175343	
2016-12	2.87	1197240	
2017-06	3.91	1225539	
2017-12	4.55	1275561	
2018-06	4.28	1376790	
2018-12	3.28	1387677	
2019-06	3.64	1404767	
2019-12	3.61	1416542	
2020-06	2.74	1428964	
2020-12	3.1	1451235	
2021-06	3.37	1482353	
2021-12	3.47	1500883	
2022-03	3.85	1509822	
2022-06	4.07	1514332	
2022-12	4.49	1529562	
2023-06	3.38	1550351	
2023-12	3.09	1565780	
2024-06	3.01	1584815	
