month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2009-04	1.25	-0.02	
2009-05	1.27	0	
2009-06	1.32	0.04	
2009-07	1.43	0.13	
2009-08	1.33	0.05	
2009-09	1.28	0	
2009-10	1.33	0.04	
2009-11	1.49	0.16	
2009-12	1.56	0.22	
2010-01	1.59	0.24	
2010-02	1.61	0.25	
2010-03	1.72	0.33	
2010-04	1.71	0.32	
2010-05	1.55	0.19	
2010-06	1.48	0.14	
2010-07	1.54	0.18	
2010-08	1.56	0.19	
2010-09	1.59	0.21	
2010-10	1.73	0.32	
2010-11	1.68	0.28	
2010-12	1.55	0.17	
2011-01	1.49	0.13	
2011-02	1.51	0.15	
2011-03	1.53	0.17	
2011-04	1.59	0.21	
2011-05	1.58	0.21	
2011-06	1.4	0.07	
2011-07	1.34	0.02	
2011-08	1.34	0.03	
2011-09	1.31	0.01	
2011-10	1.33	0.02	
2011-11	1.4	0.09	
2011-12	1.4	0.09	
2012-01	1.39	0.08	
2012-02	1.45	0.12	
2012-03	1.46	0.12	
2012-04	1.46	0.12	
2012-05	1.48	0.14	
2012-06	1.43	0.1	
2012-07	1.35	0.03	
2012-08	1.3	-0.01	
2012-09	1.22	-0.07	
2012-10	1.26	-0.04	
2012-11	1.26	-0.05	
2012-12	1.31	-0.01	
2013-01	1.38	0.04	
2013-02	1.42	0.07	
2013-03	1.41	0.05	
2013-04	1.42	0.05	
2013-05	1.53	0.13	
2013-06	1.46	0.07	
2013-07	1.42	0.04	
2013-08	1.49	0.09	
2013-09	1.56	0.13	
2013-10	1.59	0.14	
2013-11	1.61	0.16	
2013-12	1.57	0.12	
2014-01	1.52	0.09	
2014-02	1.54	0.09	
2014-03	1.5	0.06	
2014-04	1.58	0.11	
2014-05	1.56	0.09	
2014-06	1.64	0.15	
2014-07	1.77	0.23	
2014-08	1.85	0.28	
2014-09	1.82	0.25	
2014-10	1.81	0.23	
2014-11	1.86	0.26	
2014-12	2.09	0.4	
2015-01	2.16	0.44	
2015-02	2.1	0.39	
2015-03	2.24	0.46	
2015-04	2.6	0.69	
2015-05	2.59	0.66	
2015-06	3.02	0.92	
2015-07	2.52	0.58	
2015-08	2.48	0.56	
2015-09	2.49	0.56	
2015-10	2.63	0.63	
2015-11	2.7	0.67	
2015-12	2.74	0.68	
2016-01	2.44	0.5	
2016-02	2.45	0.49	
2016-03	2.56	0.56	
2016-04	2.58	0.56	
2016-05	2.63	0.59	
2016-06	2.69	0.62	
2016-07	2.85	0.71	
2016-08	2.99	0.77	
2016-09	2.92	0.72	
2016-10	2.96	0.72	
2016-11	2.96	0.71	
2016-12	2.88	0.65	
2017-01	2.86	0.62	
2017-02	2.92	0.63	
2017-03	3.03	0.68	
2017-04	3.18	0.75	
2017-05	3.06	0.66	
2017-06	3.15	0.69	
2017-07	3.26	0.73	
2017-08	3.3	0.74	
2017-09	3.39	0.77	
2017-10	3.46	0.77	
2017-11	3.35	0.71	
2017-12	3.36	0.7	
2018-01	3.45	0.72	
2018-02	3.37	0.66	
2018-03	3.33	0.62	
2018-04	3.2	0.55	
2018-05	3.29	0.58	
2018-06	3.22	0.54	
2018-07	3.17	0.5	
2018-08	3.11	0.47	
2018-09	3.22	0.5	
2018-10	3.22	0.49	
2018-11	3.4	0.56	
2018-12	3.46	0.58	
2019-01	3.55	0.61	
2019-02	3.54	0.59	
2019-03	3.55	0.58	
2019-04	3.62	0.59	
2019-05	3.65	0.59	
2019-06	3.84	0.66	
2019-07	3.9	0.67	
2019-08	3.83	0.62	
2019-09	3.86	0.62	
2019-10	3.92	0.63	
2019-11	3.96	0.62	
2019-12	4.13	0.67	
2020-01	4.29	0.72	
2020-02	4	0.59	
2020-03	3.77	0.48	
2020-04	3.76	0.46	
2020-05	3.86	0.49	
2020-06	3.76	0.44	
2020-07	3.8	0.44	
2020-08	3.79	0.42	
2020-09	3.74	0.39	
2020-10	3.69	0.36	
2020-11	3.74	0.37	
2020-12	3.69	0.34	
2021-01	3.6	0.29	
2021-02	3.58	0.28	
2021-03	3.76	0.33	
2021-04	3.92	0.38	
2021-05	4	0.39	
2021-06	3.93	0.35	
2021-07	3.74	0.28	
2021-08	3.53	0.2	
2021-09	3.66	0.23	
2021-10	3.56	0.19	
2021-11	3.46	0.15	
2021-12	3.54	0.17	
2022-01	3.64	0.19	
2022-02	3.79	0.23	
2022-03	3.55	0.15	
2022-04	3.48	0.12	
2022-05	3.38	0.08	
2022-06	3.46	0.1	
2022-07	3.4	0.07	
2022-08	3.32	0.04	
2022-09	3.28	0.02	
2022-10	3.21	0	
2022-11	3.41	0.05	
2022-12	3.59	0.1	
2023-01	3.67	0.12	
2023-02	3.62	0.1	
2023-03	3.79	0.15	
2023-04	3.81	0.14	
2023-05	4.27	0.27	
2023-06	4.26	0.26	
2023-07	4.31	0.27	
2023-08	4.4	0.29	
2023-09	4.61	0.34	
2023-10	4.7	0.36	
2023-11	4.55	0.31	
2023-12	4.8	0.38	
2024-01	5.13	0.46	
2024-02	5.55	0.56	
2024-03	5.42	0.52	
2024-04	5.36	0.49	
2024-05	5.38	0.48	
2024-06	5.59	0.53	
2024-07	6.06	0.64	
2024-08	6.58	0.76	
2024-09	6.66	0.76	
2024-10	6.22	0.63	
2024-11	6.33	0.64	
2024-12	6.92	0.78	
2025-01	7.14	0.82	
2025-02	6.84	0.72	
