month	ct_avg_前复权价格	股东人数
1993-12	0.85	81392	
1994-12	0.5	65490	
1995-12	0.52	60749	
1996-12	2.21	84928	
1997-12	5.49	220366	
1998-12	3.48	273451	
1999-06	3.86	240717	
1999-12	3.59	250968	
2000-12	5.73	207098	
2001-09	5.26	280239	
2001-12	5.23	281626	
2002-03	5.4	280637	
2002-06	4.23	296602	
2002-09	3.89	300011	
2002-12	3.37	295516	
2003-03	3.31	289744	
2003-06	3.35	286319	
2003-09	3.1	281951	
2003-12	3	279512	
2004-03	3.4	270215	
2004-06	3.06	268619	
2004-09	2.88	267685	
2004-12	2.89	267617	
2005-03	2.65	265260	
2005-06	2.54	262683	
2005-09	2.51	256442	
2005-12	2.25	252307	
2006-03	2.71	235831	
2006-06	2.83	239495	
2006-09	2.98	212803	
2006-12	4.86	165528	
2007-03	6.89	163989	
2007-06	10.21	117597	
2007-09	16.72	92940	
2007-12	12.87	151880	
2008-03	11.02	150567	
2008-06	6.34	182154	
2008-09	5.86	163732	
2008-12	6.34	149271	
2009-03	6.3	174364	
2009-06	8.76	118412	
2009-09	10.69	93841	
2009-12	16.26	86110	
2010-03	14.05	97014	
2010-06	13.21	94107	
2010-09	15.24	70117	
2010-12	18.09	53949	
2011-03	20.17	55669	
2011-06	17.92	59825	
2011-09	13.7	109452	
2011-12	11.66	116193	
2012-03	15.39	109354	
2012-06	16.34	94403	
2012-09	14.94	90224	
2012-12	16.88	77931	
2013-03	17.55	80588	
2013-06	16.44	82004	
2013-09	18.65	72651	
2013-12	26.88	64787	
2014-03	23.86	73003	
2014-06	21.43	82004	
2014-09	24.37	83359	
2014-12	27.32	81217	
2015-03	33	85489	
2015-06	44.68	175501	
2015-09	29.27	219418	
2015-12	29.72	213207	
2016-03	25.65	214152	
2016-06	26.89	202077	
2016-09	31.67	184106	
2016-12	30.88	194139	
2017-03	34.67	167512	
2017-06	44.79	164612	
2017-09	44.52	138077	
2017-12	57.62	172905	
2018-03	60.7	202628	
2018-06	63.58	160035	
2018-09	49.06	175161	
2018-12	44.48	173027	
2019-03	52.83	172948	
2019-06	52.2	164863	
2019-09	50.82	168418	
2019-12	58.94	142465	
2020-03	51.77	174731	
2020-06	55.1	161351	
2020-09	72.25	142184	
2020-12	90.37	160301	
