month	ct_avg_前复权价格	人均持股
1993-12	0.85	614	
1994-12	0.5	1174	
1995-12	0.52	1266	
1996-12	2.21	1413	
1997-12	5.49	708	
1998-12	3.48	570	
1999-06	3.86	648	
1999-12	3.59	808	
2000-12	5.73	1327	
2001-09	5.26	1605	
2001-12	5.23	1597	
2002-03	5.4	1603	
2002-06	4.23	1517	
2002-09	3.89	1500	
2002-12	3.37	1522	
2003-03	3.31	1553	
2003-06	3.35	1571	
2003-09	3.1	1596	
2003-12	3	1610	
2004-03	3.4	1665	
2004-06	3.06	1675	
2004-09	2.88	2521	
2004-12	2.89	2522	
2005-03	2.65	2544	
2005-06	2.54	2569	
2005-09	2.51	2632	
2005-12	2.25	2675	
2006-03	2.71	2862	
2006-06	2.83	3100	
2006-09	2.98	3488	
2006-12	4.86	4485	
2007-03	6.89	4527	
2007-06	10.21	6426	
2007-09	16.72	8131	
2007-12	12.87	4976	
2008-03	11.02	5019	
2008-06	6.34	4149	
2008-09	5.86	4615	
2008-12	6.34	5063	
2009-03	6.3	4334	
2009-06	8.76	6382	
2009-09	10.69	8053	
2009-12	16.26	8776	
2010-03	14.05	7790	
2010-06	13.21	9540	
2010-09	15.24	12803	
2010-12	18.09	16667	
2011-03	20.17	16152	
2011-06	17.92	22398	
2011-09	13.7	24485	
2011-12	11.66	23109	
2012-03	15.39	24554	
2012-06	16.34	28443	
2012-09	14.94	29761	
2012-12	16.88	34455	
2013-03	17.55	33415	
2013-06	16.44	32875	
2013-09	18.65	37108	
2013-12	26.88	41997	
2014-03	23.86	37270	
2014-06	21.43	33179	
2014-09	24.37	32640	
2014-12	27.32	33698	
2015-03	33	32014	
2015-06	44.68	15594	
2015-09	29.27	25109	
2015-12	29.72	25841	
2016-03	25.65	25643	
2016-06	26.89	27175	
2016-09	31.67	29827	
2016-12	30.88	28286	
2017-03	34.67	32782	
2017-06	44.79	33360	
2017-09	44.52	44159	
2017-12	57.62	35264	
2018-03	60.7	30092	
2018-06	63.58	38100	
2018-09	49.06	34810	
2018-12	44.48	35240	
2019-03	52.83	35256	
2019-06	52.2	36985	
2019-09	50.82	36204	
2019-12	58.94	44281	
2020-03	51.77	36104	
2020-06	55.1	39098	
2020-09	72.25	44369	
2020-12	90.37	39354	
